# TIME       		Magnitude
0.467 	 17.26080461 
0.696 	 17.02080461 
0.88 	 17.20080461 
1.427 	 17.63080461 
1.686 	 17.65080461 
1.82 	 18.10080461 
2.211 	 18.08080461 
2.417 	 18.36080461 
2.676 	 18.22080461 
2.83 	 18.40080461 
3.216 	 18.58080461 
3.412 	 18.81080461 
4.402 	 19.29080461 
5.4 	 19.33080461 
7.4 	 20.32080461 
8.4 	 20.50080461 
9.4 	 21.15080461 
10.4 	 22.16080461 
11.3 	 22.28080461 
