2 
500
75 0 15 
1.000e+02 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	
3.000e+02 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	
5.000e+02 	1.8888e-29 	 1.6986e-40 	 1.9013e-39 	1.3903e-20 	 2.2177e-30 	 1.078e-30 	1.1017e-19 	   0 	   0 	1.1276e-22 	   0 	   0 	3.1712e-27 	   0 	   0 	8.8062e-21 	   0 	   0 	4.9832e-34 	   0 	   0 	2.9803e-85 	   0 	   0 	  0 	   0 	   0 	9.1887e-90 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	4.2849e-44 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	
7.000e+02 	2.4529e-18 	 -2.4412e-30 	 2.0765e-30 	1.3885e-15 	 -1.4833e-20 	 -2.5862e-20 	8.1011e-16 	 -4.6918e-35 	 -2.6044e-35 	4.1524e-16 	 8.9793e-54 	 4.3158e-53 	2.007e-16 	 -8.2111e-39 	 -6.2842e-39 	4.4771e-17 	   0 	   0 	9.4161e-20 	   0 	   0 	1.4736e-17 	   0 	   0 	9.4768e-21 	   0 	   0 	2.0723e-25 	   0 	   0 	2.1098e-26 	   0 	   0 	5.185e-22 	   0 	   0 	3.4032e-36 	   0 	   0 	2.8319e-49 	   0 	   0 	3.1731e-30 	   0 	   0 	2.0744e-39 	   0 	   0 	1.1783e-51 	   0 	   0 	2.6254e-41 	   0 	   0 	4.017e-30 	   0 	   0 	3.0983e-45 	   0 	   0 	7.4436e-64 	   0 	   0 	6.4372e-52 	   0 	   0 	4.4945e-64 	   0 	   0 	3.2898e-60 	   0 	   0 	  0 	   0 	   0 	8.5342e-54 	   0 	   0 	6.3835e-55 	   0 	   0 	2.4031e-49 	   0 	   0 	  0 	   0 	   0 	5.698e-81 	   0 	   0 	1.1172e-58 	   0 	   0 	2.3367e-84 	   0 	   0 	8.0864e-78 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	1.2983e-122 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	7.9671e-54 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	
9.000e+02 	2.0105e-16 	 -3.732e-23 	 7.1231e-24 	1.8995e-14 	 5.4317e-20 	 2.6887e-19 	1.0639e-14 	 1.1672e-21 	 -5.439e-22 	4.073e-15 	 1.0292e-20 	 8.2641e-21 	6.587e-16 	 9.4213e-63 	 7.0516e-64 	5.5755e-16 	 -1.97e-37 	 2.1328e-37 	1.6548e-16 	   0 	   0 	1.0864e-16 	 7.2943e-40 	 1.9495e-39 	2.4472e-17 	   0 	   0 	1.7656e-17 	   0 	   0 	1.8019e-19 	   0 	   0 	1.5517e-18 	   0 	   0 	3.6211e-18 	   0 	   0 	2.0386e-21 	   0 	   0 	4.3755e-21 	   0 	   0 	2.513e-22 	   0 	   0 	2.4874e-22 	   0 	   0 	3.4717e-28 	   0 	   0 	1.0954e-25 	   0 	   0 	1.0673e-24 	   0 	   0 	2.8528e-22 	   0 	   0 	3.7017e-31 	   0 	   0 	6.3629e-28 	   0 	   0 	7.9932e-32 	   0 	   0 	2.4643e-33 	   0 	   0 	1.8057e-34 	   0 	   0 	7.1746e-45 	   0 	   0 	1.4063e-41 	   0 	   0 	5.4044e-40 	   0 	   0 	8.6539e-41 	   0 	   0 	1.422e-49 	   0 	   0 	7.6663e-47 	   0 	   0 	9.0668e-35 	   0 	   0 	7.8343e-44 	   0 	   0 	1.7555e-43 	   0 	   0 	4.2587e-58 	   0 	   0 	1.4972e-41 	   0 	   0 	9.2534e-55 	   0 	   0 	2.2254e-53 	   0 	   0 	1.3057e-51 	   0 	   0 	4.9377e-72 	   0 	   0 	1.5712e-92 	   0 	   0 	5.0054e-70 	   0 	   0 	3.93e-88 	   0 	   0 	9.9885e-81 	   0 	   0 	  0 	   0 	   0 	1.7471e-76 	   0 	   0 	1.4482e-73 	   0 	   0 	4.5624e-70 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	3.5732e-67 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	7.5594e-86 	   0 	   0 	3.5269e-54 	   0 	   0 	2.7848e-82 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	7.5271e-246 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	1.1383e-235 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	
1.100e+03 	4.2416e-15 	 6.9235e-20 	 4.5477e-20 	4.5099e-14 	 5.4741e-19 	 -4.4515e-18 	4.4729e-14 	 -3.1708e-20 	 -8.5379e-21 	1.1158e-14 	 -1.1794e-23 	 5.95e-23 	4.1584e-15 	 3.6277e-23 	 -8.3983e-24 	2.225e-15 	   0 	   0 	1.309e-15 	   0 	   0 	4.2945e-16 	 -2.9902e-50 	 1.1698e-50 	3.0847e-16 	   0 	   0 	1.427e-16 	   0 	   0 	6.0792e-17 	   0 	   0 	7.4522e-17 	   0 	   0 	5.4755e-17 	   0 	   0 	1.0689e-17 	   0 	   0 	3.9353e-19 	   0 	   0 	3.1757e-19 	   0 	   0 	1.4105e-19 	   0 	   0 	2.0883e-18 	   0 	   0 	1.446e-18 	   0 	   0 	1.4026e-19 	   0 	   0 	2.2244e-23 	   0 	   0 	4.426e-21 	   0 	   0 	1.1742e-23 	   0 	   0 	4.5785e-20 	   0 	   0 	1.3119e-22 	   0 	   0 	2.5666e-22 	   0 	   0 	4.0905e-21 	   0 	   0 	2.0126e-29 	   0 	   0 	1.2155e-34 	   0 	   0 	1.0093e-26 	   0 	   0 	1.0684e-25 	   0 	   0 	1.594e-31 	   0 	   0 	9.3669e-32 	 -6.9682e-42 	 1.0927e-41 	5.9018e-30 	   0 	   0 	5.2926e-31 	   0 	   0 	3.3612e-30 	   0 	   0 	2.5644e-28 	   0 	   0 	3.0687e-35 	   0 	   0 	4.1875e-46 	   0 	   0 	1.3442e-28 	   0 	   0 	7.1109e-44 	   0 	   0 	6.3594e-26 	   0 	   0 	6.5294e-41 	   0 	   0 	9.8237e-30 	   0 	   0 	4.3234e-39 	   0 	   0 	8.1521e-60 	   0 	   0 	8.9269e-57 	   0 	   0 	1.8639e-36 	   0 	   0 	1.1429e-35 	   0 	   0 	3.7463e-54 	   0 	   0 	4.007e-36 	   0 	   0 	3.594e-35 	   0 	   0 	1.5545e-32 	   0 	   0 	4.9883e-33 	   0 	   0 	1.2683e-85 	   0 	   0 	4.4757e-52 	   0 	   0 	6.3491e-53 	   0 	   0 	2.4412e-30 	   0 	   0 	4.7043e-79 	   0 	   0 	1.7715e-29 	   0 	   0 	1.2683e-45 	   0 	   0 	9.2678e-71 	   0 	   0 	2.0006e-70 	   0 	   0 	1.4094e-235 	   0 	   0 	2.7338e-42 	   0 	   0 	5.4136e-66 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	3.7535e-213 	   0 	   0 	4.3091e-199 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	1.041e-189 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	
1.300e+03 	2.3225e-14 	 1.7182e-17 	 7.3257e-18 	4.3445e-13 	 -7.6297e-16 	 2.5156e-16 	6.733e-14 	 6.1838e-19 	 -4.7567e-17 	2.6811e-14 	 -3.6482e-22 	 -6.8208e-22 	1.5727e-14 	 -1.3459e-23 	 4.1161e-26 	8.5969e-15 	 -1.1595e-22 	 -8.0004e-23 	3.4215e-15 	 -3.3681e-24 	 1.8595e-24 	1.8019e-15 	 2.9149e-38 	 -6.4506e-38 	7.8431e-16 	 -1.6898e-30 	 -3.285e-30 	4.4425e-16 	 -3.2232e-26 	 -1.4919e-27 	2.2942e-16 	   0 	   0 	2.061e-16 	   0 	   0 	1.0936e-16 	 -3.2266e-34 	 -1.0055e-34 	4.4011e-17 	 1.6227e-47 	 2.0709e-48 	1.2683e-17 	   0 	   0 	2.2306e-17 	   0 	   0 	9.7449e-18 	   0 	   0 	7.2521e-18 	 -5.2887e-27 	 7.1757e-28 	4.1967e-18 	   0 	   0 	2.031e-18 	   0 	   0 	2.611e-19 	   0 	   0 	1.5691e-18 	   0 	   0 	7.2905e-20 	   0 	   0 	2.6577e-20 	   0 	   0 	3.7413e-19 	   0 	   0 	7.9602e-19 	   0 	   0 	1.5161e-20 	   0 	   0 	3.0813e-22 	   0 	   0 	4.1594e-20 	   0 	   0 	1.9368e-19 	   0 	   0 	1.0178e-21 	   0 	   0 	1.703e-24 	   0 	   0 	6.6581e-23 	   0 	   0 	7.1047e-19 	   0 	   0 	3.0948e-26 	   0 	   0 	3.9656e-26 	   0 	   0 	4.6452e-22 	   0 	   0 	1.2826e-21 	   0 	   0 	1.6351e-24 	   0 	   0 	5.0897e-25 	   0 	   0 	1.8067e-24 	   0 	   0 	1.0708e-23 	   0 	   0 	1.2288e-27 	   0 	   0 	7.2028e-24 	   0 	   0 	1.2673e-27 	   0 	   0 	1.1476e-23 	   0 	   0 	1.114e-26 	   0 	   0 	7.0073e-34 	   0 	   0 	1.419e-32 	   0 	   0 	7.1825e-25 	   0 	   0 	1.1793e-30 	   0 	   0 	1.5638e-31 	   0 	   0 	9.2681e-30 	   0 	   0 	5.9679e-31 	   0 	   0 	2.8228e-30 	   0 	   0 	5.7914e-45 	   0 	   0 	1.7134e-46 	   0 	   0 	7.9862e-30 	   0 	   0 	5.4205e-44 	   0 	   0 	7.3192e-41 	   0 	   0 	7.1022e-42 	   0 	   0 	5.3234e-68 	   0 	   0 	8.0525e-40 	   0 	   0 	8.6601e-40 	   0 	   0 	6.5797e-28 	   0 	   0 	1.4132e-62 	   0 	   0 	1.3508e-39 	   0 	   0 	6.7125e-61 	   0 	   0 	1.4055e-58 	   0 	   0 	1.8342e-59 	   0 	   0 	2.704e-56 	   0 	   0 	6.9377e-56 	   0 	   0 	6.0617e-56 	   0 	   0 	2.5076e-53 	   0 	   0 	5.5679e-55 	   0 	   0 	
1.500e+03 	1.8088e-14 	 5.5812e-20 	 -1.7837e-18 	7.0709e-13 	 -1.209e-17 	 -9.3461e-19 	8.6692e-14 	 -1.5102e-17 	 1.3543e-18 	5.6195e-14 	 -8.9121e-19 	 4.2606e-18 	3.6406e-14 	 2.2352e-18 	 3.1795e-18 	1.3376e-14 	 -1.7509e-28 	 2.2264e-27 	1.0145e-14 	 1.325e-21 	 -2.6087e-21 	4.3865e-15 	 1.7069e-23 	 1.3812e-22 	2.9046e-15 	 -2.1562e-19 	 3.2729e-18 	1.8396e-15 	 3.1482e-25 	 -1.6407e-24 	1.1413e-15 	 -7.7409e-49 	 -5.5399e-48 	8.2734e-16 	   0 	   0 	4.0975e-16 	 -1.0449e-19 	 3.84e-19 	2.0627e-16 	   0 	   0 	1.3216e-16 	 1.273e-41 	 -8.2862e-42 	1.1045e-16 	   0 	   0 	5.0249e-17 	   0 	   0 	4.6359e-17 	   0 	   0 	2.3545e-17 	   0 	   0 	1.5972e-17 	   0 	   0 	5.7726e-18 	   0 	   0 	6.281e-18 	   0 	   0 	5.4033e-18 	   0 	   0 	6.6701e-18 	   0 	   0 	4.3323e-18 	   0 	   0 	7.6757e-19 	   0 	   0 	3.6043e-18 	   0 	   0 	2.5867e-19 	   0 	   0 	2.268e-18 	   0 	   0 	1.017e-18 	   0 	   0 	1.4931e-18 	   0 	   0 	8.2258e-19 	   0 	   0 	7.1329e-19 	   0 	   0 	2.8878e-19 	   0 	   0 	1.2414e-19 	   0 	   0 	1.1032e-21 	   0 	   0 	3.7909e-19 	   0 	   0 	1.8765e-23 	   0 	   0 	6.6664e-20 	   0 	   0 	3.0802e-20 	   0 	   0 	3.5989e-22 	   0 	   0 	1.5314e-20 	   0 	   0 	3.299e-22 	   0 	   0 	7.318e-22 	   0 	   0 	1.0753e-21 	   0 	   0 	1.0532e-19 	   0 	   0 	3.115e-21 	   0 	   0 	2.8024e-21 	   0 	   0 	2.1897e-21 	   0 	   0 	4.2192e-21 	   0 	   0 	9.797e-29 	   0 	   0 	1.8394e-20 	   0 	   0 	2.1517e-27 	   0 	   0 	3.742e-20 	   0 	   0 	3.6671e-23 	   0 	   0 	7.9229e-41 	   0 	   0 	4.9209e-27 	   0 	   0 	4.9452e-30 	   0 	   0 	1.1396e-25 	   0 	   0 	4.1928e-22 	   0 	   0 	1.006e-25 	   0 	   0 	8.9112e-29 	   0 	   0 	1.7152e-36 	   0 	   0 	6.1259e-37 	   0 	   0 	3.9436e-25 	   0 	   0 	1.025e-34 	   0 	   0 	6.1853e-24 	   0 	   0 	9.8093e-35 	   0 	   0 	1.1613e-33 	   0 	   0 	8.1601e-33 	   0 	   0 	1.3006e-32 	   0 	   0 	7.7902e-54 	   0 	   0 	1.1277e-32 	   0 	   0 	8.3179e-52 	   0 	   0 	2.0203e-51 	   0 	   0 	
1.700e+03 	4.4239e-14 	 -6.2915e-18 	 3.7069e-17 	5.5785e-12 	 -2.843e-17 	 -1.1015e-16 	9.706e-14 	 -2.2711e-17 	 -1.319e-17 	9.2706e-14 	 -5.5566e-17 	 -1.4135e-18 	5.1517e-14 	 1.0296e-17 	 5.5566e-17 	2.7973e-14 	 -6.5746e-19 	 -3.3735e-19 	1.6958e-14 	 -2.5233e-20 	 -7.6699e-21 	8.2055e-15 	 -5.3188e-20 	 -2.1258e-21 	5.9439e-15 	 -4.2573e-22 	 -2.0706e-23 	3.8645e-15 	 2.5393e-21 	 -9.6407e-21 	2.0736e-15 	 5.5605e-26 	 -7.8847e-25 	1.4781e-15 	 -1.879e-57 	 7.3483e-58 	8.2075e-16 	   0 	   0 	3.8238e-16 	   0 	   0 	2.5952e-16 	   0 	   0 	2.1742e-16 	   0 	   0 	1.5957e-16 	   0 	   0 	9.5839e-17 	   0 	   0 	4.4667e-17 	   0 	   0 	3.971e-17 	   0 	   0 	3.2241e-17 	   0 	   0 	2.1009e-17 	   0 	   0 	2.2744e-17 	   0 	   0 	1.1105e-17 	   0 	   0 	1.0587e-17 	   0 	   0 	1.2226e-17 	   0 	   0 	1.0618e-17 	   0 	   0 	2.1002e-17 	   0 	   0 	2.8224e-18 	   0 	   0 	1.4849e-18 	 9.9297e-50 	 6.9177e-50 	2.8004e-18 	   0 	   0 	3.9717e-18 	   0 	   0 	1.2998e-18 	   0 	   0 	2.0779e-18 	   0 	   0 	5.5814e-19 	   0 	   0 	2.5501e-19 	   0 	   0 	1.7394e-18 	   0 	   0 	1.3506e-18 	   0 	   0 	1.9538e-19 	   0 	   0 	3.3691e-19 	   0 	   0 	8.7878e-19 	   0 	   0 	1.0315e-19 	   0 	   0 	6.466e-20 	   0 	   0 	1.583e-20 	   0 	   0 	5.6543e-21 	   0 	   0 	5.4147e-20 	   0 	   0 	6.8037e-20 	   0 	   0 	3.7334e-22 	   0 	   0 	1.3814e-19 	   0 	   0 	3.2553e-20 	   0 	   0 	7.7027e-20 	   0 	   0 	2.3619e-19 	   0 	   0 	2.844e-19 	   0 	   0 	3.5394e-21 	   0 	   0 	8.3571e-21 	   0 	   0 	1.7746e-19 	   0 	   0 	3.3291e-21 	   0 	   0 	7.4194e-21 	   0 	   0 	1.4616e-24 	   0 	   0 	6.4715e-24 	   0 	   0 	1.7714e-23 	   0 	   0 	3.2278e-20 	   0 	   0 	1.8911e-23 	   0 	   0 	7.1821e-23 	   0 	   0 	3.4751e-23 	   0 	   0 	6.2862e-23 	   0 	   0 	1.9161e-23 	   0 	   0 	3.957e-31 	   0 	   0 	8.3619e-31 	   0 	   0 	2.155e-32 	   0 	   0 	2.121e-32 	   0 	   0 	3.368e-22 	   0 	   0 	1.0127e-21 	   0 	   0 	1.1694e-29 	   0 	   0 	1.2736e-29 	   0 	   0 	
1.900e+03 	5.8479e-14 	 -1.048e-18 	 1.006e-18 	4.3586e-13 	 8.5213e-18 	 2.4335e-18 	1.1087e-13 	 3.2808e-17 	 3.3512e-17 	9.9874e-14 	 6.6375e-18 	 8.3449e-19 	5.2293e-14 	 -1.3296e-19 	 -2.3443e-19 	4.3336e-14 	 -9.3653e-18 	 -2.9412e-18 	2.6227e-14 	 -5.0158e-18 	 -4.4109e-18 	1.3096e-14 	 5.2183e-24 	 3.066e-24 	7.9759e-15 	 -1.7267e-19 	 2.8936e-18 	5.746e-15 	 -9.7851e-50 	 -3.9669e-48 	3.1901e-15 	 -2.6388e-19 	 -3.0736e-19 	2.2043e-15 	   0 	   0 	1.5853e-15 	 -3.0608e-50 	 -1.3531e-49 	7.2901e-16 	   0 	   0 	4.8176e-16 	 9.5629e-20 	 2.348e-19 	5.0117e-16 	 4.0951e-43 	 9.2427e-44 	3.0389e-16 	 -6.4602e-66 	 -6.523e-66 	1.6216e-16 	   0 	   0 	1.3159e-16 	   0 	   0 	1.1009e-16 	   0 	   0 	9.0847e-17 	   0 	   0 	5.3114e-17 	 5.8168e-22 	 1.7011e-21 	5.1897e-17 	   0 	   0 	4.9544e-17 	   0 	   0 	4.7586e-17 	   0 	   0 	2.2283e-17 	 -4.03e-31 	 6.6221e-31 	3.0526e-17 	   0 	   0 	1.0924e-17 	   0 	   0 	7.7406e-18 	   0 	   0 	1.4543e-17 	 -5.0925e-33 	 -3.3438e-32 	1.2703e-17 	   0 	   0 	1.4229e-17 	   0 	   0 	3.2662e-18 	   0 	   0 	3.1218e-18 	   0 	   0 	4.7986e-18 	   0 	   0 	1.7857e-18 	   0 	   0 	2.2916e-18 	   0 	   0 	2.8792e-18 	   0 	   0 	6.2912e-20 	   0 	   0 	3.3715e-19 	   0 	   0 	1.1927e-18 	   0 	   0 	2.2547e-18 	   0 	   0 	2.5771e-19 	   0 	   0 	1.073e-18 	   0 	   0 	9.8479e-19 	   0 	   0 	3.8112e-19 	   0 	   0 	1.1737e-18 	   0 	   0 	1.0208e-18 	   0 	   0 	1.6417e-18 	   0 	   0 	1.0353e-18 	   0 	   0 	4.1433e-19 	   0 	   0 	4.2267e-19 	   0 	   0 	2.8591e-20 	   0 	   0 	1.2601e-19 	   0 	   0 	4.4949e-20 	   0 	   0 	9.5588e-20 	   0 	   0 	3.5609e-20 	   0 	   0 	7.3726e-20 	   0 	   0 	1.1067e-22 	   0 	   0 	2.6614e-21 	   0 	   0 	1.0185e-19 	   0 	   0 	1.5651e-21 	   0 	   0 	5.3311e-21 	   0 	   0 	1.244e-19 	   0 	   0 	9.873e-22 	   0 	   0 	3.4679e-21 	   0 	   0 	6.7791e-21 	   0 	   0 	3.9854e-21 	   0 	   0 	2.7938e-25 	   0 	   0 	1.0431e-24 	   0 	   0 	4.5659e-21 	   0 	   0 	3.5571e-21 	   0 	   0 	9.8613e-21 	   0 	   0 	1.0365e-26 	   0 	   0 	2.6765e-20 	   0 	   0 	
