Y  	 	 	 	 	 	 	 	 	 Z 	 	 	 	 Gamma 	 	 	 	 Rho 	 	 	 	 index1 	 	 	 	 index2 
-2.51768104568e+16  	 	  -2.51768104568e+16 	 	 0.4 	 	 2.19504784402e-50 		 0 	 	 0 
 -1.95819636886e+16  	 	  -2.51768104568e+16 	 	 0.4 	 	 3.04662115809e-50 		 0 	 	 1 
 -1.39871169204e+16  	 	  -2.51768104568e+16 	 	 0.4 	 	 4.12714503298e-50 		 0 	 	 2 
 -8.39227015227e+15  	 	  -2.51768104568e+16 	 	 0.4 	 	 3.04288280004e-50 		 0 	 	 3 
 -2.79742338409e+15  	 	  -2.51768104568e+16 	 	 0.4 	 	 8.79363470698e-51 		 0 	 	 4 
 2.79742338409e+15  	 	  -2.51768104568e+16 	 	 0.4 	 	 8.79363470698e-51 		 0 	 	 5 
 8.39227015227e+15  	 	  -2.51768104568e+16 	 	 0.4 	 	 3.04288280004e-50 		 0 	 	 6 
 1.39871169204e+16  	 	  -2.51768104568e+16 	 	 0.4 	 	 4.12714503298e-50 		 0 	 	 7 
 1.95819636886e+16  	 	  -2.51768104568e+16 	 	 0.4 	 	 3.04662115809e-50 		 0 	 	 8 
 2.51768104568e+16  	 	  -2.51768104568e+16 	 	 0.4 	 	 2.19504784402e-50 		 0 	 	 9 
 -2.51768104568e+16  	 	  -1.95819636886e+16 	 	 0.4 	 	 3.04662115809e-50 		 1 	 	 0 
 -1.95819636886e+16  	 	  -1.95819636886e+16 	 	 0.2 	 	 1.08612552607e-49 		 1 	 	 1 
 -1.39871169204e+16  	 	  -1.95819636886e+16 	 	 0.4 	 	 1.71466423399e-49 		 1 	 	 2 
 -8.39227015227e+15  	 	  -1.95819636886e+16 	 	 0.4 	 	 1.72203806869e-49 		 1 	 	 3 
 -2.79742338409e+15  	 	  -1.95819636886e+16 	 	 0.4 	 	 6.16879141773e-50 		 1 	 	 4 
 2.79742338409e+15  	 	  -1.95819636886e+16 	 	 0.4 	 	 6.16879141773e-50 		 1 	 	 5 
 8.39227015227e+15  	 	  -1.95819636886e+16 	 	 0.4 	 	 1.72203806869e-49 		 1 	 	 6 
 1.39871169204e+16  	 	  -1.95819636886e+16 	 	 0.4 	 	 1.71466423399e-49 		 1 	 	 7 
 1.95819636886e+16  	 	  -1.95819636886e+16 	 	 0.2 	 	 1.08612552607e-49 		 1 	 	 8 
 2.51768104568e+16  	 	  -1.95819636886e+16 	 	 0.4 	 	 3.04662115809e-50 		 1 	 	 9 
 -2.51768104568e+16  	 	  -1.39871169204e+16 	 	 0.4 	 	 4.12714503298e-50 		 2 	 	 0 
 -1.95819636886e+16  	 	  -1.39871169204e+16 	 	 0.2 	 	 3.2974312192e-49 		 2 	 	 1 
 -1.39871169204e+16  	 	  -1.39871169204e+16 	 	 0.2 	 	 8.01942884305e-49 		 2 	 	 2 
 -8.39227015227e+15  	 	  -1.39871169204e+16 	 	 0.4 	 	 1.39052441043e-48 		 2 	 	 3 
 -2.79742338409e+15  	 	  -1.39871169204e+16 	 	 0.4 	 	 7.85282164305e-49 		 2 	 	 4 
 2.79742338409e+15  	 	  -1.39871169204e+16 	 	 0.4 	 	 7.85282164305e-49 		 2 	 	 5 
 8.39227015227e+15  	 	  -1.39871169204e+16 	 	 0.4 	 	 1.39052441043e-48 		 2 	 	 6 
 1.39871169204e+16  	 	  -1.39871169204e+16 	 	 0.2 	 	 8.01942884305e-49 		 2 	 	 7 
 1.95819636886e+16  	 	  -1.39871169204e+16 	 	 0.2 	 	 3.2974312192e-49 		 2 	 	 8 
 2.51768104568e+16  	 	  -1.39871169204e+16 	 	 0.4 	 	 4.12714503298e-50 		 2 	 	 9 
 -2.51768104568e+16  	 	  -8.39227015227e+15 	 	 0.2 	 	 2.49516389603e-49 		 3 	 	 0 
 -1.95819636886e+16  	 	  -8.39227015227e+15 	 	 0.2 	 	 8.61019034343e-49 		 3 	 	 1 
 -1.39871169204e+16  	 	  -8.39227015227e+15 	 	 0.2 	 	 3.61536346712e-48 		 3 	 	 2 
 -8.39227015227e+15  	 	  -8.39227015227e+15 	 	 0.2 	 	 1.60116611552e-47 		 3 	 	 3 
 -2.79742338409e+15  	 	  -8.39227015227e+15 	 	 0.4 	 	 2.85042783062e-47 		 3 	 	 4 
 2.79742338409e+15  	 	  -8.39227015227e+15 	 	 0.4 	 	 2.85042783062e-47 		 3 	 	 5 
 8.39227015227e+15  	 	  -8.39227015227e+15 	 	 0.2 	 	 1.60116611552e-47 		 3 	 	 6 
 1.39871169204e+16  	 	  -8.39227015227e+15 	 	 0.2 	 	 3.61536346712e-48 		 3 	 	 7 
 1.95819636886e+16  	 	  -8.39227015227e+15 	 	 0.2 	 	 8.61019034343e-49 		 3 	 	 8 
 2.51768104568e+16  	 	  -8.39227015227e+15 	 	 0.2 	 	 2.49516389603e-49 		 3 	 	 9 
 -2.51768104568e+16  	 	  -2.79742338409e+15 	 	 0.2 	 	 3.60539022986e-49 		 4 	 	 0 
 -1.95819636886e+16  	 	  -2.79742338409e+15 	 	 0.2 	 	 1.54219785443e-48 		 4 	 	 1 
 -1.39871169204e+16  	 	  -2.79742338409e+15 	 	 0.2 	 	 1.0208668136e-47 		 4 	 	 2 
 -8.39227015227e+15  	 	  -2.79742338409e+15 	 	 0.2 	 	 1.42521391531e-46 		 4 	 	 3 
 -2.79742338409e+15  	 	  -2.79742338409e+15 	 	 0.2 	 	 5.15223628001e-45 		 4 	 	 4 
 2.79742338409e+15  	 	  -2.79742338409e+15 	 	 0.2 	 	 5.15223628001e-45 		 4 	 	 5 
 8.39227015227e+15  	 	  -2.79742338409e+15 	 	 0.2 	 	 1.42521391531e-46 		 4 	 	 6 
 1.39871169204e+16  	 	  -2.79742338409e+15 	 	 0.2 	 	 1.0208668136e-47 		 4 	 	 7 
 1.95819636886e+16  	 	  -2.79742338409e+15 	 	 0.2 	 	 1.54219785443e-48 		 4 	 	 8 
 2.51768104568e+16  	 	  -2.79742338409e+15 	 	 0.2 	 	 3.60539022986e-49 		 4 	 	 9 
 -2.51768104568e+16  	 	  2.79742338409e+15 	 	 0.2 	 	 3.60539022986e-49 		 5 	 	 0 
 -1.95819636886e+16  	 	  2.79742338409e+15 	 	 0.2 	 	 1.54219785443e-48 		 5 	 	 1 
 -1.39871169204e+16  	 	  2.79742338409e+15 	 	 0.2 	 	 1.0208668136e-47 		 5 	 	 2 
 -8.39227015227e+15  	 	  2.79742338409e+15 	 	 0.2 	 	 1.42521391531e-46 		 5 	 	 3 
 -2.79742338409e+15  	 	  2.79742338409e+15 	 	 0.2 	 	 5.15223628001e-45 		 5 	 	 4 
 2.79742338409e+15  	 	  2.79742338409e+15 	 	 0.2 	 	 5.15223628001e-45 		 5 	 	 5 
 8.39227015227e+15  	 	  2.79742338409e+15 	 	 0.2 	 	 1.42521391531e-46 		 5 	 	 6 
 1.39871169204e+16  	 	  2.79742338409e+15 	 	 0.2 	 	 1.0208668136e-47 		 5 	 	 7 
 1.95819636886e+16  	 	  2.79742338409e+15 	 	 0.2 	 	 1.54219785443e-48 		 5 	 	 8 
 2.51768104568e+16  	 	  2.79742338409e+15 	 	 0.2 	 	 3.60539022986e-49 		 5 	 	 9 
 -2.51768104568e+16  	 	  8.39227015227e+15 	 	 0.2 	 	 2.49516389603e-49 		 6 	 	 0 
 -1.95819636886e+16  	 	  8.39227015227e+15 	 	 0.2 	 	 8.61019034343e-49 		 6 	 	 1 
 -1.39871169204e+16  	 	  8.39227015227e+15 	 	 0.2 	 	 3.61536346712e-48 		 6 	 	 2 
 -8.39227015227e+15  	 	  8.39227015227e+15 	 	 0.2 	 	 1.60116611552e-47 		 6 	 	 3 
 -2.79742338409e+15  	 	  8.39227015227e+15 	 	 0.4 	 	 2.85042783062e-47 		 6 	 	 4 
 2.79742338409e+15  	 	  8.39227015227e+15 	 	 0.4 	 	 2.85042783062e-47 		 6 	 	 5 
 8.39227015227e+15  	 	  8.39227015227e+15 	 	 0.2 	 	 1.60116611552e-47 		 6 	 	 6 
 1.39871169204e+16  	 	  8.39227015227e+15 	 	 0.2 	 	 3.61536346712e-48 		 6 	 	 7 
 1.95819636886e+16  	 	  8.39227015227e+15 	 	 0.2 	 	 8.61019034343e-49 		 6 	 	 8 
 2.51768104568e+16  	 	  8.39227015227e+15 	 	 0.2 	 	 2.49516389603e-49 		 6 	 	 9 
 -2.51768104568e+16  	 	  1.39871169204e+16 	 	 0.4 	 	 4.12714503298e-50 		 7 	 	 0 
 -1.95819636886e+16  	 	  1.39871169204e+16 	 	 0.2 	 	 3.2974312192e-49 		 7 	 	 1 
 -1.39871169204e+16  	 	  1.39871169204e+16 	 	 0.2 	 	 8.01942884305e-49 		 7 	 	 2 
 -8.39227015227e+15  	 	  1.39871169204e+16 	 	 0.4 	 	 1.39052441043e-48 		 7 	 	 3 
 -2.79742338409e+15  	 	  1.39871169204e+16 	 	 0.4 	 	 7.85282164305e-49 		 7 	 	 4 
 2.79742338409e+15  	 	  1.39871169204e+16 	 	 0.4 	 	 7.85282164305e-49 		 7 	 	 5 
 8.39227015227e+15  	 	  1.39871169204e+16 	 	 0.4 	 	 1.39052441043e-48 		 7 	 	 6 
 1.39871169204e+16  	 	  1.39871169204e+16 	 	 0.2 	 	 8.01942884305e-49 		 7 	 	 7 
 1.95819636886e+16  	 	  1.39871169204e+16 	 	 0.2 	 	 3.2974312192e-49 		 7 	 	 8 
 2.51768104568e+16  	 	  1.39871169204e+16 	 	 0.4 	 	 4.12714503298e-50 		 7 	 	 9 
 -2.51768104568e+16  	 	  1.95819636886e+16 	 	 0.4 	 	 3.04662115809e-50 		 8 	 	 0 
 -1.95819636886e+16  	 	  1.95819636886e+16 	 	 0.2 	 	 1.08612552607e-49 		 8 	 	 1 
 -1.39871169204e+16  	 	  1.95819636886e+16 	 	 0.4 	 	 1.71466423399e-49 		 8 	 	 2 
 -8.39227015227e+15  	 	  1.95819636886e+16 	 	 0.4 	 	 1.72203806869e-49 		 8 	 	 3 
 -2.79742338409e+15  	 	  1.95819636886e+16 	 	 0.4 	 	 6.16879141773e-50 		 8 	 	 4 
 2.79742338409e+15  	 	  1.95819636886e+16 	 	 0.4 	 	 6.16879141773e-50 		 8 	 	 5 
 8.39227015227e+15  	 	  1.95819636886e+16 	 	 0.4 	 	 1.72203806869e-49 		 8 	 	 6 
 1.39871169204e+16  	 	  1.95819636886e+16 	 	 0.4 	 	 1.71466423399e-49 		 8 	 	 7 
 1.95819636886e+16  	 	  1.95819636886e+16 	 	 0.2 	 	 1.08612552607e-49 		 8 	 	 8 
 2.51768104568e+16  	 	  1.95819636886e+16 	 	 0.4 	 	 3.04662115809e-50 		 8 	 	 9 
 -2.51768104568e+16  	 	  2.51768104568e+16 	 	 0.4 	 	 2.19504784402e-50 		 9 	 	 0 
 -1.95819636886e+16  	 	  2.51768104568e+16 	 	 0.4 	 	 3.04662115809e-50 		 9 	 	 1 
 -1.39871169204e+16  	 	  2.51768104568e+16 	 	 0.4 	 	 4.12714503298e-50 		 9 	 	 2 
 -8.39227015227e+15  	 	  2.51768104568e+16 	 	 0.4 	 	 3.04288280004e-50 		 9 	 	 3 
 -2.79742338409e+15  	 	  2.51768104568e+16 	 	 0.4 	 	 8.79363470698e-51 		 9 	 	 4 
 2.79742338409e+15  	 	  2.51768104568e+16 	 	 0.4 	 	 8.79363470698e-51 		 9 	 	 5 
 8.39227015227e+15  	 	  2.51768104568e+16 	 	 0.4 	 	 3.04288280004e-50 		 9 	 	 6 
 1.39871169204e+16  	 	  2.51768104568e+16 	 	 0.4 	 	 4.12714503298e-50 		 9 	 	 7 
 1.95819636886e+16  	 	  2.51768104568e+16 	 	 0.4 	 	 3.04662115809e-50 		 9 	 	 8 
 2.51768104568e+16  	 	  2.51768104568e+16 	 	 0.4 	 	 2.19504784402e-50 		 9 	 	 9 
 
