#     wavelength(A)    kappa_tot (cm2/g)     kappa_es (cm2/g)   kappa_bf+ff (cm2/g)      dummy          kappa_bb (cm2/g)        dummy               rho                 v/c              
# t = 5.5 days
    7.6662500000E+03    2.3947771072E+01    2.1134196535E-04    3.9129164318E-12    2.4877104759E+00    2.3947559357E+01    2.3861040827E-03    2.8011914255E-16    1.5385769612E-01
    7.6785000000E+03    1.3229417801E+00    2.1134196535E-04    3.9317143291E-12    1.3254274428E-01    1.3227304220E+00    1.3273401419E-04    2.8011914255E-16    1.5385769612E-01
    7.6907500000E+03    8.4330327809E-04    2.1134196535E-04    3.9505720743E-12    6.3196181145E-05    6.3196127303E-04    6.3865876143E-08    2.8011914255E-16    1.5385769612E-01
    7.7030000000E+03    7.0419333875E-02    2.1134196535E-04    3.9694901012E-12    7.0221847855E-03    7.0207990706E-02    7.1452445809E-06    2.8011914255E-16    1.5385769612E-01
    7.7152500000E+03    1.0653409362E-01    2.1134196535E-04    3.9884684097E-12    1.0634819046E-02    1.0632275045E-01    1.0896669664E-05    2.8011914255E-16    1.5385769612E-01
    7.7275000000E+03    2.7067569317E-04    2.1134196535E-04    4.0075069999E-12    5.9333738136E-06    5.9333731770E-05    6.1233795812E-09    2.8011914255E-16    1.5385769612E-01
    7.7397500000E+03    2.1220977942E-04    2.1134196535E-04    4.0266058716E-12    8.6782385722E-08    8.6782398512E-07    9.0184110180E-11    2.8011914255E-16    1.5385769612E-01
    7.7520000000E+03    3.2289553201E-04    2.1134196535E-04    4.0457654588E-12    1.1155359971E-05    1.1155356333E-04    1.1672710798E-08    2.8011914255E-16    1.5385769612E-01
    7.7642500000E+03    9.5650716685E-04    2.1134196535E-04    4.0649853275E-12    7.4516581662E-05    7.4516516179E-04    7.8508726631E-08    2.8011914255E-16    1.5385769612E-01
    7.7765000000E+03    1.3689982414E+01    2.1134196535E-04    4.0842663453E-12    1.4288656712E+00    1.3689770699E+01    1.4521912672E-03    2.8011914255E-16    1.5385769612E-01
    7.7887500000E+03    2.2696280479E+00    2.1134196535E-04    4.1036076447E-12    2.2851826251E-01    2.2694168091E+00    2.4237592879E-04    2.8011914255E-16    1.5385769612E-01
    7.8010000000E+03    1.8727310181E+01    2.1134196535E-04    4.1230100931E-12    1.9275354147E+00    1.8727098465E+01    2.0136253443E-03    2.8011914255E-16    1.5385769612E-01
    7.8132500000E+03    2.3741746902E+01    2.1134196535E-04    4.1424736905E-12    2.4629321098E+00    2.3741535187E+01    2.5700135157E-03    2.8011914255E-16    1.5385769612E-01
    7.8255000000E+03    3.3389904022E+01    2.1134196535E-04    4.1619980032E-12    3.7284233570E+00    3.3389690399E+01    3.6386724096E-03    2.8011914255E-16    1.5385769612E-01
    7.8377500000E+03    2.1136461874E-04    2.1134196535E-04    4.1815838986E-12    2.2648536380E-09    2.2648535491E-08    2.4850800671E-12    2.8011914255E-16    1.5385769612E-01
    7.8500000000E+03    2.8651332832E-04    2.1134196535E-04    4.2012305093E-12    7.5171374192E-06    7.5171366916E-05    8.3013320662E-09    2.8011914255E-16    1.5385769612E-01
    7.8622500000E+03    5.0937652122E-04    2.1134196535E-04    4.2209387027E-12    2.9803475627E-05    2.9803457437E-04    3.3130110211E-08    2.8011914255E-16    1.5385769612E-01
    7.8745000000E+03    3.9898933028E-04    2.1134196535E-04    4.2407084788E-12    1.8764734705E-05    1.8764733977E-04    2.0996431260E-08    2.8011914255E-16    1.5385769612E-01
    7.8867500000E+03    2.0302169323E+00    2.1134196535E-04    4.2605398376E-12    2.0361950994E-01    2.0300056934E+00    2.2862989863E-04    2.8011914255E-16    1.5385769612E-01
    7.8990000000E+03    2.6358052855E-04    2.1134196535E-04    4.2804327791E-12    5.2238569879E-06    5.2238578064E-05    5.9216920256E-09    2.8011914255E-16    1.5385769612E-01
    7.9112500000E+03    6.0591869988E-04    2.1134196535E-04    4.3003873032E-12    3.9457700041E-05    3.9457672392E-04    4.5018460071E-08    2.8011914255E-16    1.5385769612E-01
    7.9235000000E+03    2.7773895860E-01    2.1134196535E-04    4.3204042774E-12    2.7775747702E-02    2.7752760053E-01    3.1868104998E-05    2.8011914255E-16    1.5385769612E-01
    7.9357500000E+03    4.6931425459E-04    2.1134196535E-04    4.3404824006E-12    2.5797246053E-05    2.5797227863E-04    2.9812618152E-08    2.8011914255E-16    1.5385769612E-01
    7.9480000000E+03    2.1444438607E-04    2.1134196535E-04    4.3606229738E-12    3.1024259783E-07    3.1024271721E-06    3.6082167809E-10    2.8011914255E-16    1.5385769612E-01
    7.9602500000E+03    4.3660362244E+01    2.1134196535E-04    4.3808255634E-12    4.6755480766E+00    4.3660152435E+01    5.1100519486E-03    2.8011914255E-16    1.5385769612E-01
    7.9725000000E+03    4.0272092819E+00    2.1134196535E-04    4.4010901694E-12    4.0511804819E-01    4.0269980431E+00    4.7430480481E-04    2.8011914255E-16    1.5385769612E-01
    7.9847500000E+03    2.5655905483E-04    2.1134196535E-04    4.4214172254E-12    4.5217097977E-06    4.5217100705E-05    5.3592184024E-09    2.8011914255E-16    1.5385769612E-01
    7.9970000000E+03    1.5380503610E-03    2.1134196535E-04    4.4418062978E-12    1.3267106260E-04    1.3267083559E-03    1.5822796229E-07    2.8011914255E-16    1.5385769612E-01
    8.0092500000E+03    3.2155623194E-03    2.1134196535E-04    4.4622586876E-12    3.0042330036E-04    3.0042203143E-03    3.6052489349E-07    2.8011914255E-16    1.5385769612E-01
    8.0215000000E+03    2.1166869556E-04    2.1134196535E-04    4.4827730937E-12    3.2673415973E-08    3.2673426631E-07    3.9453593170E-11    2.8011914255E-16    1.5385769612E-01
    8.0337500000E+03    2.3946486413E-02    2.1134196535E-04    4.5033499499E-12    2.3735912982E-03    2.3735145107E-02    2.8836793717E-06    2.8011914255E-16    1.5385769612E-01
    8.0460000000E+03    2.1192029817E-04    2.1134196535E-04    4.5239901235E-12    5.7832693301E-08    5.7832693301E-07    7.0694873566E-11    2.8011914255E-16    1.5385769612E-01
    8.0582500000E+03    2.3979177058E-04    2.1134196535E-04    4.5446927471E-12    2.8449792353E-06    2.8449794627E-05    3.4989133813E-09    2.8011914255E-16    1.5385769612E-01
    8.0705000000E+03    4.6618148804E+01    2.1134196535E-04    4.5654586882E-12    5.0112633705E+00    4.6617935181E+01    5.7681547478E-03    2.8011914255E-16    1.5385769612E-01
    8.0827500000E+03    2.1365988255E-01    2.1134196535E-04    4.5862875130E-12    2.1348580718E-02    2.1344853938E-01    2.6570145565E-05    2.8011914255E-16    1.5385769612E-01
    8.0950000000E+03    9.5122598577E-04    2.1134196535E-04    4.6071796551E-12    7.3988456279E-05    7.3988403892E-04    9.2654900641E-08    2.8011914255E-16    1.5385769612E-01
    8.1072500000E+03    3.2749917591E-04    2.1134196535E-04    4.6281346811E-12    1.1615724361E-05    1.1615720723E-04    1.4633291023E-08    2.8011914255E-16    1.5385769612E-01
    8.1195000000E+03    1.9721136093E+01    2.1134196535E-04    4.6491530244E-12    2.0308773518E+00    1.9720926285E+01    2.4992029648E-03    2.8011914255E-16    1.5385769612E-01
    8.1317500000E+03    3.2030185685E-04    2.1134196535E-04    4.6702351188E-12    1.0895988453E-05    1.0895990999E-04    1.3890140593E-08    2.8011914255E-16    1.5385769612E-01
    8.1440000000E+03    4.7250523567E+00    2.1134196535E-04    4.6913809643E-12    4.7575208545E-01    4.7248411179E+00    6.0587096959E-04    2.8011914255E-16    1.5385769612E-01
    8.1562500000E+03    5.6490529096E-04    2.1134196535E-04    4.7125896935E-12    3.5356351873E-05    3.5356334411E-04    4.5603755439E-08    2.8011914255E-16    1.5385769612E-01
    8.1685000000E+03    2.1327762806E-04    2.1134196535E-04    4.7338626075E-12    1.9356623682E-07    1.9356627945E-06    2.5112623092E-10    2.8011914255E-16    1.5385769612E-01
    8.1807500000E+03    4.9844104797E-04    2.1134196535E-04    4.7551992725E-12    2.8709937396E-05    2.8709910112E-04    3.7463522062E-08    2.8011914255E-16    1.5385769612E-01
    8.1930000000E+03    2.1137380099E-04    2.1134196535E-04    4.7765996887E-12    3.1821603130E-09    3.1821599578E-08    4.1770250453E-12    2.8011914255E-16    1.5385769612E-01
    8.2052500000E+03    1.6078767776E+00    2.1134196535E-04    4.7980642896E-12    1.6113978624E-01    1.6076655388E+00    2.1221025963E-04    2.8011914255E-16    1.5385769612E-01
    8.2175000000E+03    9.2254806519E+01    2.1134196535E-04    4.8195930753E-12    1.0175787926E+01    9.2254592896E+01    1.2247210369E-02    2.8011914255E-16    1.5385769612E-01
    8.2297500000E+03    1.9117038464E-03    2.1134196535E-04    4.8411856121E-12    1.7003655375E-04    1.7003617249E-03    2.2701620139E-07    2.8011914255E-16    1.5385769612E-01
    8.2420000000E+03    2.0936911460E-03    2.1134196535E-04    4.8628427674E-12    1.8823519349E-04    1.8823490245E-03    2.5273760684E-07    2.8011914255E-16    1.5385769612E-01
    8.2542500000E+03    4.8864437267E-03    2.1134196535E-04    4.8845641074E-12    4.6751316404E-04    4.6751019545E-03    6.3125219185E-07    2.8011914255E-16    1.5385769612E-01
    8.2665000000E+03    2.1405570442E-04    2.1134196535E-04    4.9063500658E-12    2.7137298275E-07    2.7137298275E-06    3.6847608298E-10    2.8011914255E-16    1.5385769612E-01
    8.2787500000E+03    7.2077043355E-02    2.1134196535E-04    4.9282006427E-12    7.1880412288E-03    7.1865692735E-02    9.8125456134E-06    2.8011914255E-16    1.5385769612E-01
    8.2910000000E+03    3.6732342243E+00    2.1134196535E-04    4.9501154044E-12    3.6923751235E-01    3.6730229855E+00    5.0430110423E-04    2.8011914255E-16    1.5385769612E-01
    8.3032500000E+03    3.7976644933E-02    2.1134196535E-04    4.9720952182E-12    3.7769291084E-03    3.7765301764E-02    5.2137916100E-06    2.8011914255E-16    1.5385769612E-01
    8.3155000000E+03    2.1207290411E-04    2.1134196535E-04    4.9941400841E-12    7.3092856212E-08    7.3092854791E-07    1.0146616186E-10    2.8011914255E-16    1.5385769612E-01
    8.3277500000E+03    1.7881099135E-02    2.1134196535E-04    5.0162495685E-12    1.7670637462E-03    1.7669755965E-02    2.4662938358E-06    2.8011914255E-16    1.5385769612E-01
    8.3400000000E+03    3.2163241412E-03    2.1134196535E-04    5.0384241050E-12    3.0049943598E-04    3.0049823690E-03    4.2171149062E-07    2.8011914255E-16    1.5385769612E-01
    8.3522500000E+03    3.8170700073E+01    2.1134196535E-04    5.0606636937E-12    4.0389432907E+00    3.8170486450E+01    5.3857835010E-03    2.8011914255E-16    1.5385769612E-01
    8.3645000000E+03    1.5935563715E-03    2.1134196535E-04    5.0829687681E-12    1.3822167239E-04    1.3822143665E-03    1.9607973911E-07    2.8011914255E-16    1.5385769612E-01
    8.3767500000E+03    1.5801939368E-01    2.1134196535E-04    5.1053388947E-12    1.5787826851E-02    1.5780806541E-01    2.2506663299E-05    2.8011914255E-16    1.5385769612E-01
    8.3890000000E+03    7.8259701729E+00    2.1134196535E-04    5.1277745071E-12    7.9984825850E-01    7.8257584572E+00    1.1220743181E-03    2.8011914255E-16    1.5385769612E-01
    8.4012500000E+03    3.4002240864E-04    2.1134196535E-04    5.1502756053E-12    1.2868043996E-05    1.2868043268E-04    1.8548531600E-08    2.8011914255E-16    1.5385769612E-01
    8.4135000000E+03    2.3735198192E-04    2.1134196535E-04    5.1728426230E-12    2.6009995509E-06    2.6010002330E-05    3.7690166543E-09    2.8011914255E-16    1.5385769612E-01
    8.4257500000E+03    2.1172661218E-04    2.1134196535E-04    5.1954746928E-12    3.8462733443E-08    3.8462735574E-07    5.6028997414E-11    2.8011914255E-16    1.5385769612E-01
    8.4380000000E+03    2.3756954761E-04    2.1134196535E-04    5.2181726821E-12    2.6227587568E-06    2.6227584385E-05    3.8405487679E-09    2.8011914255E-16    1.5385769612E-01
    8.4502500000E+03    1.6893020365E-03    2.1134196535E-04    5.2409365910E-12    1.4779614867E-04    1.4779599151E-03    2.1754770785E-07    2.8011914255E-16    1.5385769612E-01
    8.4625000000E+03    4.7933880705E-04    2.1134196535E-04    5.2637668529E-12    2.6799691113E-05    2.6799686020E-04    3.9652206851E-08    2.8011914255E-16    1.5385769612E-01
    8.4747500000E+03    8.8230535388E-02    2.1134196535E-04    5.2866626007E-12    8.8038695976E-03    8.8019192219E-02    1.3090308130E-05    2.8011914255E-16    1.5385769612E-01
    8.4870000000E+03    4.3322229385E-01    2.1134196535E-04    5.3096247017E-12    4.3319452554E-02    4.3301093578E-01    6.4728446887E-05    2.8011914255E-16    1.5385769612E-01
    8.4992500000E+03    7.8782892227E+00    2.1134196535E-04    5.3326531559E-12    7.9654306173E-01    7.8780775070E+00    1.1836668709E-03    2.8011914255E-16    1.5385769612E-01
    8.5115000000E+03    2.3169317865E-04    2.1134196535E-04    5.3557479632E-12    2.0351210424E-06    2.0351213607E-05    3.0732769662E-09    2.8011914255E-16    1.5385769612E-01
    8.5237500000E+03    3.9117266424E-03    2.1134196535E-04    5.3789086900E-12    3.7004216574E-04    3.7003848702E-03    5.6162878082E-07    2.8011914255E-16    1.5385769612E-01
    8.5360000000E+03    4.0762643814E+00    2.1134196535E-04    5.4021366373E-12    4.0991970897E-01    4.0760531425E+00    6.2175997300E-04    2.8011914255E-16    1.5385769612E-01
    8.5482500000E+03    8.6368052289E-03    2.1134196535E-04    5.4254309378E-12    8.4255478578E-04    8.4254639223E-03    1.2916548258E-06    2.8011914255E-16    1.5385769612E-01
    8.5605000000E+03    3.0898511410E-01    2.1134196535E-04    5.4487915915E-12    3.0903544277E-02    3.0877378583E-01    4.7572080803E-05    2.8011914255E-16    1.5385769612E-01
    8.5727500000E+03    2.6212944067E-04    2.1134196535E-04    5.4722194658E-12    5.0787461987E-06    5.0787457440E-05    7.8635151723E-09    2.8011914255E-16    1.5385769612E-01
    8.5850000000E+03    2.5682072737E-04    2.1134196535E-04    5.4957136932E-12    4.5478764150E-06    4.5478762331E-05    7.0763088722E-09    2.8011914255E-16    1.5385769612E-01
    8.5972500000E+03    2.1138816373E-04    2.1134196535E-04    5.5192755748E-12    4.6199670756E-09    4.6199691184E-08    7.2246444938E-12    2.8011914255E-16    1.5385769612E-01
    8.6095000000E+03    7.0826336741E-04    2.1134196535E-04    5.5429042432E-12    4.9692214816E-05    4.9692142056E-04    7.8078272736E-08    2.8011914255E-16    1.5385769612E-01
    8.6217500000E+03    4.5652687550E-04    2.1134196535E-04    5.5666001322E-12    2.4518498321E-05    2.4518489954E-04    3.8711746697E-08    2.8011914255E-16    1.5385769612E-01
    8.6340000000E+03    2.1134476992E-04    2.1134196535E-04    5.5903632418E-12    2.8052879464E-10    2.8053028789E-09    4.4595349549E-13    2.8011914255E-16    1.5385769612E-01
    8.6462500000E+03    3.5815153387E-04    2.1134196535E-04    5.6141935718E-12    1.4680958884E-05    1.4680955792E-04    2.3403751825E-08    2.8011914255E-16    1.5385769612E-01
    8.6585000000E+03    2.1429749904E-04    2.1134196535E-04    5.6380911224E-12    2.9555400261E-07    2.9555410492E-06    4.7341780496E-10    2.8011914255E-16    1.5385769612E-01
    8.6707500000E+03    1.6986791044E-02    2.1134196535E-04    5.6620567609E-12    1.6776154516E-03    1.6775449738E-02    2.6998918656E-06    2.8011914255E-16    1.5385769612E-01
    8.6830000000E+03    6.2332522869E-01    2.1134196535E-04    5.6860896200E-12    6.2408536673E-02    6.2311387062E-01    1.0076156468E-04    2.8011914255E-16    1.5385769612E-01
    8.6952500000E+03    4.5163907111E-02    2.1134196535E-04    5.7101905669E-12    4.4958041981E-03    4.4952563941E-02    7.3034348134E-06    2.8011914255E-16    1.5385769612E-01
    8.7075000000E+03    5.2713342011E-03    2.1134196535E-04    5.7343591681E-12    5.0600263057E-04    5.0599924289E-03    8.2595749973E-07    2.8011914255E-16    1.5385769612E-01
    8.7197500000E+03    2.1679425845E-04    2.1134196535E-04    5.7585954234E-12    5.4522791970E-07    5.4522802202E-06    8.9415247428E-10    2.8011914255E-16    1.5385769612E-01
    8.7320000000E+03    5.0045329332E-01    2.1134196535E-04    5.7829002004E-12    5.0058044493E-02    5.0024193525E-01    8.2419173850E-05    2.8011914255E-16    1.5385769612E-01
    8.7442500000E+03    1.9286046982E+01    2.1134196535E-04    5.8072726315E-12    1.9806109667E+00    1.9285835266E+01    3.1922128983E-03    2.8011914255E-16    1.5385769612E-01
    8.7565000000E+03    2.1926872432E-04    2.1134196535E-04    5.8317135843E-12    7.9267363162E-07    7.9267383626E-06    1.3180857517E-09    2.8011914255E-16    1.5385769612E-01
    8.7687500000E+03    3.5280003794E-04    2.1134196535E-04    5.8562226249E-12    1.4145811292E-05    1.4145804744E-04    2.3629912249E-08    2.8011914255E-16    1.5385769612E-01
    8.7810000000E+03    1.1654930422E-03    2.1134196535E-04    5.8807997534E-12    9.5415212854E-05    9.5415109536E-04    1.6011328796E-07    2.8011914255E-16    1.5385769612E-01
    8.7932500000E+03    3.2898713835E-04    2.1134196535E-04    5.9054458372E-12    1.1764519513E-05    1.1764518422E-04    1.9831269071E-08    2.8011914255E-16    1.5385769612E-01
    8.8055000000E+03    2.6205687318E-03    2.1134196535E-04    5.9301600089E-12    2.4092340027E-04    2.4092267267E-03    4.0795325162E-07    2.8011914255E-16    1.5385769612E-01
    8.8177500000E+03    2.2929525003E-02    2.1134196535E-04    5.9549431358E-12    2.2719521075E-03    2.2718181834E-02    3.8641423998E-06    2.8011914255E-16    1.5385769612E-01
    8.8300000000E+03    1.9837136269E+00    2.1134196535E-04    5.9797947843E-12    1.9938901067E-01    1.9835023880E+00    3.3888276084E-04    2.8011914255E-16    1.5385769612E-01
    8.8422500000E+03    1.6130749881E-01    2.1134196535E-04    6.0047153881E-12    1.6116531566E-02    1.6109617054E-01    2.7645832233E-05    2.8011914255E-16    1.5385769612E-01
    8.8545000000E+03    2.4863483850E-04    2.1134196535E-04    6.0297053808E-12    3.7292877550E-06    3.7292877096E-05    6.4281886480E-09    2.8011914255E-16    1.5385769612E-01
    8.8667500000E+03    2.5418433361E-03    2.1134196535E-04    6.0547634614E-12    2.3305085779E-04    2.3305013310E-03    4.0347882191E-07    2.8011914255E-16    1.5385769612E-01
    8.8790000000E+03    2.1928279602E-04    2.1134196535E-04    6.0798917983E-12    7.9408101783E-07    7.9408118836E-06    1.3808165722E-09    2.8011914255E-16    1.5385769612E-01
    8.8912500000E+03    1.6804730892E+00    2.1134196535E-04    6.1050886568E-12    1.6878046095E-01    1.6802618504E+00    2.9345243820E-04    2.8011914255E-16    1.5385769612E-01
    8.9035000000E+03    7.7886885265E-04    2.1134196535E-04    6.1303544706E-12    5.6752716773E-05    5.6752690580E-04    9.9546930699E-08    2.8011914255E-16    1.5385769612E-01
    8.9157500000E+03    8.7572870255E+00    2.1134196535E-04    6.1556901070E-12    8.8601940870E-01    8.7570753098E+00    1.5426661121E-03    2.8011914255E-16    1.5385769612E-01
    8.9280000000E+03    4.5936595416E-04    2.1134196535E-04    6.1810955659E-12    2.4802398912E-05    2.4802400731E-04    4.3880216793E-08    2.8011914255E-16    1.5385769612E-01
    8.9402500000E+03    2.1197831666E-04    2.1134196535E-04    6.2065704139E-12    6.3635098968E-08    6.3635093284E-07    1.1306521691E-10    2.8011914255E-16    1.5385769612E-01
    8.9525000000E+03    1.1167585617E-03    2.1134196535E-04    6.2321142170E-12    9.0541812824E-05    9.0541655663E-04    1.6155499338E-07    2.8011914255E-16    1.5385769612E-01
    8.9647500000E+03    2.1203652432E-04    2.1134196535E-04    6.2577287102E-12    6.9456710605E-08    6.9456723395E-07    1.2445861008E-10    2.8011914255E-16    1.5385769612E-01
    8.9770000000E+03    6.2463246286E-04    2.1134196535E-04    6.2834125923E-12    4.1329072701E-05    4.1329051601E-04    7.4368315950E-08    2.8011914255E-16    1.5385769612E-01
    8.9892500000E+03    2.1318234212E-04    2.1134196535E-04    6.3091662970E-12    1.8403716240E-07    1.8403719650E-06    3.3254951570E-10    2.8011914255E-16    1.5385769612E-01
    9.0015000000E+03    1.0704294546E-03    2.1134196535E-04    6.3349902581E-12    8.5908905021E-05    8.5908744950E-04    1.5588143754E-07    2.8011914255E-16    1.5385769612E-01
    9.0137500000E+03    1.8978157314E-03    2.1134196535E-04    6.3608844754E-12    1.6864763165E-04    1.6864736099E-03    3.0728079992E-07    2.8011914255E-16    1.5385769612E-01
    9.0260000000E+03    3.7530643749E-04    2.1134196535E-04    6.3868485153E-12    1.6396446881E-05    1.6396449064E-04    2.9998233231E-08    2.8011914255E-16    1.5385769612E-01
    9.0382500000E+03    2.6361063123E-01    2.1134196535E-04    6.4128828116E-12    2.6358043775E-02    2.6339930296E-01    4.8388435971E-05    2.8011914255E-16    1.5385769612E-01
    9.0505000000E+03    2.1387108427E-04    2.1134196535E-04    6.4389873641E-12    2.5291126349E-07    2.5291133170E-06    4.6651832397E-10    2.8011914255E-16    1.5385769612E-01
    9.0627500000E+03    2.2338618874E-04    2.1134196535E-04    6.4651634740E-12    1.2044206414E-06    1.2044205505E-05    2.2307005132E-09    2.8011914255E-16    1.5385769612E-01
    9.0750000000E+03    3.6311848089E-03    2.1134196535E-04    6.4914089729E-12    3.4198569483E-04    3.4198428039E-03    6.3595138045E-07    2.8011914255E-16    1.5385769612E-01
    9.0872500000E+03    2.0953650475E+00    2.1134196535E-04    6.5177260290E-12    2.1007022262E-01    2.0951538086E+00    3.9118286804E-04    2.8011914255E-16    1.5385769612E-01
    9.0995000000E+03    6.3403684180E-04    2.1134196535E-04    6.5441137752E-12    4.2269501137E-05    4.2269489495E-04    7.9237089778E-08    2.8011914255E-16    1.5385769612E-01
    9.1117500000E+03    1.1441745758E+02    2.1134196535E-04    6.5705717776E-12    1.3506329536E+01    1.1441725159E+02    2.1533865482E-02    2.8011914255E-16    1.5385769612E-01
    9.1240000000E+03    4.1143912077E-01    2.1134196535E-04    6.5971009038E-12    4.1166540235E-02    4.1122779250E-01    7.7702199633E-05    2.8011914255E-16    1.5385769612E-01
    9.1362500000E+03    2.1134212147E-04    2.1134196535E-04    6.6237011535E-12    1.3976811895E-11    1.3975737234E-10    2.7768199795E-14    2.8011914255E-16    1.5385769612E-01
    9.1485000000E+03    1.3185862452E-02    2.1134196535E-04    6.6503729607E-12    1.2974940473E-03    1.2974520214E-02    2.4709133868E-06    2.8011914255E-16    1.5385769612E-01
    9.1607500000E+03    2.1190771076E-04    2.1134196535E-04    6.6771154578E-12    5.6572460494E-08    5.6572474705E-07    1.0816119528E-10    2.8011914255E-16    1.5385769612E-01
    9.1730000000E+03    6.6459126770E-02    2.1134196535E-04    6.7039295122E-12    6.6259037703E-03    6.6247783601E-02    1.2715081539E-05    2.8011914255E-16    1.5385769612E-01
    9.1852500000E+03    3.0648472602E-04    2.1134196535E-04    6.7308151240E-12    9.5142795544E-06    9.5142764621E-05    1.8331661522E-08    2.8011914255E-16    1.5385769612E-01
    9.1975000000E+03    2.1519367874E-04    2.1134196535E-04    6.7577722931E-12    3.8517126200E-07    3.8517132452E-06    7.4499034719E-10    2.8011914255E-16    1.5385769612E-01
    9.2097500000E+03    2.5672274828E-01    2.1134196535E-04    6.7848005859E-12    2.5659557432E-02    2.5651142001E-01    4.9804006267E-05    2.8011914255E-16    1.5385769612E-01
    9.2220000000E+03    1.0210907785E-03    2.1134196535E-04    6.8119008698E-12    8.0974888988E-05    8.0974877346E-04    1.5781972706E-07    2.8011914255E-16    1.5385769612E-01
    9.2342500000E+03    2.1247088443E-04    2.1134196535E-04    6.8390731446E-12    1.1289257884E-07    1.1289258737E-06    2.2086366069E-10    2.8011914255E-16    1.5385769612E-01
    9.2465000000E+03    2.2710698249E-04    2.1134196535E-04    6.8663165431E-12    1.5765011767E-06    1.5765011995E-05    3.0959057540E-09    2.8011914255E-16    1.5385769612E-01
    9.2587500000E+03    2.5715069771E+00    2.1134196535E-04    6.8936328000E-12    2.5797617435E-01    2.5712954998E+00    5.0684378948E-04    2.8011914255E-16    1.5385769612E-01
    9.2710000000E+03    4.6282802941E-04    2.1134196535E-04    6.9210201806E-12    2.5148614441E-05    2.5148605346E-04    4.9757307607E-08    2.8011914255E-16    1.5385769612E-01
    9.2832500000E+03    2.1176529117E-04    2.1134196535E-04    6.9484804195E-12    4.2332228389E-08    4.2332229100E-07    8.4068627060E-11    2.8011914255E-16    1.5385769612E-01
    9.2955000000E+03    1.9376888871E-02    2.1134196535E-04    6.9760122158E-12    1.9166348502E-03    1.9165547565E-02    3.8201610550E-06    2.8011914255E-16    1.5385769612E-01
    9.3077500000E+03    2.1149318491E-04    2.1134196535E-04    7.0036168705E-12    1.5120569685E-08    1.5120568264E-07    3.0251398608E-11    2.8011914255E-16    1.5385769612E-01
    9.3200000000E+03    2.6441656519E-04    2.1134196535E-04    7.0312939499E-12    5.3074572861E-06    5.3074589232E-05    1.0656944660E-08    2.8011914255E-16    1.5385769612E-01
    9.3322500000E+03    6.3106191158E-01    2.1134196535E-04    7.0590438876E-12    6.3185669482E-02    6.3085055351E-01    1.2713158503E-04    2.8011914255E-16    1.5385769612E-01
    9.3445000000E+03    7.5831296854E-03    2.1134196535E-04    7.0868658164E-12    7.3718535714E-04    7.3717879131E-03    1.4909834363E-06    2.8011914255E-16    1.5385769612E-01
    9.3567500000E+03    6.8109203130E-04    2.1134196535E-04    7.1147606036E-12    4.6975008445E-05    4.6975008445E-04    9.5352504559E-08    2.8011914255E-16    1.5385769612E-01
    9.3690000000E+03    3.5854798625E-04    2.1134196535E-04    7.1427282491E-12    1.4720606487E-05    1.4720599575E-04    2.9988047601E-08    2.8011914255E-16    1.5385769612E-01
    9.3812500000E+03    4.3751535122E-04    2.1134196535E-04    7.1707687531E-12    2.2617346985E-05    2.2617338982E-04    4.6239570395E-08    2.8011914255E-16    1.5385769612E-01
    9.3935000000E+03    3.4162524389E-04    2.1134196535E-04    7.1988825491E-12    1.3028326975E-05    1.3028326794E-04    2.6730242908E-08    2.8011914255E-16    1.5385769612E-01
    9.4057500000E+03    3.0816468643E-04    2.1134196535E-04    7.2270687698E-12    9.6822723208E-06    9.6822710475E-05    1.9935436413E-08    2.8011914255E-16    1.5385769612E-01
    9.4180000000E+03    3.6446070671E-01    2.1134196535E-04    7.2553278489E-12    3.6441572011E-02    3.6424937844E-01    7.5261668826E-05    2.8011914255E-16    1.5385769612E-01
    9.4302500000E+03    2.1165789803E-04    2.1134196535E-04    7.2836606538E-12    3.1593682337E-08    3.1593685890E-07    6.5509500602E-11    2.8011914255E-16    1.5385769612E-01
    9.4425000000E+03    2.1255612955E-04    2.1134196535E-04    7.3120676181E-12    1.2141663319E-07    1.2141662182E-06    2.5263069414E-10    2.8011914255E-16    1.5385769612E-01
    9.4547500000E+03    1.6205163673E-02    2.1134196535E-04    7.3405474407E-12    1.5994316200E-03    1.5993822366E-02    3.3393459944E-06    2.8011914255E-16    1.5385769612E-01
    9.4670000000E+03    4.0668329597E-01    2.1134196535E-04    7.3691001218E-12    4.0688443929E-02    4.0647196770E-01    8.5160078015E-05    2.8011914255E-16    1.5385769612E-01
    9.4792500000E+03    2.2507928952E-04    2.1134196535E-04    7.3977273959E-12    1.3737328572E-06    1.3737327208E-05    2.8879969527E-09    2.8011914255E-16    1.5385769612E-01
    9.4915000000E+03    9.9358953536E-02    2.1134196535E-04    7.4264266611E-12    9.9159814417E-03    9.9147617817E-02    2.0915002096E-05    2.8011914255E-16    1.5385769612E-01
    9.5037500000E+03    1.1178390682E-01    2.1134196535E-04    7.4552013868E-12    1.1160348542E-02    1.1157257110E-01    2.3616037652E-05    2.8011914255E-16    1.5385769612E-01
    9.5160000000E+03    3.5507339053E-03    2.1134196535E-04    7.4840498382E-12    3.3394063939E-04    3.3393921331E-03    7.0922419582E-07    2.8011914255E-16    1.5385769612E-01
