#     wavelength(A)    kappa_tot (cm2/g)     kappa_es (cm2/g)   kappa_bf+ff (cm2/g)      dummy          kappa_bb (cm2/g)        dummy               rho                 v/c              
# t = 1.5 days
    7.9400000000E+02    1.2568946838E+02    6.7802143918E-03    1.4025612734E-02    1.0687272461E+04    1.2566866302E+02    5.8610755950E-02    1.2512462176E-14    1.5385769612E-01
    8.0625000000E+02    1.6267381287E+02    6.7802143918E-03    1.3848289847E-02    1.8599925781E+04    1.6265318298E+02    9.9986396730E-02    1.2512462176E-14    1.5385769612E-01
    8.1850000000E+02    2.2548646545E+02    6.7802143918E-03    1.3674101792E-02    2.4670064453E+04    2.2546601868E+02    1.8095466495E-01    1.2512462176E-14    1.5385769612E-01
    8.3075000000E+02    2.3382904053E+02    6.7802143918E-03    1.3502961025E-02    1.9992205078E+04    2.3380876160E+02    2.4279607832E-01    1.2512462176E-14    1.5385769612E-01
    8.4300000000E+02    3.5135333252E+02    6.7802143918E-03    1.3334788382E-02    4.1794546875E+04    3.5133325195E+02    4.6799048781E-01    1.2512462176E-14    1.5385769612E-01
    8.5525000000E+02    3.1688171387E+02    6.7802143918E-03    1.3169512153E-02    2.9757921875E+04    3.1686172485E+02    5.3697705269E-01    1.2512462176E-14    1.5385769612E-01
    8.6750000000E+02    2.2373759460E+02    6.7802143918E-03    1.3007064350E-02    3.2443048828E+04    2.2371780396E+02    4.7856459022E-01    1.2512462176E-14    1.5385769612E-01
    8.7975000000E+02    1.9908755493E+02    6.7802143918E-03    1.2847389095E-02    9.8720029297E+03    1.9906791687E+02    5.3348386288E-01    1.2512462176E-14    1.5385769612E-01
    8.9200000000E+02    1.6744424438E+02    6.7802143918E-03    1.2690431438E-02    3.5653515625E+03    1.6742477417E+02    5.5807673931E-01    1.2512462176E-14    1.5385769612E-01
    9.0425000000E+02    2.3701034546E+02    6.7802143918E-03    1.2536148541E-02    6.5203613281E+03    2.3699102783E+02    9.7577840090E-01    1.2512462176E-14    1.5385769612E-01
    9.1650000000E+02    2.4458338928E+02    6.7802143918E-03    1.2384500355E-02    8.4503691406E+03    2.4456422424E+02    1.2356584072E+00    1.2512462176E-14    1.5385769612E-01
    9.2875000000E+02    2.4299057007E+02    6.7802143918E-03    1.2235455215E-02    5.7558491211E+03    2.4297155762E+02    1.4969236851E+00    1.2512462176E-14    1.5385769612E-01
    9.4100000000E+02    2.5684933472E+02    6.7802143918E-03    1.2088990770E-02    2.2682363281E+04    2.5683044434E+02    1.9177542925E+00    1.2512462176E-14    1.5385769612E-01
    9.5325000000E+02    3.2209292603E+02    6.7802143918E-03    1.1945087463E-02    2.8478439453E+04    3.2207421875E+02    2.8978347778E+00    1.2512462176E-14    1.5385769612E-01
    9.6550000000E+02    3.2755346680E+02    6.7802143918E-03    1.1803737842E-02    3.6636437500E+04    3.2753488159E+02    3.5312118530E+00    1.2512462176E-14    1.5385769612E-01
    9.7775000000E+02    3.4426803589E+02    6.7802143918E-03    1.1664940976E-02    3.2889144531E+04    3.4424957275E+02    4.4234132767E+00    1.2512462176E-14    1.5385769612E-01
    9.9000000000E+02    2.8589016724E+02    6.7802143918E-03    1.1528703384E-02    1.2494612305E+04    2.8587188721E+02    4.3555021286E+00    1.2512462176E-14    1.5385769612E-01
    1.0022500000E+03    3.8392572021E+02    6.7802143918E-03    1.1395039968E-02    2.9886488281E+04    3.8390756226E+02    6.9010748863E+00    1.2512462176E-14    1.5385769612E-01
    1.0145000000E+03    3.7876654053E+02    6.7802143918E-03    1.1263979599E-02    1.2763557617E+04    3.7874847412E+02    7.9946465492E+00    1.2512462176E-14    1.5385769612E-01
    1.0267500000E+03    3.7895840454E+02    6.7802143918E-03    1.1135556735E-02    7.1998325195E+03    3.7894049072E+02    9.3494567871E+00    1.2512462176E-14    1.5385769612E-01
    1.0390000000E+03    4.5571392822E+02    6.7802143918E-03    1.1009817943E-02    4.9299418945E+03    4.5569613647E+02    1.3083954811E+01    1.2512462176E-14    1.5385769612E-01
    1.0512500000E+03    3.4052014160E+02    6.7802143918E-03    1.0877050459E-02    3.3671596680E+03    3.4050250244E+02    1.1329020500E+01    1.2512462176E-14    1.5385769612E-01
    1.0635000000E+03    3.6056698608E+02    6.7802143918E-03    1.0756772012E-02    1.0445623779E+03    3.6054943848E+02    1.3844047546E+01    1.2512462176E-14    1.5385769612E-01
    1.0757500000E+03    2.6672787476E+02    6.7802143918E-03    1.0639403015E-02    1.9583970947E+03    2.6671047974E+02    1.1772165298E+01    1.2512462176E-14    1.5385769612E-01
    1.0880000000E+03    2.9839733887E+02    6.7802143918E-03    1.0525045916E-02    3.1030744629E+03    2.9838003540E+02    1.5081541061E+01    1.2512462176E-14    1.5385769612E-01
    1.1002500000E+03    2.8587240601E+02    6.7802143918E-03    1.0413824581E-02    2.2025817871E+03    2.8585519409E+02    1.6485073090E+01    1.2512462176E-14    1.5385769612E-01
    1.1125000000E+03    3.6054864502E+02    6.7802143918E-03    1.0305883363E-02    2.2213203125E+03    3.6053155518E+02    2.3638267517E+01    1.2512462176E-14    1.5385769612E-01
    1.1247500000E+03    3.8797265625E+02    6.7802143918E-03    1.0201388970E-02    1.3170833740E+03    3.8795565796E+02    2.8820434570E+01    1.2512462176E-14    1.5385769612E-01
    1.1370000000E+03    3.7477206421E+02    6.7802143918E-03    1.0100534186E-02    1.2072883301E+03    3.7475518799E+02    3.1439859390E+01    1.2512462176E-14    1.5385769612E-01
    1.1492500000E+03    4.1235070801E+02    6.7802143918E-03    1.0003539734E-02    1.4006979980E+03    4.1233392334E+02    3.8941356659E+01    1.2512462176E-14    1.5385769612E-01
    1.1615000000E+03    4.0662567139E+02    6.7802143918E-03    9.9106635898E-03    3.5868283691E+03    4.0660897827E+02    4.3095497131E+01    1.2512462176E-14    1.5385769612E-01
    1.1737500000E+03    3.5081680298E+02    6.7802143918E-03    9.8221963271E-03    2.7712343750E+03    3.5080020142E+02    4.1602230072E+01    1.2512462176E-14    1.5385769612E-01
    1.1860000000E+03    2.8138272095E+02    6.7802143918E-03    9.7384788096E-03    1.0172255249E+03    2.8136621094E+02    3.7229053497E+01    1.2512462176E-14    1.5385769612E-01
    1.1982500000E+03    3.2974386597E+02    6.7802143918E-03    9.6598975360E-03    1.0419725342E+03    3.2972741699E+02    4.8540508270E+01    1.2512462176E-14    1.5385769612E-01
    1.2105000000E+03    3.2532455444E+02    6.7802143918E-03    9.5869004726E-03    1.2088010742E+04    3.2530819702E+02    5.3139339447E+01    1.2512462176E-14    1.5385769612E-01
    1.2227500000E+03    3.8851846313E+02    6.7802143918E-03    9.5200017095E-03    1.2238874023E+04    3.8850219727E+02    7.0234786987E+01    1.2512462176E-14    1.5385769612E-01
    1.2350000000E+03    3.0893258667E+02    6.7802143918E-03    9.4597982243E-03    7.9672119141E+03    3.0891632080E+02    6.1651851654E+01    1.2512462176E-14    1.5385769612E-01
    1.2472500000E+03    2.2883880615E+02    6.7802143918E-03    9.4069745392E-03    2.6156002808E+02    2.2882261658E+02    5.0291110992E+01    1.2512462176E-14    1.5385769612E-01
    1.2595000000E+03    2.1734814453E+02    6.7802143918E-03    9.3623306602E-03    5.1634191895E+02    2.1733201599E+02    5.2477252960E+01    1.2512462176E-14    1.5385769612E-01
    1.2717500000E+03    2.6277951050E+02    6.7802143918E-03    9.3267951161E-03    3.5517990112E+02    2.6276339722E+02    6.9545173645E+01    1.2512462176E-14    1.5385769612E-01
    1.2840000000E+03    2.1460385132E+02    6.7802143918E-03    9.3014528975E-03    2.1255356445E+03    2.1458776855E+02    6.2115909576E+01    1.2512462176E-14    1.5385769612E-01
    1.2962500000E+03    2.7616632080E+02    6.7802143918E-03    9.2875706032E-03    1.2741274414E+03    2.7615026855E+02    8.7235908508E+01    1.2512462176E-14    1.5385769612E-01
    1.3085000000E+03    2.0842741394E+02    6.7802143918E-03    9.2866476625E-03    1.3533994141E+03    2.0841134644E+02    7.1700813293E+01    1.2512462176E-14    1.5385769612E-01
    1.3207500000E+03    2.5215023804E+02    6.7802143918E-03    9.3004470691E-03    6.0596478271E+02    2.5213415527E+02    9.4275421143E+01    1.2512462176E-14    1.5385769612E-01
    1.3330000000E+03    1.7427198792E+02    6.7802143918E-03    9.3310689554E-03    1.4744663086E+03    1.7425587463E+02    7.0676368713E+01    1.2512462176E-14    1.5385769612E-01
    1.3452500000E+03    1.8819473267E+02    6.7802143918E-03    9.3810241669E-03    1.0560897217E+03    1.8817857361E+02    8.2630180359E+01    1.2512462176E-14    1.5385769612E-01
    1.3575000000E+03    1.8027494812E+02    6.7802143918E-03    9.4533246011E-03    5.6738873291E+02    1.8025871277E+02    8.5535034180E+01    1.2512462176E-14    1.5385769612E-01
    1.3697500000E+03    1.7912692261E+02    6.7802143918E-03    9.5516219735E-03    7.3168713379E+02    1.7911059570E+02    9.1678108215E+01    1.2512462176E-14    1.5385769612E-01
    1.3820000000E+03    1.7167985535E+02    6.7802143918E-03    9.6803633496E-03    1.7163730469E+03    1.7166340637E+02    9.4615036011E+01    1.2512462176E-14    1.5385769612E-01
    1.3942500000E+03    1.6628236389E+02    6.7802143918E-03    9.8450146616E-03    3.9046356201E+02    1.6626574707E+02    9.8511146545E+01    1.2512462176E-14    1.5385769612E-01
    1.4065000000E+03    1.3041679382E+02    6.7802143918E-03    1.0052356869E-02    1.8781817627E+03    1.3039996338E+02    8.2918190002E+01    1.2512462176E-14    1.5385769612E-01
    1.4187500000E+03    1.3559094238E+02    6.7802143918E-03    1.0310871527E-02    2.9227233887E+02    1.3557385254E+02    9.2370429993E+01    1.2512462176E-14    1.5385769612E-01
    1.4310000000E+03    1.6391020203E+02    6.7802143918E-03    1.0631301440E-02    3.8025299072E+02    1.6389279175E+02    1.1945921326E+02    1.2512462176E-14    1.5385769612E-01
    1.4432500000E+03    1.2091867828E+02    6.7802143918E-03    1.1027400382E-02    4.5804598999E+02    1.2090087128E+02    9.4134674072E+01    1.2512462176E-14    1.5385769612E-01
    1.4555000000E+03    1.6536943054E+02    6.7802143918E-03    1.1517029256E-02    1.2963874512E+03    1.6535113525E+02    1.3731761169E+02    1.2512462176E-14    1.5385769612E-01
    1.4677500000E+03    1.0420168304E+02    6.7802143918E-03    1.2123723514E-02    1.6260398865E+02    1.0418276978E+02    9.2155273438E+01    1.2512462176E-14    1.5385769612E-01
    1.4800000000E+03    1.0223973846E+02    6.7802143918E-03    1.2879039161E-02    7.8979278564E+01    1.0222007751E+02    9.6170776367E+01    1.2512462176E-14    1.5385769612E-01
    1.4922500000E+03    1.0321714020E+02    6.7802143918E-03    1.3826110400E-02    9.5895135498E+02    1.0319653320E+02    1.0312495422E+02    1.2512462176E-14    1.5385769612E-01
    1.5045000000E+03    1.2653402710E+02    6.7802143918E-03    1.5025237575E-02    2.8480532837E+02    1.2651221466E+02    1.3410292053E+02    1.2512462176E-14    1.5385769612E-01
    1.5167500000E+03    1.0834101105E+02    6.7802143918E-03    1.6562925652E-02    9.7167175293E+01    1.0831766510E+02    1.2163939667E+02    1.2512462176E-14    1.5385769612E-01
    1.5290000000E+03    1.1492919159E+02    6.7802143918E-03    1.8567124382E-02    1.7992929077E+02    1.1490384674E+02    1.3652839661E+02    1.2512462176E-14    1.5385769612E-01
    1.5412500000E+03    1.1507295990E+02    6.7802143918E-03    2.1234078333E-02    1.2994624329E+02    1.1504494476E+02    1.4445918274E+02    1.2512462176E-14    1.5385769612E-01
    1.5535000000E+03    1.1678708649E+02    6.7802143918E-03    2.4878351018E-02    2.6403781128E+02    1.1675542450E+02    1.5474952698E+02    1.2512462176E-14    1.5385769612E-01
    1.5657500000E+03    7.4213569641E+01    6.7802143918E-03    3.0032413080E-02    2.6022352219E+01    7.4176757812E+01    1.0367216492E+02    1.2512462176E-14    1.5385769612E-01
    1.5780000000E+03    1.4164224243E+02    6.7802143918E-03    1.4590826325E-09    1.4877842712E+02    1.4163546753E+02    2.0838121033E+02    1.2512462176E-14    1.5385769612E-01
    1.5902500000E+03    9.3902183533E+01    6.7802143918E-03    1.4934609105E-09    6.5054061890E+01    9.3895408630E+01    1.4531840515E+02    1.2512462176E-14    1.5385769612E-01
    1.6025000000E+03    9.9982147217E+01    6.7802143918E-03    1.5283748711E-09    1.7241627502E+02    9.9975372314E+01    1.6258956909E+02    1.2512462176E-14    1.5385769612E-01
    1.6147500000E+03    9.1021553040E+01    6.7802143918E-03    1.5638286222E-09    2.6583361816E+02    9.1014778137E+01    1.5537471008E+02    1.2512462176E-14    1.5385769612E-01
    1.6270000000E+03    9.4226013184E+01    6.7802143918E-03    1.5998262715E-09    1.5902288818E+02    9.4219230652E+01    1.6866824341E+02    1.2512462176E-14    1.5385769612E-01
    1.6392500000E+03    9.9879196167E+01    6.7802143918E-03    1.6363720379E-09    6.4791572571E+01    9.9872421265E+01    1.8729760742E+02    1.2512462176E-14    1.5385769612E-01
    1.6515000000E+03    1.3377555847E+02    6.7802143918E-03    1.6734699182E-09    7.8703765869E+01    1.3376878357E+02    2.6255020142E+02    1.2512462176E-14    1.5385769612E-01
    1.6637500000E+03    8.4052070618E+01    6.7802143918E-03    1.7111241313E-09    1.4876083374E+02    8.4045295715E+01    1.7247665405E+02    1.2512462176E-14    1.5385769612E-01
    1.6760000000E+03    8.3472434998E+01    6.7802143918E-03    1.7493388960E-09    4.2898921967E+01    8.3465660095E+01    1.7892965698E+02    1.2512462176E-14    1.5385769612E-01
    1.6882500000E+03    6.8770484924E+01    6.7802143918E-03    1.7881180980E-09    1.2037839890E+01    6.8763702393E+01    1.5385064697E+02    1.2512462176E-14    1.5385769612E-01
    1.7005000000E+03    1.0014629364E+02    6.7802143918E-03    1.8274659563E-09    5.5295131683E+01    1.0013951874E+02    2.3362988281E+02    1.2512462176E-14    1.5385769612E-01
    1.7127500000E+03    1.0399877167E+02    6.7802143918E-03    1.8673866897E-09    3.3502586365E+01    1.0399199677E+02    2.5277372742E+02    1.2512462176E-14    1.5385769612E-01
    1.7250000000E+03    1.0430224609E+02    6.7802143918E-03    1.9078845170E-09    1.0106189728E+02    1.0429547119E+02    2.6390142822E+02    1.2512462176E-14    1.5385769612E-01
    1.7372500000E+03    1.1819175720E+02    6.7802143918E-03    1.9489629910E-09    5.6987506866E+01    1.1818498230E+02    3.1104736328E+02    1.2512462176E-14    1.5385769612E-01
    1.7495000000E+03    9.2866645813E+01    6.7802143918E-03    1.9906269966E-09    1.9779737854E+02    9.2859870911E+01    2.5399913025E+02    1.2512462176E-14    1.5385769612E-01
    1.7617500000E+03    1.1884634399E+02    6.7802143918E-03    2.0328800865E-09    9.8527297974E+01    1.1883956909E+02    3.3757098389E+02    1.2512462176E-14    1.5385769612E-01
    1.7740000000E+03    1.2626901245E+02    6.7802143918E-03    2.0757264796E-09    8.5753540039E+01    1.2626223755E+02    3.7217333984E+02    1.2512462176E-14    1.5385769612E-01
    1.7862500000E+03    1.1935022736E+02    6.7802143918E-03    2.1191706168E-09    3.1950262070E+01    1.1934345245E+02    3.6476525879E+02    1.2512462176E-14    1.5385769612E-01
    1.7985000000E+03    1.0087565613E+02    6.7802143918E-03    2.1632160507E-09    4.4712265015E+01    1.0086888123E+02    3.1944631958E+02    1.2512462176E-14    1.5385769612E-01
    1.8107500000E+03    1.1546690369E+02    6.7802143918E-03    2.2078672224E-09    1.4172319031E+02    1.1546012878E+02    3.7860687256E+02    1.2512462176E-14    1.5385769612E-01
    1.8230000000E+03    9.5833213806E+01    6.7802143918E-03    2.2531285726E-09    3.0904085159E+01    9.5826438904E+01    3.2512805176E+02    1.2512462176E-14    1.5385769612E-01
    1.8352500000E+03    9.4607330322E+01    6.7802143918E-03    2.2990032100E-09    6.5438293457E+01    9.4600555420E+01    3.3187844849E+02    1.2512462176E-14    1.5385769612E-01
    1.8475000000E+03    1.1832970428E+02    6.7802143918E-03    2.3454964637E-09    5.0867279053E+01    1.1832292938E+02    4.2892437744E+02    1.2512462176E-14    1.5385769612E-01
    1.8597500000E+03    9.7435859680E+01    6.7802143918E-03    2.3926114423E-09    5.1509552002E+01    9.7429077148E+01    3.6470648193E+02    1.2512462176E-14    1.5385769612E-01
    1.8720000000E+03    1.4941909790E+02    6.7802143918E-03    2.4403528087E-09    2.4857856750E+02    1.4941232300E+02    5.7717449951E+02    1.2512462176E-14    1.5385769612E-01
    1.8842500000E+03    1.2823373413E+02    6.7802143918E-03    2.4887243377E-09    2.0381721497E+02    1.2822695923E+02    5.1085159302E+02    1.2512462176E-14    1.5385769612E-01
    1.8965000000E+03    1.3355909729E+02    6.7802143918E-03    2.5377302482E-09    3.9193462372E+01    1.3355232239E+02    5.4839855957E+02    1.2512462176E-14    1.5385769612E-01
    1.9087500000E+03    1.4062698364E+02    6.7802143918E-03    2.5873747589E-09    1.1820087433E+02    1.4062020874E+02    5.9478833008E+02    1.2512462176E-14    1.5385769612E-01
    1.9210000000E+03    1.4132615662E+02    6.7802143918E-03    2.6376618667E-09    1.9296305847E+02    1.4131938171E+02    6.1536437988E+02    1.2512462176E-14    1.5385769612E-01
    1.9332500000E+03    1.3130628967E+02    6.7802143918E-03    2.6885953464E-09    2.6521481323E+02    1.3129951477E+02    5.8824877930E+02    1.2512462176E-14    1.5385769612E-01
    1.9455000000E+03    9.8687728882E+01    6.7802143918E-03    2.7401798608E-09    2.2850271606E+02    9.8680953979E+01    4.5462704468E+02    1.2512462176E-14    1.5385769612E-01
    1.9577500000E+03    1.5046319580E+02    6.7802143918E-03    2.7924189627E-09    2.2691943359E+02    1.5045642090E+02    7.1239111328E+02    1.2512462176E-14    1.5385769612E-01
    1.9700000000E+03    1.6272023010E+02    6.7802143918E-03    2.8453168710E-09    2.4029860840E+03    1.6271343994E+02    7.9137786865E+02    1.2512462176E-14    1.5385769612E-01
    1.9822500000E+03    1.7932794189E+02    6.7802143918E-03    2.8988780265E-09    2.1603326416E+02    1.7932116699E+02    8.9539855957E+02    1.2512462176E-14    1.5385769612E-01
    1.9945000000E+03    1.3859089661E+02    6.7802143918E-03    2.9531062040E-09    5.6039844513E+01    1.3858412170E+02    7.1006671143E+02    1.2512462176E-14    1.5385769612E-01
    2.0067500000E+03    1.4129763794E+02    6.7802143918E-03    3.0080051783E-09    3.7920028687E+01    1.4129086304E+02    7.4247460938E+02    1.2512462176E-14    1.5385769612E-01
    2.0190000000E+03    1.2640805054E+02    6.7802143918E-03    3.0635793902E-09    2.2859027863E+01    1.2640127563E+02    6.8090490723E+02    1.2512462176E-14    1.5385769612E-01
    2.0312500000E+03    1.7165017700E+02    6.7802143918E-03    3.1198328365E-09    2.0908256836E+03    1.7164340210E+02    9.4736975098E+02    1.2512462176E-14    1.5385769612E-01
    2.0435000000E+03    1.3797305298E+02    6.7802143918E-03    3.1767504183E-09    4.3630996704E+01    1.3796627808E+02    7.7986059570E+02    1.2512462176E-14    1.5385769612E-01
    2.0557500000E+03    1.6365190125E+02    6.7802143918E-03    3.2343738798E-09    6.4799125671E+01    1.6364512634E+02    9.4688476562E+02    1.2512462176E-14    1.5385769612E-01
    2.0680000000E+03    1.4505401611E+02    6.7802143918E-03    3.2926890103E-09    1.7077198792E+02    1.4504724121E+02    8.5872882080E+02    1.2512462176E-14    1.5385769612E-01
    2.0802500000E+03    1.7163787842E+02    6.7802143918E-03    3.3516993625E-09    1.3485733643E+03    1.7163110352E+02    1.0392054443E+03    1.2512462176E-14    1.5385769612E-01
    2.0925000000E+03    1.6017744446E+02    6.7802143918E-03    3.4114091552E-09    3.4275295258E+01    1.6017066956E+02    9.9141992188E+02    1.2512462176E-14    1.5385769612E-01
    2.1047500000E+03    1.6624201965E+02    6.7802143918E-03    3.4718223851E-09    4.9866695404E+01    1.6623524475E+02    1.0514313965E+03    1.2512462176E-14    1.5385769612E-01
    2.1170000000E+03    2.1361062622E+02    6.7802143918E-03    3.5329432713E-09    2.0822021484E+02    2.1360385132E+02    1.3799644775E+03    1.2512462176E-14    1.5385769612E-01
    2.1292500000E+03    1.6556649780E+02    6.7802143918E-03    3.5947753663E-09    5.6076721191E+01    1.6555972290E+02    1.0920330811E+03    1.2512462176E-14    1.5385769612E-01
    2.1415000000E+03    2.4997183228E+02    6.7802143918E-03    3.6573233331E-09    1.0687701416E+02    2.4996505737E+02    1.6827030029E+03    1.2512462176E-14    1.5385769612E-01
    2.1537500000E+03    1.8404823303E+02    6.7802143918E-03    3.7205909464E-09    6.9366218567E+01    1.8404145813E+02    1.2639187012E+03    1.2512462176E-14    1.5385769612E-01
    2.1660000000E+03    1.9590447998E+02    6.7802143918E-03    3.7845819811E-09    2.2606962585E+02    1.9589770508E+02    1.3719543457E+03    1.2512462176E-14    1.5385769612E-01
    2.1782500000E+03    1.5654966736E+02    6.7802143918E-03    3.8493008780E-09    5.8180900574E+01    1.5654289246E+02    1.1175972900E+03    1.2512462176E-14    1.5385769612E-01
    2.1905000000E+03    1.7706358337E+02    6.7802143918E-03    3.9147511899E-09    1.1648490906E+02    1.7705680847E+02    1.2880843506E+03    1.2512462176E-14    1.5385769612E-01
    2.2027500000E+03    1.9262237549E+02    6.7802143918E-03    3.9809369135E-09    1.4593206787E+02    1.9261560059E+02    1.4273939209E+03    1.2512462176E-14    1.5385769612E-01
    2.2150000000E+03    1.7206793213E+02    6.7802143918E-03    4.0478629337E-09    1.1919489288E+02    1.7206115723E+02    1.2983748779E+03    1.2512462176E-14    1.5385769612E-01
    2.2272500000E+03    2.7254367065E+02    6.7802143918E-03    4.1155319153E-09    1.9356187439E+02    2.7253689575E+02    2.0934108887E+03    1.2512462176E-14    1.5385769612E-01
    2.2395000000E+03    1.5447526550E+02    6.7802143918E-03    4.1839491871E-09    9.5383201599E+01    1.5446849060E+02    1.2073438721E+03    1.2512462176E-14    1.5385769612E-01
    2.2517500000E+03    1.4698757935E+02    6.7802143918E-03    4.2531174138E-09    6.1102382660E+01    1.4698080444E+02    1.1686011963E+03    1.2512462176E-14    1.5385769612E-01
    2.2640000000E+03    1.6609167480E+02    6.7802143918E-03    4.3230414803E-09    1.1534085846E+02    1.6608489990E+02    1.3427836914E+03    1.2512462176E-14    1.5385769612E-01
    2.2762500000E+03    1.9635679626E+02    6.7802143918E-03    4.3937253835E-09    7.4383209229E+01    1.9635002136E+02    1.6137463379E+03    1.2512462176E-14    1.5385769612E-01
    2.2885000000E+03    2.0918077087E+02    6.7802143918E-03    4.4651726760E-09    1.8288806152E+02    2.0917398071E+02    1.7470336914E+03    1.2512462176E-14    1.5385769612E-01
    2.3007500000E+03    1.5481678772E+02    6.7802143918E-03    4.5373873547E-09    8.0393394470E+01    1.5481001282E+02    1.3135461426E+03    1.2512462176E-14    1.5385769612E-01
    2.3130000000E+03    1.2882685852E+02    6.7802143918E-03    4.6103738605E-09    8.0072982788E+01    1.2882008362E+02    1.1100651855E+03    1.2512462176E-14    1.5385769612E-01
    2.3252500000E+03    1.4350500488E+02    6.7802143918E-03    4.6841353019E-09    9.9650123596E+01    1.4349822998E+02    1.2554473877E+03    1.2512462176E-14    1.5385769612E-01
    2.3375000000E+03    1.7498576355E+02    6.7802143918E-03    4.7586765639E-09    2.2092291260E+02    1.7497898865E+02    1.5538021240E+03    1.2512462176E-14    1.5385769612E-01
    2.3497500000E+03    1.3607975769E+02    6.7802143918E-03    4.8340007552E-09    8.3977416992E+01    1.3607298279E+02    1.2260628662E+03    1.2512462176E-14    1.5385769612E-01
