#     wavelength(A)    kappa_tot (cm2/g)     kappa_es (cm2/g)   kappa_bf+ff (cm2/g)      dummy          kappa_bb (cm2/g)        dummy               rho                 v/c              
# t = 3.5 days
    9.1650000000E+02    3.6058259277E+03    3.2218684039E-03    3.1895649414E+03    1.0751928711E+04    4.1625769043E+02    1.0707053022E-09    1.1151743557E-15    1.5385769612E-01
    9.2875000000E+02    3.6547653809E+03    3.2218684039E-03    3.1511992188E+03    4.5745722656E+04    5.0356317139E+02    1.7521059048E-09    1.1151743557E-15    1.5385769612E-01
    9.4100000000E+02    3.8420615234E+03    3.2218684039E-03    3.1134980469E+03    6.6813195312E+04    7.2856024170E+02    2.9340738728E-09    1.1151743557E-15    1.5385769612E-01
    9.5325000000E+02    3.9835070801E+03    3.2218684039E-03    3.0764565430E+03    5.8491953125E+04    9.0704748535E+02    4.7838728534E-09    1.1151743557E-15    1.5385769612E-01
    9.6550000000E+02    3.5619797363E+03    3.2218684039E-03    3.0400725098E+03    7.3891804688E+04    5.2190399170E+02    6.6440546398E-09    1.1151743557E-15    1.5385769612E-01
    9.7775000000E+02    3.3967978516E+03    3.2218684039E-03    3.0043457031E+03    1.6123221875E+05    3.9244921875E+02    9.7245109743E-09    1.1151743557E-15    1.5385769612E-01
    9.9000000000E+02    3.3934624023E+03    3.2218684039E-03    2.9692778320E+03    1.5264654541E+03    4.2418133545E+02    1.4740880516E-08    1.1151743557E-15    1.5385769612E-01
    1.0022500000E+03    3.6073273926E+03    3.2218684039E-03    2.9348732910E+03    1.3356269531E+03    6.7245092773E+02    2.3515923431E-08    1.1151743557E-15    1.5385769612E-01
    1.0145000000E+03    3.3406896973E+03    3.2218684039E-03    2.9011386719E+03    2.7688940430E+03    4.3954766846E+02    3.2337080569E-08    1.1151743557E-15    1.5385769612E-01
    1.0267500000E+03    3.2567976074E+03    3.2218684039E-03    2.8680832520E+03    1.1706102539E+04    3.8871099854E+02    4.6334630355E-08    1.1151743557E-15    1.5385769612E-01
    1.0390000000E+03    3.4116713867E+03    3.2218684039E-03    2.8357192383E+03    6.4878061523E+03    5.7594891357E+02    7.0640879812E-08    1.1151743557E-15    1.5385769612E-01
    1.0512500000E+03    3.4413410645E+03    3.2218684039E-03    2.8005810547E+03    3.9052021484E+03    6.4075689697E+02    1.0272314199E-07    1.1151743557E-15    1.5385769612E-01
    1.0635000000E+03    3.4742858887E+03    3.2218684039E-03    2.7696123047E+03    5.8276293945E+03    7.0467065430E+02    1.4814335714E-07    1.1151743557E-15    1.5385769612E-01
    1.0757500000E+03    3.4212067871E+03    3.2218684039E-03    2.7393923340E+03    1.0736780273E+04    6.8181115723E+02    2.0655532751E-07    1.1151743557E-15    1.5385769612E-01
    1.0880000000E+03    3.5082575684E+03    3.2218684039E-03    2.7099479980E+03    1.4972773438E+04    7.9830627441E+02    2.9736304441E-07    1.1151743557E-15    1.5385769612E-01
    1.1002500000E+03    3.4430502930E+03    3.2218684039E-03    2.6813112793E+03    2.1535534668E+03    7.6173577881E+02    4.0635234200E-07    1.1151743557E-15    1.5385769612E-01
    1.1125000000E+03    3.8686833496E+03    3.2218684039E-03    2.6535190430E+03    3.2530327148E+03    1.2151610107E+03    6.3071587419E-07    1.1151743557E-15    1.5385769612E-01
    1.1247500000E+03    3.5068159180E+03    3.2218684039E-03    2.6266142578E+03    4.7307167969E+03    8.8019842529E+02    7.8371516565E-07    1.1151743557E-15    1.5385769612E-01
    1.1370000000E+03    3.4968635254E+03    3.2218684039E-03    2.6006462402E+03    1.4887368164E+04    8.9621405029E+02    1.0633435750E-06    1.1151743557E-15    1.5385769612E-01
    1.1492500000E+03    3.5131755371E+03    3.2218684039E-03    2.5756726074E+03    1.0133088867E+04    9.3749963379E+02    1.4431974478E-06    1.1151743557E-15    1.5385769612E-01
    1.1615000000E+03    3.6015302734E+03    3.2218684039E-03    2.5517590332E+03    3.6192531250E+04    1.0497679443E+03    1.9848478132E-06    1.1151743557E-15    1.5385769612E-01
    1.1737500000E+03    3.4911003418E+03    3.2218684039E-03    2.5289812012E+03    2.2203734375E+04    9.6211590576E+02    2.5638780699E-06    1.1151743557E-15    1.5385769612E-01
    1.1860000000E+03    3.4612226562E+03    3.2218684039E-03    2.5074257812E+03    9.4483847656E+03    9.5379388428E+02    3.3653773244E-06    1.1151743557E-15    1.5385769612E-01
    1.1982500000E+03    3.3541440430E+03    3.2218684039E-03    2.4871928711E+03    9.3349306641E+03    8.6694787598E+02    4.2906067392E-06    1.1151743557E-15    1.5385769612E-01
    1.2105000000E+03    3.4287236328E+03    3.2218684039E-03    2.4683977051E+03    8.8966279297E+03    9.6032257080E+02    5.7352449403E-06    1.1151743557E-15    1.5385769612E-01
    1.2227500000E+03    3.7795954590E+03    3.2218684039E-03    2.4511730957E+03    3.4291824219E+04    1.3284193115E+03    8.2182477854E-06    1.1151743557E-15    1.5385769612E-01
    1.2350000000E+03    3.2775668945E+03    3.2218684039E-03    2.4356718750E+03    2.0515700684E+03    8.4189184570E+02    9.2110831247E-06    1.1151743557E-15    1.5385769612E-01
    1.2472500000E+03    3.5705715332E+03    3.2218684039E-03    2.4220712891E+03    6.1250205078E+03    1.1484970703E+03    1.2897603483E-05    1.1151743557E-15    1.5385769612E-01
    1.2595000000E+03    3.3384973145E+03    3.2218684039E-03    2.4105764160E+03    4.1693745117E+03    9.2791778564E+02    1.5416791939E-05    1.1151743557E-15    1.5385769612E-01
    1.2717500000E+03    3.3861442871E+03    3.2218684039E-03    2.4014270020E+03    3.4897133789E+03    9.8471405029E+02    1.9886107111E-05    1.1151743557E-15    1.5385769612E-01
    1.2840000000E+03    3.3497226562E+03    3.2218684039E-03    2.3949016113E+03    3.7731445312E+04    9.5481768799E+02    2.4891523935E-05    1.1151743557E-15    1.5385769612E-01
    1.2962500000E+03    3.5383073730E+03    3.2218684039E-03    2.3913276367E+03    5.3409769531E+04    1.1469768066E+03    3.3105337934E-05    1.1151743557E-15    1.5385769612E-01
    1.3085000000E+03    3.5989592285E+03    3.2218684039E-03    2.3910895996E+03    4.8246335938E+04    1.2078665771E+03    4.2195191782E-05    1.1151743557E-15    1.5385769612E-01
    1.3207500000E+03    3.5160053711E+03    3.2218684039E-03    2.3946428223E+03    5.1219910156E+04    1.1213594971E+03    5.1416522183E-05    1.1151743557E-15    1.5385769612E-01
    1.3330000000E+03    3.4862497559E+03    3.2218684039E-03    2.4025275879E+03    1.8230642578E+04    1.0837191162E+03    6.3302381022E-05    1.1151743557E-15    1.5385769612E-01
    1.3452500000E+03    3.5935649414E+03    3.2218684039E-03    2.4153894043E+03    1.1945516602E+04    1.1781723633E+03    8.0666293798E-05    1.1151743557E-15    1.5385769612E-01
    1.3575000000E+03    3.6664104004E+03    3.2218684039E-03    2.4340053711E+03    1.0122290039E+04    1.2324017334E+03    1.0131244926E-04    1.1151743557E-15    1.5385769612E-01
    1.3697500000E+03    3.6920541992E+03    3.2218684039E-03    2.4593144531E+03    6.9365908203E+03    1.2327364502E+03    1.2506809435E-04    1.1151743557E-15    1.5385769612E-01
    1.3820000000E+03    3.7990737305E+03    3.2218684039E-03    2.4924621582E+03    1.2425122070E+04    1.3066085205E+03    1.5713181347E-04    1.1151743557E-15    1.5385769612E-01
    1.3942500000E+03    3.6681518555E+03    3.2218684039E-03    2.5348562012E+03    3.0502053223E+03    1.1332922363E+03    1.8451879441E-04    1.1151743557E-15    1.5385769612E-01
    1.4065000000E+03    3.6581689453E+03    3.2218684039E-03    2.5882416992E+03    3.2179552734E+04    1.0699239502E+03    2.2295082454E-04    1.1151743557E-15    1.5385769612E-01
    1.4187500000E+03    3.6243400879E+03    3.2218684039E-03    2.6548032227E+03    3.2963840332E+03    9.6953393555E+02    2.6663430617E-04    1.1151743557E-15    1.5385769612E-01
    1.4310000000E+03    4.0226286621E+03    3.2218684039E-03    2.7373061523E+03    1.8245076172E+04    1.2853193359E+03    3.5593556822E-04    1.1151743557E-15    1.5385769612E-01
    1.4432500000E+03    4.0423310547E+03    3.2218684039E-03    2.8392922363E+03    1.6349506836E+04    1.2030357666E+03    4.2868833407E-04    1.1151743557E-15    1.5385769612E-01
    1.4555000000E+03    4.0289506836E+03    3.2218684039E-03    2.9653598633E+03    6.3783886719E+03    1.0635872803E+03    5.1034532953E-04    1.1151743557E-15    1.5385769612E-01
    1.4677500000E+03    4.1148481445E+03    3.2218684039E-03    3.1215690918E+03    1.0934438477E+04    9.9327551270E+02    6.2049931148E-04    1.1151743557E-15    1.5385769612E-01
    1.4800000000E+03    4.1913388672E+03    3.2218684039E-03    3.3160449219E+03    8.2534648438E+03    8.7529064941E+02    7.4997293996E-04    1.1151743557E-15    1.5385769612E-01
    1.4922500000E+03    4.2007070312E+03    3.2218684039E-03    3.5598933105E+03    3.6999703979E+02    6.4081079102E+02    8.8909239275E-04    1.1151743557E-15    1.5385769612E-01
    1.5045000000E+03    4.7870537109E+03    3.2218684039E-03    3.8686396484E+03    9.1867840576E+02    9.1841076660E+02    1.1947734747E-03    1.1151743557E-15    1.5385769612E-01
    1.5167500000E+03    5.0099892578E+03    3.2218684039E-03    4.2645576172E+03    2.6625297852E+03    7.4542846680E+02    1.4700826723E-03    1.1151743557E-15    1.5385769612E-01
    1.5290000000E+03    5.5988608398E+03    3.2218684039E-03    4.7805908203E+03    8.5324931641E+03    8.1826684570E+02    1.9258386455E-03    1.1151743557E-15    1.5385769612E-01
    1.5412500000E+03    6.1469584961E+03    3.2218684039E-03    5.4672680664E+03    4.6381698608E+02    6.7968750000E+02    2.4714679457E-03    1.1151743557E-15    1.5385769612E-01
    1.5535000000E+03    7.1968188477E+03    3.2218684039E-03    6.4055810547E+03    1.6429378662E+03    7.9123425293E+02    3.3728685230E-03    1.1151743557E-15    1.5385769612E-01
    1.5657500000E+03    8.3817021484E+03    3.2218684039E-03    7.7326293945E+03    4.1921918945E+03    6.4907037354E+02    4.5664063655E-03    1.1151743557E-15    1.5385769612E-01
    1.5780000000E+03    8.1748175049E+02    3.2218684039E-03    3.9947021833E-06    7.7702226562E+03    8.1747857666E+02    5.1635724958E-04    1.1151743557E-15    1.5385769612E-01
    1.5902500000E+03    5.3349822998E+02    3.2218684039E-03    4.1292337301E-06    1.4346508789E+03    5.3349499512E+02    3.8968300214E-04    1.1151743557E-15    1.5385769612E-01
    1.6025000000E+03    8.2907476807E+02    3.2218684039E-03    4.2667475100E-06    1.4346404297E+04    8.2907159424E+02    6.9852656452E-04    1.1151743557E-15    1.5385769612E-01
    1.6147500000E+03    6.2333288574E+02    3.2218684039E-03    4.4072626224E-06    1.6810431641E+04    6.2332965088E+02    6.0429243604E-04    1.1151743557E-15    1.5385769612E-01
    1.6270000000E+03    7.9751000977E+02    3.2218684039E-03    4.5507977120E-06    9.5194296875E+03    7.9750677490E+02    8.8747497648E-04    1.1151743557E-15    1.5385769612E-01
    1.6392500000E+03    7.3408239746E+02    3.2218684039E-03    4.6973723329E-06    2.4688869141E+04    7.3407916260E+02    9.3548197765E-04    1.1151743557E-15    1.5385769612E-01
    1.6515000000E+03    7.9569830322E+02    3.2218684039E-03    4.8470037655E-06    9.8849667969E+03    7.9569506836E+02    1.1585429311E-03    1.1151743557E-15    1.5385769612E-01
    1.6637500000E+03    5.4478137207E+02    3.2218684039E-03    4.9997106544E-06    6.1463642578E+03    5.4477819824E+02    9.0423895745E-04    1.1151743557E-15    1.5385769612E-01
    1.6760000000E+03    6.0145056152E+02    3.2218684039E-03    5.1555102800E-06    6.3280029297E+02    6.0144732666E+02    1.1355510214E-03    1.1151743557E-15    1.5385769612E-01
    1.6882500000E+03    4.9160687256E+02    3.2218684039E-03    5.3144199228E-06    5.4157285156E+03    4.9160366821E+02    1.0535104666E-03    1.1151743557E-15    1.5385769612E-01
    1.7005000000E+03    4.9465075684E+02    3.2218684039E-03    5.4764554989E-06    1.1788265625E+04    4.9464755249E+02    1.2006723555E-03    1.1151743557E-15    1.5385769612E-01
    1.7127500000E+03    3.8656469727E+02    3.2218684039E-03    5.6416342886E-06    3.7515407715E+03    3.8656146240E+02    1.0606270516E-03    1.1151743557E-15    1.5385769612E-01
    1.7250000000E+03    3.8884695435E+02    3.2218684039E-03    5.8099703892E-06    3.3908557129E+02    3.8884371948E+02    1.2035527034E-03    1.1151743557E-15    1.5385769612E-01
    1.7372500000E+03    3.2490545654E+02    3.2218684039E-03    5.9814810811E-06    1.4632456970E+02    3.2490222168E+02    1.1322393548E-03    1.1151743557E-15    1.5385769612E-01
    1.7495000000E+03    3.8282723999E+02    3.2218684039E-03    6.1561813709E-06    4.6796899414E+03    3.8282400513E+02    1.4991620556E-03    1.1151743557E-15    1.5385769612E-01
    1.7617500000E+03    3.4408859253E+02    3.2218684039E-03    6.3340844463E-06    1.5651231689E+03    3.4408535767E+02    1.5113533009E-03    1.1151743557E-15    1.5385769612E-01
    1.7740000000E+03    4.2627148438E+02    3.2218684039E-03    6.5152057687E-06    3.1398519897E+02    4.2626828003E+02    2.0962227136E-03    1.1151743557E-15    1.5385769612E-01
    1.7862500000E+03    3.5091049194E+02    3.2218684039E-03    6.6995585257E-06    3.5467581177E+02    3.5090725708E+02    1.9285131712E-03    1.1151743557E-15    1.5385769612E-01
    1.7985000000E+03    2.9824865723E+02    3.2218684039E-03    6.8871577241E-06    5.7346221924E+02    2.9824542236E+02    1.8285966944E-03    1.1151743557E-15    1.5385769612E-01
    1.8107500000E+03    3.9541986084E+02    3.2218684039E-03    7.0780147325E-06    9.5738635254E+02    3.9541662598E+02    2.7000207920E-03    1.1151743557E-15    1.5385769612E-01
    1.8230000000E+03    2.8237625122E+02    3.2218684039E-03    7.2721441029E-06    3.4487515259E+02    2.8237304688E+02    2.1437464748E-03    1.1151743557E-15    1.5385769612E-01
    1.8352500000E+03    2.7759979248E+02    3.2218684039E-03    7.4695576586E-06    2.4995153809E+02    2.7759655762E+02    2.3393090814E-03    1.1151743557E-15    1.5385769612E-01
    1.8475000000E+03    3.2110833740E+02    3.2218684039E-03    7.6702672231E-06    7.5498489380E+01    3.2110510254E+02    2.9987776652E-03    1.1151743557E-15    1.5385769612E-01
    1.8597500000E+03    3.0452029419E+02    3.2218684039E-03    7.8742841652E-06    4.4555778503E+01    3.0451705933E+02    3.1466393266E-03    1.1151743557E-15    1.5385769612E-01
    1.8720000000E+03    3.3233581543E+02    3.2218684039E-03    8.0816216723E-06    2.4141683960E+02    3.3233261108E+02    3.7938081659E-03    1.1151743557E-15    1.5385769612E-01
    1.8842500000E+03    3.1282363892E+02    3.2218684039E-03    8.2922897491E-06    2.0319035339E+02    3.1282040405E+02    3.9391922764E-03    1.1151743557E-15    1.5385769612E-01
    1.8965000000E+03    3.5276434326E+02    3.2218684039E-03    8.5062993094E-06    1.0401229858E+02    3.5276110840E+02    4.8928116448E-03    1.1151743557E-15    1.5385769612E-01
    1.9087500000E+03    5.5963372803E+02    3.2218684039E-03    8.7236621766E-06    4.1727670288E+02    5.5963049316E+02    8.5371686146E-03    1.1151743557E-15    1.5385769612E-01
    1.9210000000E+03    5.8576159668E+02    3.2218684039E-03    8.9443865363E-06    3.4672988892E+02    5.8575842285E+02    9.8140314221E-03    1.1151743557E-15    1.5385769612E-01
    1.9332500000E+03    5.0388034058E+02    3.2218684039E-03    9.1684833023E-06    3.4429235840E+02    5.0387713623E+02    9.2589985579E-03    1.1151743557E-15    1.5385769612E-01
    1.9455000000E+03    4.5136614990E+02    3.2218684039E-03    9.3959615697E-06    2.0916157532E+02    4.5136294556E+02    9.0840980411E-03    1.1151743557E-15    1.5385769612E-01
    1.9577500000E+03    3.3434020996E+02    3.2218684039E-03    9.6268304333E-06    6.3836391449E+01    3.3433697510E+02    7.3599475436E-03    1.1151743557E-15    1.5385769612E-01
    1.9700000000E+03    3.3868460083E+02    3.2218684039E-03    9.8610989880E-06    7.9000175476E+01    3.3868136597E+02    8.1441402435E-03    1.1151743557E-15    1.5385769612E-01
    1.9822500000E+03    5.4745892334E+02    3.2218684039E-03    1.0098776329E-05    1.5382606506E+02    5.4745574951E+02    1.4361737296E-02    1.1151743557E-15    1.5385769612E-01
    1.9945000000E+03    4.4089007568E+02    3.2218684039E-03    1.0339872460E-05    1.4443989563E+02    4.4088687134E+02    1.2602028437E-02    1.1151743557E-15    1.5385769612E-01
    2.0067500000E+03    5.4670385742E+02    3.2218684039E-03    1.0584391021E-05    1.8953598022E+02    5.4670068359E+02    1.7005132511E-02    1.1151743557E-15    1.5385769612E-01
    2.0190000000E+03    3.7346380615E+02    3.2218684039E-03    1.0832343833E-05    1.4485856628E+02    3.7346057129E+02    1.2625963427E-02    1.1151743557E-15    1.5385769612E-01
    2.0312500000E+03    3.7059271240E+02    3.2218684039E-03    1.1083736354E-05    1.3487015625E+04    3.7058947754E+02    1.3601425104E-02    1.1151743557E-15    1.5385769612E-01
    2.0435000000E+03    5.6389501953E+02    3.2218684039E-03    5.2706360110E-11    3.5390802002E+02    5.6389184570E+02    2.2441441193E-02    1.1151743557E-15    1.5385769612E-01
    2.0557500000E+03    5.2962408447E+02    3.2218684039E-03    5.3662799898E-11    3.9007163086E+03    5.2962084961E+02    2.2828917950E-02    1.1151743557E-15    1.5385769612E-01
    2.0680000000E+03    4.8066305542E+02    3.2218684039E-03    5.4630744373E-11    1.1688846680E+04    4.8065985107E+02    2.2414771840E-02    1.1151743557E-15    1.5385769612E-01
    2.0802500000E+03    3.6246859741E+02    3.2218684039E-03    5.5610252514E-11    1.1941262817E+02    3.6246536255E+02    1.8266670406E-02    1.1151743557E-15    1.5385769612E-01
    2.0925000000E+03    4.1323757935E+02    3.2218684039E-03    5.6601404119E-11    4.0738354492E+03    4.1323437500E+02    2.2480951622E-02    1.1151743557E-15    1.5385769612E-01
    2.1047500000E+03    4.3980770874E+02    3.2218684039E-03    5.7604265108E-11    7.7737586975E+01    4.3980450439E+02    2.5801263750E-02    1.1151743557E-15    1.5385769612E-01
    2.1170000000E+03    2.7315728760E+02    3.2218684039E-03    5.8618894461E-11    4.5368816376E+01    2.7315405273E+02    1.7262281850E-02    1.1151743557E-15    1.5385769612E-01
    2.1292500000E+03    5.4495111084E+02    3.2218684039E-03    5.9645378914E-11    2.3557107422E+04    5.4494787598E+02    3.7060324103E-02    1.1151743557E-15    1.5385769612E-01
    2.1415000000E+03    8.8045123291E+02    3.2218684039E-03    6.0683770509E-11    5.1797033691E+02    8.8044799805E+02    6.4370103180E-02    1.1151743557E-15    1.5385769612E-01
    2.1537500000E+03    7.0210046387E+02    3.2218684039E-03    6.1734145573E-11    2.2817091370E+02    7.0209722900E+02    5.5128280073E-02    1.1151743557E-15    1.5385769612E-01
    2.1660000000E+03    4.8794705200E+02    3.2218684039E-03    6.2796573497E-11    5.1133319092E+02    4.8794384766E+02    4.1107576340E-02    1.1151743557E-15    1.5385769612E-01
    2.1782500000E+03    4.8264633179E+02    3.2218684039E-03    6.3871116729E-11    4.7646939087E+02    4.8264312744E+02    4.3585158885E-02    1.1151743557E-15    1.5385769612E-01
    2.1905000000E+03    5.3666601562E+02    3.2218684039E-03    6.4957858537E-11    2.8894613647E+02    5.3666284180E+02    5.1900021732E-02    1.1151743557E-15    1.5385769612E-01
    2.2027500000E+03    8.2630664062E+02    3.2218684039E-03    6.6056847492E-11    7.3904382324E+02    8.2630346680E+02    8.5498675704E-02    1.1151743557E-15    1.5385769612E-01
    2.2150000000E+03    6.6898303223E+02    3.2218684039E-03    6.7168166862E-11    1.1329202148E+04    6.6897985840E+02    7.3993556201E-02    1.1151743557E-15    1.5385769612E-01
    2.2272500000E+03    7.5111468506E+02    3.2218684039E-03    6.8291886035E-11    1.8334393311E+03    7.5111151123E+02    8.8727951050E-02    1.1151743557E-15    1.5385769612E-01
    2.2395000000E+03    6.5612707520E+02    3.2218684039E-03    6.9428060523E-11    6.1692791748E+02    6.5612390137E+02    8.2706168294E-02    1.1151743557E-15    1.5385769612E-01
    2.2517500000E+03    5.4689129639E+02    3.2218684039E-03    7.0576773592E-11    2.7436126709E+02    5.4688812256E+02    7.3497734964E-02    1.1151743557E-15    1.5385769612E-01
    2.2640000000E+03    7.1924114990E+02    3.2218684039E-03    7.1738080754E-11    6.9687066650E+02    7.1923791504E+02    1.0296871513E-01    1.1151743557E-15    1.5385769612E-01
    2.2762500000E+03    8.1398950195E+02    3.2218684039E-03    7.2912065274E-11    2.1884992676E+03    8.1398626709E+02    1.2403582036E-01    1.1151743557E-15    1.5385769612E-01
    2.2885000000E+03    7.4649322510E+02    3.2218684039E-03    7.4098782665E-11    2.5890146484E+03    7.4649005127E+02    1.2097555399E-01    1.1151743557E-15    1.5385769612E-01
    2.3007500000E+03    5.9370782471E+02    3.2218684039E-03    7.5298309254E-11    1.0845050049E+03    5.9370458984E+02    1.0224447399E-01    1.1151743557E-15    1.5385769612E-01
    2.3130000000E+03    7.0539764404E+02    3.2218684039E-03    7.6510714431E-11    5.6389483643E+02    7.0539447021E+02    1.2898980081E-01    1.1151743557E-15    1.5385769612E-01
    2.3252500000E+03    5.4689764404E+02    3.2218684039E-03    7.7736060644E-11    1.1004230957E+03    5.4689440918E+02    1.0610713810E-01    1.1151743557E-15    1.5385769612E-01
    2.3375000000E+03    4.7994335938E+02    3.2218684039E-03    7.8974424222E-11    2.2937336426E+03    4.7994015503E+02    9.8722338676E-02    1.1151743557E-15    1.5385769612E-01
    2.3497500000E+03    6.7814794922E+02    3.2218684039E-03    8.0225867616E-11    2.7601870117E+03    6.7814471436E+02    1.4777907729E-01    1.1151743557E-15    1.5385769612E-01
