#     wavelength(A)    kappa_tot (cm2/g)     kappa_es (cm2/g)   kappa_bf+ff (cm2/g)      dummy          kappa_bb (cm2/g)        dummy               rho                 v/c              
# t = 3.5 days
    9.1650000000E+02    2.3708601074E+03    3.9894786158E-03    1.9352164307E+03    5.5691962891E+03    4.3563958740E+02    2.3786411209E-12    1.1151743557E-15    1.5385769612E-01
    9.2875000000E+02    2.4392502441E+03    3.9894786158E-03    1.9118948975E+03    2.3488376953E+04    5.2735137939E+02    4.2611474245E-12    1.1151743557E-15    1.5385769612E-01
    9.4100000000E+02    2.6067004395E+03    3.9894786158E-03    1.8889764404E+03    2.5432484375E+04    7.1772003174E+02    7.8076234714E-12    1.1151743557E-15    1.5385769612E-01
    9.5325000000E+02    2.7154787598E+03    3.9894786158E-03    1.8664584961E+03    3.5311750000E+04    8.4901611328E+02    1.3740625825E-11    1.1151743557E-15    1.5385769612E-01
    9.6550000000E+02    2.2906252441E+03    3.9894786158E-03    1.8443394775E+03    3.0637105469E+04    4.4628170776E+02    1.9305100921E-11    1.1151743557E-15    1.5385769612E-01
    9.7775000000E+02    2.1376350098E+03    3.9894786158E-03    1.8226193848E+03    5.7059167969E+04    3.1501168823E+02    2.9598747064E-11    1.1151743557E-15    1.5385769612E-01
    9.9000000000E+02    2.1787019043E+03    3.9894786158E-03    1.8012994385E+03    1.6044099121E+03    3.7739849854E+02    4.8915798495E-11    1.1151743557E-15    1.5385769612E-01
    1.0022500000E+03    2.3539973145E+03    3.9894786158E-03    1.7803822021E+03    2.4844379883E+03    5.7361114502E+02    8.4620109531E-11    1.1151743557E-15    1.5385769612E-01
    1.0145000000E+03    2.0849721680E+03    3.9894786158E-03    1.7598714600E+03    2.4480012207E+03    3.2509664917E+02    1.1854765780E-10    1.1151743557E-15    1.5385769612E-01
    1.0267500000E+03    2.0525368652E+03    3.9894786158E-03    1.7397734375E+03    4.7583237305E+03    3.1275942993E+02    1.8243673239E-10    1.1151743557E-15    1.5385769612E-01
    1.0390000000E+03    2.1918447266E+03    3.9894786158E-03    1.7200953369E+03    3.5215078125E+03    4.7174514771E+02    3.0112595750E-10    1.1151743557E-15    1.5385769612E-01
    1.0512500000E+03    2.1957172852E+03    3.9894786158E-03    1.7008466797E+03    1.5024647217E+03    4.9486645508E+02    4.6120790520E-10    1.1151743557E-15    1.5385769612E-01
    1.0635000000E+03    2.1742219238E+03    3.9894786158E-03    1.6820386963E+03    2.7759094238E+03    4.9217922974E+02    6.9093791799E-10    1.1151743557E-15    1.5385769612E-01
    1.0757500000E+03    2.1245405273E+03    3.9894786158E-03    1.6636856689E+03    3.8869670410E+03    4.6085092163E+02    1.0111326221E-09    1.1151743557E-15    1.5385769612E-01
    1.0880000000E+03    2.1683691406E+03    3.9894786158E-03    1.6458034668E+03    6.5630166016E+03    5.2256176758E+02    1.5304898460E-09    1.1151743557E-15    1.5385769612E-01
    1.1002500000E+03    2.1644929199E+03    3.9894786158E-03    1.6284118652E+03    1.4425544434E+03    5.3607708740E+02    2.2443971126E-09    1.1151743557E-15    1.5385769612E-01
    1.1125000000E+03    2.2834702148E+03    3.9894786158E-03    1.6115330811E+03    1.4222563477E+03    6.7193316650E+02    3.4468059518E-09    1.1151743557E-15    1.5385769612E-01
    1.1247500000E+03    2.1895397949E+03    3.9894786158E-03    1.5951932373E+03    2.0530439453E+03    5.9434271240E+02    4.7688897276E-09    1.1151743557E-15    1.5385769612E-01
    1.1370000000E+03    2.1327980957E+03    3.9894786158E-03    1.5794224854E+03    7.7313076172E+03    5.5337145996E+02    6.6458336612E-09    1.1151743557E-15    1.5385769612E-01
    1.1492500000E+03    2.1508696289E+03    3.9894786158E-03    1.5642554932E+03    5.3883168945E+03    5.8661004639E+02    9.5096304165E-09    1.1151743557E-15    1.5385769612E-01
    1.1615000000E+03    2.1876999512E+03    3.9894786158E-03    1.5497321777E+03    1.5730968750E+04    6.3796380615E+02    1.3615021999E-08    1.1151743557E-15    1.5385769612E-01
    1.1737500000E+03    2.1706799316E+03    3.9894786158E-03    1.5358986816E+03    8.5527568359E+03    6.3477722168E+02    1.8869057428E-08    1.1151743557E-15    1.5385769612E-01
    1.1860000000E+03    2.1206755371E+03    3.9894786158E-03    1.5228077393E+03    5.5584755859E+03    5.9786376953E+02    2.5556564864E-08    1.1151743557E-15    1.5385769612E-01
    1.1982500000E+03    2.0038027344E+03    3.9894786158E-03    1.5105200195E+03    3.9534392090E+03    4.9327874756E+02    3.3236066344E-08    1.1151743557E-15    1.5385769612E-01
    1.2105000000E+03    2.0470098877E+03    3.9894786158E-03    1.4991053467E+03    6.2676811523E+03    5.4790051270E+02    4.6403641818E-08    1.1151743557E-15    1.5385769612E-01
    1.2227500000E+03    2.1419562988E+03    3.9894786158E-03    1.4886445312E+03    1.4909052734E+04    6.5330780029E+02    6.5912161062E-08    1.1151743557E-15    1.5385769612E-01
    1.2350000000E+03    1.7988760986E+03    3.9894786158E-03    1.4792302246E+03    1.2931322021E+03    3.1964187622E+02    7.4647431347E-08    1.1151743557E-15    1.5385769612E-01
    1.2472500000E+03    1.8809335938E+03    3.9894786158E-03    1.4709703369E+03    2.9428200684E+03    4.0995928955E+02    1.0458484923E-07    1.1151743557E-15    1.5385769612E-01
    1.2595000000E+03    1.8058868408E+03    3.9894786158E-03    1.4639892578E+03    2.3004101562E+03    3.4189346313E+02    1.3371308683E-07    1.1151743557E-15    1.5385769612E-01
    1.2717500000E+03    1.9087646484E+03    3.9894786158E-03    1.4584326172E+03    3.8145874023E+03    4.5032812500E+02    1.8707281413E-07    1.1151743557E-15    1.5385769612E-01
    1.2840000000E+03    1.7968674316E+03    3.9894786158E-03    1.4544697266E+03    6.0699730469E+04    3.4239376831E+02    2.3174632702E-07    1.1151743557E-15    1.5385769612E-01
    1.2962500000E+03    2.0209228516E+03    3.9894786158E-03    1.4522991943E+03    1.0803569531E+05    5.6861968994E+02    3.4105403302E-07    1.1151743557E-15    1.5385769612E-01
    1.3085000000E+03    1.8898848877E+03    3.9894786158E-03    1.4521546631E+03    1.0070144531E+05    4.3772622681E+02    4.1504441128E-07    1.1151743557E-15    1.5385769612E-01
    1.3207500000E+03    2.0996662598E+03    3.9894786158E-03    1.4543125000E+03    8.7935929688E+04    6.4534967041E+02    5.9686112763E-07    1.1151743557E-15    1.5385769612E-01
    1.3330000000E+03    1.8674234619E+03    3.9894786158E-03    1.4591010742E+03    2.7416808594E+04    4.0831845093E+02    6.8355507210E-07    1.1151743557E-15    1.5385769612E-01
    1.3452500000E+03    2.0285773926E+03    3.9894786158E-03    1.4669123535E+03    2.4897867188E+04    5.6166107178E+02    9.5134430467E-07    1.1151743557E-15    1.5385769612E-01
    1.3575000000E+03    2.0676804199E+03    3.9894786158E-03    1.4782181396E+03    6.8778305664E+03    5.8945819092E+02    1.2362713733E-06    1.1151743557E-15    1.5385769612E-01
    1.3697500000E+03    2.0695139160E+03    3.9894786158E-03    1.4935888672E+03    1.2152716797E+04    5.7592108154E+02    1.5700410358E-06    1.1151743557E-15    1.5385769612E-01
    1.3820000000E+03    2.0600625000E+03    3.9894786158E-03    1.5137202148E+03    1.5242655273E+04    5.4633837891E+02    1.9738772608E-06    1.1151743557E-15    1.5385769612E-01
    1.3942500000E+03    2.0457384033E+03    3.9894786158E-03    1.5394669189E+03    4.7001127930E+03    5.0626745605E+02    2.4644875793E-06    1.1151743557E-15    1.5385769612E-01
    1.4065000000E+03    2.0173516846E+03    3.9894786158E-03    1.5718887939E+03    7.4925289062E+04    4.4545892334E+02    3.0421992960E-06    1.1151743557E-15    1.5385769612E-01
    1.4187500000E+03    1.9498657227E+03    3.9894786158E-03    1.6123128662E+03    4.9155908203E+03    3.3754891968E+02    3.6650851598E-06    1.1151743557E-15    1.5385769612E-01
    1.4310000000E+03    2.3458786621E+03    3.9894786158E-03    1.6624185791E+03    2.7852164062E+04    6.8345587158E+02    5.4733263823E-06    1.1151743557E-15    1.5385769612E-01
    1.4432500000E+03    2.3162675781E+03    3.9894786158E-03    1.7243566895E+03    1.5403784180E+04    5.9190673828E+02    6.6810002863E-06    1.1151743557E-15    1.5385769612E-01
    1.4555000000E+03    2.1758881836E+03    3.9894786158E-03    1.8009199219E+03    9.5596679688E+03    3.7496429443E+02    7.7282811617E-06    1.1151743557E-15    1.5385769612E-01
    1.4677500000E+03    2.3831911621E+03    3.9894786158E-03    1.8957889404E+03    5.3452768555E+03    4.8739801025E+02    1.0383166227E-05    1.1151743557E-15    1.5385769612E-01
    1.4800000000E+03    2.4446606445E+03    3.9894786158E-03    2.0138978271E+03    5.2013056641E+03    4.3075891113E+02    1.3016314369E-05    1.1151743557E-15    1.5385769612E-01
    1.4922500000E+03    2.4233591309E+03    3.9894786158E-03    2.1619916992E+03    1.6391134644E+02    2.6136361694E+02    1.5710898879E-05    1.1151743557E-15    1.5385769612E-01
    1.5045000000E+03    2.6035017090E+03    3.9894786158E-03    2.3494992676E+03    1.7395729980E+03    2.5399827576E+02    2.0479074010E-05    1.1151743557E-15    1.5385769612E-01
    1.5167500000E+03    2.9390139160E+03    3.9894786158E-03    2.5899479980E+03    1.6745712891E+03    3.4906204224E+02    2.7952302844E-05    1.1151743557E-15    1.5385769612E-01
    1.5290000000E+03    3.3436972656E+03    3.9894786158E-03    2.9033444824E+03    4.1779296875E+03    4.4034860229E+02    3.8321104512E-05    1.1151743557E-15    1.5385769612E-01
    1.5412500000E+03    3.5694509277E+03    3.9894786158E-03    3.3203767090E+03    4.8859652710E+02    2.4907031250E+02    4.9133261200E-05    1.1151743557E-15    1.5385769612E-01
    1.5535000000E+03    4.2357900391E+03    3.9894786158E-03    3.8902324219E+03    5.4852618408E+02    3.4555355835E+02    6.9803107181E-05    1.1151743557E-15    1.5385769612E-01
    1.5657500000E+03    5.0231699219E+03    3.9894786158E-03    4.6961743164E+03    2.7595935059E+03    3.2699191284E+02    9.8791941127E-05    1.1151743557E-15    1.5385769612E-01
    1.5780000000E+03    5.1091815186E+02    3.9894786158E-03    3.6808913556E-11    1.7528589844E+04    5.1091415405E+02    1.1955426089E-05    1.1151743557E-15    1.5385769612E-01
    1.5902500000E+03    3.6819778442E+02    3.9894786158E-03    3.7676219783E-11    4.4572026367E+03    3.6819381714E+02    1.0220417607E-05    1.1151743557E-15    1.5385769612E-01
    1.6025000000E+03    5.4617126465E+02    3.9894786158E-03    3.8557046445E-11    3.3586480469E+04    5.4616723633E+02    1.7931872208E-05    1.1151743557E-15    1.5385769612E-01
    1.6147500000E+03    4.1986315918E+02    3.9894786158E-03    3.9451490685E-11    3.9533425781E+04    4.1985916138E+02    1.6258261894E-05    1.1151743557E-15    1.5385769612E-01
    1.6270000000E+03    5.8253076172E+02    3.9894786158E-03    4.0359666997E-11    2.0639382812E+04    5.8252679443E+02    2.6530691684E-05    1.1151743557E-15    1.5385769612E-01
    1.6392500000E+03    5.4894195557E+02    3.9894786158E-03    4.1281672525E-11    1.6770058594E+04    5.4893798828E+02    2.9324997740E-05    1.1151743557E-15    1.5385769612E-01
    1.6515000000E+03    4.8301699829E+02    3.9894786158E-03    4.2217611351E-11    6.6984243164E+03    4.8301300049E+02    3.0185798096E-05    1.1151743557E-15    1.5385769612E-01
    1.6637500000E+03    2.9700228882E+02    3.9894786158E-03    4.3167594499E-11    4.5567599487E+02    2.9699832153E+02    2.1657111574E-05    1.1151743557E-15    1.5385769612E-01
    1.6760000000E+03    3.0801525879E+02    3.9894786158E-03    4.4131722582E-11    5.2014813232E+02    3.0801129150E+02    2.6140573027E-05    1.1151743557E-15    1.5385769612E-01
    1.6882500000E+03    3.3847680664E+02    3.9894786158E-03    4.5110099683E-11    3.0970483398E+03    3.3847280884E+02    3.3350192098E-05    1.1151743557E-15    1.5385769612E-01
    1.7005000000E+03    3.4013015747E+02    3.9894786158E-03    4.6102829887E-11    7.1577011719E+03    3.4012619019E+02    3.8814050640E-05    1.1151743557E-15    1.5385769612E-01
    1.7127500000E+03    2.4805984497E+02    3.9894786158E-03    4.7110020746E-11    6.2332631836E+03    2.4805586243E+02    3.2707292121E-05    1.1151743557E-15    1.5385769612E-01
    1.7250000000E+03    2.1985594177E+02    3.9894786158E-03    4.8131776342E-11    2.7021780396E+02    2.1985195923E+02    3.3416898077E-05    1.1151743557E-15    1.5385769612E-01
    1.7372500000E+03    1.5088386536E+02    3.9894786158E-03    4.9168193822E-11    1.5449552917E+02    1.5087988281E+02    2.6376947062E-05    1.1151743557E-15    1.5385769612E-01
    1.7495000000E+03    2.0547047424E+02    3.9894786158E-03    5.0219387676E-11    1.2497675781E+04    2.0546647644E+02    4.1222068830E-05    1.1151743557E-15    1.5385769612E-01
    1.7617500000E+03    2.1788198853E+02    3.9894786158E-03    5.1285461988E-11    3.2889807129E+03    2.1787800598E+02    5.0056081818E-05    1.1151743557E-15    1.5385769612E-01
    1.7740000000E+03    2.6582348633E+02    3.9894786158E-03    5.2366510433E-11    6.2577844238E+02    2.6581948853E+02    6.9785368396E-05    1.1151743557E-15    1.5385769612E-01
    1.7862500000E+03    1.4817755127E+02    3.9894786158E-03    5.3462650973E-11    2.4799957275E+02    1.4817356873E+02    4.4358970626E-05    1.1151743557E-15    1.5385769612E-01
    1.7985000000E+03    1.2116960907E+02    3.9894786158E-03    5.4573980751E-11    1.6535222168E+03    1.2116562653E+02    4.1280178266E-05    1.1151743557E-15    1.5385769612E-01
    1.8107500000E+03    1.8064535522E+02    3.9894786158E-03    5.5700600382E-11    1.0580031738E+03    1.8064137268E+02    6.9898480433E-05    1.1151743557E-15    1.5385769612E-01
    1.8230000000E+03    1.6283076477E+02    3.9894786158E-03    5.6842624357E-11    2.0408248901E+02    1.6282678223E+02    7.1419999585E-05    1.1151743557E-15    1.5385769612E-01
    1.8352500000E+03    9.7261672974E+01    3.9894786158E-03    5.8000153291E-11    6.0467617035E+01    9.7257675171E+01    4.8265192163E-05    1.1151743557E-15    1.5385769612E-01
    1.8475000000E+03    8.2844657898E+01    3.9894786158E-03    5.9173291267E-11    8.2403884888E+01    8.2840660095E+01    4.6425837354E-05    1.1151743557E-15    1.5385769612E-01
    1.8597500000E+03    1.2960400391E+02    3.9894786158E-03    6.0362138898E-11    3.7416030884E+01    1.2960002136E+02    8.1871708971E-05    1.1151743557E-15    1.5385769612E-01
    1.8720000000E+03    1.0396446991E+02    3.9894786158E-03    6.1566800269E-11    1.4620880127E+01    1.0396047974E+02    7.3897972470E-05    1.1151743557E-15    1.5385769612E-01
    1.8842500000E+03    2.4249266052E+02    3.9894786158E-03    6.2787393340E-11    9.2684394836E+01    2.4248867798E+02    1.9361088926E-04    1.1151743557E-15    1.5385769612E-01
    1.8965000000E+03    2.2248068237E+02    3.9894786158E-03    6.4024008317E-11    1.4500671387E+02    2.2247669983E+02    1.9918241014E-04    1.1151743557E-15    1.5385769612E-01
    1.9087500000E+03    2.0386051941E+02    3.9894786158E-03    6.5276763161E-11    1.7206372070E+02    2.0385653687E+02    2.0430937002E-04    1.1151743557E-15    1.5385769612E-01
    1.9210000000E+03    2.7917907715E+02    3.9894786158E-03    6.6545741140E-11    4.4517648315E+02    2.7917507935E+02    3.1269516330E-04    1.1151743557E-15    1.5385769612E-01
    1.9332500000E+03    2.5448806763E+02    3.9894786158E-03    6.7831067152E-11    4.1365423584E+02    2.5448408508E+02    3.1804153696E-04    1.1151743557E-15    1.5385769612E-01
    1.9455000000E+03    2.9779870605E+02    3.9894786158E-03    6.9132838343E-11    7.2498510742E+02    2.9779470825E+02    4.1460135253E-04    1.1151743557E-15    1.5385769612E-01
    1.9577500000E+03    2.2031634521E+02    3.9894786158E-03    7.0451151857E-11    3.7840597534E+02    2.2031236267E+02    3.4116805182E-04    1.1151743557E-15    1.5385769612E-01
    1.9700000000E+03    2.4918736267E+02    3.9894786158E-03    7.1786118716E-11    6.4141044617E+01    2.4918338013E+02    4.2855122592E-04    1.1151743557E-15    1.5385769612E-01
    1.9822500000E+03    1.8224496460E+02    3.9894786158E-03    7.3137856882E-11    2.0822383118E+02    1.8224096680E+02    3.4756428795E-04    1.1151743557E-15    1.5385769612E-01
    1.9945000000E+03    1.9689151001E+02    3.9894786158E-03    7.4506449621E-11    1.5354023743E+02    1.9688752747E+02    4.1579236859E-04    1.1151743557E-15    1.5385769612E-01
    2.0067500000E+03    3.7444302368E+02    3.9894786158E-03    7.5892014895E-11    3.9821417236E+02    3.7443902588E+02    8.7434850866E-04    1.1151743557E-15    1.5385769612E-01
    2.0190000000E+03    3.4290533447E+02    3.9894786158E-03    7.7294642908E-11    5.1539202881E+02    3.4290136719E+02    8.8410871103E-04    1.1151743557E-15    1.5385769612E-01
    2.0312500000E+03    3.9614746094E+02    3.9894786158E-03    7.8714458562E-11    2.3818716797E+04    3.9614346313E+02    1.1262153275E-03    1.1151743557E-15    1.5385769612E-01
    2.0435000000E+03    3.5658297729E+02    3.9894786158E-03    8.0151545123E-11    2.6650518799E+02    3.5657897949E+02    1.1162663577E-03    1.1151743557E-15    1.5385769612E-01
    2.0557500000E+03    4.0892010498E+02    3.9894786158E-03    8.1606020552E-11    2.4335178223E+03    4.0891613770E+02    1.4077040832E-03    1.1151743557E-15    1.5385769612E-01
    2.0680000000E+03    2.9606826782E+02    3.9894786158E-03    8.3077988933E-11    1.5077862305E+04    2.9606427002E+02    1.1193365790E-03    1.1151743557E-15    1.5385769612E-01
    2.0802500000E+03    1.8434716797E+02    3.9894786158E-03    8.4567547409E-11    4.3979042053E+01    1.8434318542E+02    7.6443824219E-04    1.1151743557E-15    1.5385769612E-01
    2.0925000000E+03    3.0170120239E+02    3.9894786158E-03    8.6074813943E-11    2.1835446167E+02    3.0169723511E+02    1.3705050806E-03    1.1151743557E-15    1.5385769612E-01
    2.1047500000E+03    2.0327668762E+02    3.9894786158E-03    8.7599878740E-11    9.7222305298E+01    2.0327270508E+02    1.0102891829E-03    1.1151743557E-15    1.5385769612E-01
    2.1170000000E+03    1.3617683411E+02    3.9894786158E-03    8.9142852822E-11    1.7372795105E+01    1.3617283630E+02    7.3958415305E-04    1.1151743557E-15    1.5385769612E-01
    2.1292500000E+03    3.7962460327E+02    3.9894786158E-03    9.0703840272E-11    1.2831538086E+04    3.7962063599E+02    2.2504015360E-03    1.1151743557E-15    1.5385769612E-01
    2.1415000000E+03    3.5761999512E+02    3.9894786158E-03    9.2282945174E-11    3.4323710938E+04    3.5761599731E+02    2.3111719638E-03    1.1151743557E-15    1.5385769612E-01
    2.1537500000E+03    1.8166114807E+02    3.9894786158E-03    9.3880271612E-11    1.8930422974E+02    1.8165716553E+02    1.2784213759E-03    1.1151743557E-15    1.5385769612E-01
    2.1660000000E+03    2.3690309143E+02    3.9894786158E-03    9.5495923669E-11    1.0088504639E+03    2.3689910889E+02    1.8134311540E-03    1.1151743557E-15    1.5385769612E-01
    2.1782500000E+03    3.1382019043E+02    3.9894786158E-03    9.7130005428E-11    9.9402117920E+02    3.1381619263E+02    2.6100440882E-03    1.1151743557E-15    1.5385769612E-01
    2.1905000000E+03    3.5972030640E+02    3.9894786158E-03    9.8782627911E-11    3.1604241943E+02    3.5971630859E+02    3.2470920123E-03    1.1151743557E-15    1.5385769612E-01
    2.2027500000E+03    2.0477156067E+02    3.9894786158E-03    1.0045388826E-10    3.0617373657E+02    2.0476757812E+02    2.0039787050E-03    1.1151743557E-15    1.5385769612E-01
    2.2150000000E+03    2.1311228943E+02    3.9894786158E-03    1.0214389057E-10    5.8742714844E+03    2.1310830688E+02    2.2587764543E-03    1.1151743557E-15    1.5385769612E-01
    2.2272500000E+03    2.3931573486E+02    3.9894786158E-03    1.0385273891E-10    3.1757094727E+03    2.3931175232E+02    2.7442860883E-03    1.1151743557E-15    1.5385769612E-01
    2.2395000000E+03    1.5169902039E+02    3.9894786158E-03    1.0558055125E-10    1.5846589661E+02    1.5169503784E+02    1.8801322440E-03    1.1151743557E-15    1.5385769612E-01
    2.2517500000E+03    1.6623703003E+02    3.9894786158E-03    1.0732741779E-10    7.3093177795E+01    1.6623304749E+02    2.2246048320E-03    1.1151743557E-15    1.5385769612E-01
    2.2640000000E+03    2.7385794067E+02    3.9894786158E-03    1.0909344955E-10    3.8265917969E+02    2.7385394287E+02    3.9531853981E-03    1.1151743557E-15    1.5385769612E-01
    2.2762500000E+03    2.1702178955E+02    3.9894786158E-03    1.1087873675E-10    7.8226855469E+02    2.1701779175E+02    3.3759628423E-03    1.1151743557E-15    1.5385769612E-01
    2.2885000000E+03    1.7849383545E+02    3.9894786158E-03    1.1268341121E-10    3.1041647339E+02    1.7848983765E+02    2.9893615283E-03    1.1151743557E-15    1.5385769612E-01
    2.3007500000E+03    2.7229046631E+02    3.9894786158E-03    1.1450754928E-10    5.6794482422E+02    2.7228646851E+02    4.9051139504E-03    1.1151743557E-15    1.5385769612E-01
    2.3130000000E+03    2.2137840271E+02    3.9894786158E-03    1.1635128278E-10    8.3329443359E+02    2.2137442017E+02    4.2855911888E-03    1.1151743557E-15    1.5385769612E-01
    2.3252500000E+03    2.8328411865E+02    3.9894786158E-03    1.1821470192E-10    1.6370372314E+03    2.8328015137E+02    5.8880108409E-03    1.1151743557E-15    1.5385769612E-01
    2.3375000000E+03    2.4782272339E+02    3.9894786158E-03    1.2009788997E-10    2.8479606934E+03    2.4781874084E+02    5.5254935287E-03    1.1151743557E-15    1.5385769612E-01
    2.3497500000E+03    2.7912203979E+02    3.9894786158E-03    1.2200099264E-10    3.3253571777E+03    2.7911807251E+02    6.6700796597E-03    1.1151743557E-15    1.5385769612E-01
