#     wavelength(A)    kappa_tot (cm2/g)     kappa_es (cm2/g)   kappa_bf+ff (cm2/g)      dummy          kappa_bb (cm2/g)        dummy               rho                 v/c              
# t = 1.5 days
    6.3475000000E+02    1.8866896973E+03    8.0160005537E-03    1.8316715088E+03    1.3425001221E+03    5.5010181427E+01    5.0107314019E-04    1.2512462176E-14    1.5385769612E-01
    6.4700000000E+02    1.6307729492E+03    8.0160005537E-03    1.5574719238E+03    1.8058677979E+03    7.3292922974E+01    7.2051904863E-04    1.2512462176E-14    1.5385769612E-01
    6.5925000000E+02    1.3804406738E+03    8.0160005537E-03    1.3211868896E+03    2.1921669922E+03    5.9245708466E+01    9.9368859082E-04    1.2512462176E-14    1.5385769612E-01
    6.7150000000E+02    1.1973492432E+03    8.0160005537E-03    1.1207495117E+03    2.3496364746E+03    7.6591644287E+01    1.3768249191E-03    1.2512462176E-14    1.5385769612E-01
    6.8375000000E+02    1.0580305176E+03    8.0160005537E-03    9.5399871826E+02    1.3349791992E+04    1.0402380371E+02    1.9076718017E-03    1.2512462176E-14    1.5385769612E-01
    6.9600000000E+02    9.3221124268E+02    8.0160005537E-03    8.1872711182E+02    3.2147509766E+03    1.1347608185E+02    2.5895999279E-03    1.2512462176E-14    1.5385769612E-01
    7.0825000000E+02    8.2564624023E+02    8.0160005537E-03    7.1272167969E+02    7.7489685059E+02    1.1291653442E+02    3.4753801301E-03    1.2512462176E-14    1.5385769612E-01
    7.2050000000E+02    7.3794873047E+02    8.0160005537E-03    6.3379528809E+02    7.7751477051E+02    1.0414542389E+02    4.6332394704E-03    1.2512462176E-14    1.5385769612E-01
    7.3275000000E+02    7.1592242432E+02    8.0160005537E-03    5.7981237793E+02    5.0581787109E+03    1.3610203552E+02    6.6052954644E-03    1.2512462176E-14    1.5385769612E-01
    7.4500000000E+02    7.3469049072E+02    8.0160005537E-03    5.4870861816E+02    1.7456663818E+03    1.8597384644E+02    9.8208412528E-03    1.2512462176E-14    1.5385769612E-01
    7.5725000000E+02    7.1605462646E+02    8.0160005537E-03    5.3850524902E+02    3.2553908691E+03    1.7754139709E+02    1.3682611287E-02    1.2512462176E-14    1.5385769612E-01
    7.6950000000E+02    6.8045098877E+02    8.0160005537E-03    5.4731909180E+02    2.7452038574E+03    1.3312387085E+02    1.8350562081E-02    1.2512462176E-14    1.5385769612E-01
    7.8175000000E+02    1.3889001465E+02    8.0160005537E-03    5.5437035859E-02    1.3888024902E+03    1.3882656860E+02    5.2222395316E-03    1.2512462176E-14    1.5385769612E-01
    7.9400000000E+02    1.5551039124E+02    8.0160005537E-03    5.4731875658E-02    3.2091184082E+03    1.5544763184E+02    8.0589577556E-03    1.2512462176E-14    1.5385769612E-01
    8.0625000000E+02    1.9433697510E+02    8.0160005537E-03    5.4039295763E-02    6.6604580078E+03    1.9427491760E+02    1.3728630729E-02    1.2512462176E-14    1.5385769612E-01
    8.1850000000E+02    2.5609606934E+02    8.0160005537E-03    5.3358931094E-02    8.5521103516E+03    2.5603469849E+02    2.4404376745E-02    1.2512462176E-14    1.5385769612E-01
    8.3075000000E+02    2.6940328979E+02    8.0160005537E-03    5.2690438926E-02    7.8897133789E+03    2.6934259033E+02    3.4285351634E-02    1.2512462176E-14    1.5385769612E-01
    8.4300000000E+02    3.9976626587E+02    8.0160005537E-03    5.2033517510E-02    2.6128357422E+04    3.9970620728E+02    6.7298583686E-02    1.2512462176E-14    1.5385769612E-01
    8.5525000000E+02    3.6701699829E+02    8.0160005537E-03    5.1387883723E-02    1.6145306641E+04    3.6695758057E+02    8.0986216664E-02    1.2512462176E-14    1.5385769612E-01
    8.6750000000E+02    2.5480494690E+02    8.0160005537E-03    5.0753287971E-02    1.9747582031E+04    2.5474617004E+02    7.3057733476E-02    1.2512462176E-14    1.5385769612E-01
    8.7975000000E+02    2.1542079163E+02    8.0160005537E-03    5.0129495561E-02    3.5288393555E+03    2.1536265564E+02    7.9589977860E-02    1.2512462176E-14    1.5385769612E-01
    8.9200000000E+02    2.1944841003E+02    8.0160005537E-03    4.9516309053E-02    1.0855609131E+03    2.1939088440E+02    1.0364585370E-01    1.2512462176E-14    1.5385769612E-01
    9.0425000000E+02    3.1989535522E+02    8.0160005537E-03    4.8913545907E-02    3.5065205078E+03    3.1983840942E+02    1.9167345762E-01    1.2512462176E-14    1.5385769612E-01
    9.1650000000E+02    3.1320803833E+02    8.0160005537E-03    4.8321064562E-02    6.9937861328E+03    3.1315170288E+02    2.3633989692E-01    1.2512462176E-14    1.5385769612E-01
    9.2875000000E+02    3.2386169434E+02    8.0160005537E-03    4.7738742083E-02    1.0359195312E+04    3.2380590820E+02    3.0560952425E-01    1.2512462176E-14    1.5385769612E-01
    9.4100000000E+02    3.0699554443E+02    8.0160005537E-03    4.7166481614E-02    3.5462500000E+04    3.0694036865E+02    3.5984805226E-01    1.2512462176E-14    1.5385769612E-01
    9.5325000000E+02    3.5349127197E+02    8.0160005537E-03    4.6604223549E-02    3.6366667969E+04    3.5343664551E+02    5.1137948036E-01    1.2512462176E-14    1.5385769612E-01
    9.6550000000E+02    3.5909710693E+02    8.0160005537E-03    4.6051926911E-02    6.4439835938E+04    3.5904302979E+02    6.3717770576E-01    1.2512462176E-14    1.5385769612E-01
    9.7775000000E+02    3.4726388550E+02    8.0160005537E-03    4.5509591699E-02    3.2549650391E+04    3.4721035767E+02    7.5128734112E-01    1.2512462176E-14    1.5385769612E-01
    9.9000000000E+02    2.8679797363E+02    8.0160005537E-03    4.4977247715E-02    1.8814287109E+04    2.8674499512E+02    7.5220060349E-01    1.2512462176E-14    1.5385769612E-01
    1.0022500000E+03    3.6168902588E+02    8.0160005537E-03    4.4454954565E-02    6.4865359375E+04    3.6163656616E+02    1.1437200308E+00    1.2512462176E-14    1.5385769612E-01
    1.0145000000E+03    3.0790197754E+02    8.0160005537E-03    4.3942820281E-02    2.6504615234E+04    3.0785000610E+02    1.1676738262E+00    1.2512462176E-14    1.5385769612E-01
    1.0267500000E+03    2.5180819702E+02    8.0160005537E-03    4.3440982699E-02    9.8180390625E+03    2.5175674438E+02    1.1394402981E+00    1.2512462176E-14    1.5385769612E-01
    1.0390000000E+03    3.6373132324E+02    8.0160005537E-03    4.2949631810E-02    6.8632763672E+03    3.6368038940E+02    1.9543079138E+00    1.2512462176E-14    1.5385769612E-01
    1.0512500000E+03    2.6689843750E+02    8.0160005537E-03    4.2469006032E-02    1.5492066650E+03    2.6684796143E+02    1.6946922541E+00    1.2512462176E-14    1.5385769612E-01
    1.0635000000E+03    2.4570935059E+02    8.0160005537E-03    4.1999384761E-02    1.1718381348E+03    2.4565933228E+02    1.8353790045E+00    1.2512462176E-14    1.5385769612E-01
    1.0757500000E+03    2.1323497009E+02    8.0160005537E-03    4.1541118175E-02    1.4514743652E+03    2.1318540955E+02    1.8655909300E+00    1.2512462176E-14    1.5385769612E-01
    1.0880000000E+03    2.3662187195E+02    8.0160005537E-03    4.1094616055E-02    1.7588409424E+03    2.3657275391E+02    2.4145388603E+00    1.2512462176E-14    1.5385769612E-01
    1.1002500000E+03    2.3282498169E+02    8.0160005537E-03    4.0660358965E-02    2.5636481934E+03    2.3277629089E+02    2.7596678734E+00    1.2512462176E-14    1.5385769612E-01
    1.1125000000E+03    2.6342822266E+02    8.0160005537E-03    4.0238909423E-02    1.2946657715E+03    2.6337997437E+02    3.6126830578E+00    1.2512462176E-14    1.5385769612E-01
    1.1247500000E+03    2.6248388672E+02    8.0160005537E-03    3.9830908179E-02    1.2570714111E+03    2.6243606567E+02    4.1491403580E+00    1.2512462176E-14    1.5385769612E-01
    1.1370000000E+03    2.2314704895E+02    8.0160005537E-03    3.9437126368E-02    1.4379702148E+03    2.2309959412E+02    4.0507764816E+00    1.2512462176E-14    1.5385769612E-01
    1.1492500000E+03    2.3459538269E+02    8.0160005537E-03    3.9058413357E-02    7.7849322510E+02    2.3454832458E+02    4.8732790947E+00    1.2512462176E-14    1.5385769612E-01
    1.1615000000E+03    2.4940501404E+02    8.0160005537E-03    3.8695782423E-02    1.6990307617E+03    2.4935830688E+02    5.9084477425E+00    1.2512462176E-14    1.5385769612E-01
    1.1737500000E+03    1.9960554504E+02    8.0160005537E-03    3.8350366056E-02    9.2998889160E+02    1.9955917358E+02    5.3748197556E+00    1.2512462176E-14    1.5385769612E-01
    1.1860000000E+03    1.5686274719E+02    8.0160005537E-03    3.8023490459E-02    6.2159680176E+02    1.5681669617E+02    4.7856545448E+00    1.2512462176E-14    1.5385769612E-01
    1.1982500000E+03    1.7073410034E+02    8.0160005537E-03    3.7716675550E-02    3.2233538818E+02    1.7068836975E+02    5.8834533691E+00    1.2512462176E-14    1.5385769612E-01
    1.2105000000E+03    1.6490621948E+02    8.0160005537E-03    3.7431661040E-02    2.7942949219E+04    1.6486077881E+02    6.3993263245E+00    1.2512462176E-14    1.5385769612E-01
    1.2227500000E+03    2.2427659607E+02    8.0160005537E-03    3.7170462310E-02    2.1997468750E+04    2.2423141479E+02    9.7726287842E+00    1.2512462176E-14    1.5385769612E-01
    1.2350000000E+03    1.9205770874E+02    8.0160005537E-03    3.6935392767E-02    1.5961356445E+04    1.9201275635E+02    9.3704385757E+00    1.2512462176E-14    1.5385769612E-01
    1.2472500000E+03    1.2473003387E+02    8.0160005537E-03    3.6729149520E-02    4.1576467896E+02    1.2468528748E+02    6.7953190804E+00    1.2512462176E-14    1.5385769612E-01
    1.2595000000E+03    9.6884529114E+01    8.0160005537E-03    3.6554835737E-02    2.4379338074E+02    9.6839958191E+01    5.8784041405E+00    1.2512462176E-14    1.5385769612E-01
    1.2717500000E+03    1.4134461975E+02    8.0160005537E-03    3.6416091025E-02    4.9502429199E+02    1.4130018616E+02    9.5270605087E+00    1.2512462176E-14    1.5385769612E-01
    1.2840000000E+03    1.1760924530E+02    8.0160005537E-03    3.6317139864E-02    6.0440380859E+03    1.1756491089E+02    8.7842063904E+00    1.2512462176E-14    1.5385769612E-01
    1.2962500000E+03    1.4543804932E+02    8.0160005537E-03    3.6262944341E-02    1.3841694336E+04    1.4539376831E+02    1.2008445740E+01    1.2512462176E-14    1.5385769612E-01
    1.3085000000E+03    1.1332610321E+02    8.0160005537E-03    3.6259334534E-02    1.0226610352E+04    1.1328182220E+02    1.0319552422E+01    1.2512462176E-14    1.5385769612E-01
    1.3207500000E+03    1.4679092407E+02    8.0160005537E-03    3.6313217133E-02    8.2547851562E+03    1.4674659729E+02    1.4709000587E+01    1.2512462176E-14    1.5385769612E-01
    1.3330000000E+03    9.7876632690E+01    8.0160005537E-03    3.6432776600E-02    3.6573466797E+03    9.7832183838E+01    1.0768204689E+01    1.2512462176E-14    1.5385769612E-01
    1.3452500000E+03    1.0780513763E+02    8.0160005537E-03    3.6627825350E-02    3.0113864746E+03    1.0776049805E+02    1.2994904518E+01    1.2512462176E-14    1.5385769612E-01
    1.3575000000E+03    1.0733686066E+02    8.0160005537E-03    3.6910124123E-02    9.7776049805E+02    1.0729193115E+02    1.4146508217E+01    1.2512462176E-14    1.5385769612E-01
    1.3697500000E+03    1.2364984894E+02    8.0160005537E-03    3.7293914706E-02    4.3279941406E+03    1.2360454559E+02    1.7782457352E+01    1.2512462176E-14    1.5385769612E-01
    1.3820000000E+03    1.1692057800E+02    8.0160005537E-03    3.7796583027E-02    2.1982941895E+03    1.1687476349E+02    1.8311866760E+01    1.2512462176E-14    1.5385769612E-01
    1.3942500000E+03    9.6247482300E+01    8.0160005537E-03    3.8439460099E-02    1.1103109131E+03    9.6201026917E+01    1.6384956360E+01    1.2512462176E-14    1.5385769612E-01
    1.4065000000E+03    8.8384445190E+01    8.0160005537E-03    3.9249014109E-02    7.4278300781E+03    8.8337181091E+01    1.6324798584E+01    1.2512462176E-14    1.5385769612E-01
    1.4187500000E+03    8.5161483765E+01    8.0160005537E-03    4.0258377790E-02    9.8259680176E+02    8.5113204956E+01    1.7035467148E+01    1.2512462176E-14    1.5385769612E-01
    1.4310000000E+03    1.2328162384E+02    8.0160005537E-03    4.1509483010E-02    3.4474187012E+03    1.2323209381E+02    2.6662727356E+01    1.2512462176E-14    1.5385769612E-01
    1.4432500000E+03    8.9327484131E+01    8.0160005537E-03    4.3056037277E-02    2.0350223389E+03    8.9276412964E+01    2.0850988388E+01    1.2512462176E-14    1.5385769612E-01
    1.4555000000E+03    1.0234175110E+02    8.0160005537E-03    4.4967770576E-02    1.6806885986E+03    1.0228876495E+02    2.5741191864E+01    1.2512462176E-14    1.5385769612E-01
    1.4677500000E+03    7.5040809631E+01    8.0160005537E-03    4.7336582094E-02    1.1254700470E+02    7.4985458374E+01    2.0304527283E+01    1.2512462176E-14    1.5385769612E-01
    1.4800000000E+03    7.6983924866E+01    8.0160005537E-03    5.0285685807E-02    4.0557571411E+02    7.6925628662E+01    2.2374313354E+01    1.2512462176E-14    1.5385769612E-01
    1.4922500000E+03    7.4807815552E+01    8.0160005537E-03    5.3983483464E-02    3.0999996948E+02    7.4745819092E+01    2.3317813873E+01    1.2512462176E-14    1.5385769612E-01
    1.5045000000E+03    8.3037155151E+01    8.0160005537E-03    5.8665428311E-02    2.8383245850E+02    8.2970474243E+01    2.7718330383E+01    1.2512462176E-14    1.5385769612E-01
    1.5167500000E+03    1.0253173828E+02    8.0160005537E-03    6.4669266343E-02    2.0583573914E+02    1.0245906067E+02    3.6600219727E+01    1.2512462176E-14    1.5385769612E-01
    1.5290000000E+03    9.8231887817E+01    8.0160005537E-03    7.2494581342E-02    5.5271563721E+02    9.8151382446E+01    3.7444580078E+01    1.2512462176E-14    1.5385769612E-01
    1.5412500000E+03    1.0245339203E+02    8.0160005537E-03    8.2907587290E-02    2.5316839600E+02    1.0236246490E+02    4.1646873474E+01    1.2512462176E-14    1.5385769612E-01
    1.5535000000E+03    9.3801094055E+01    8.0160005537E-03    9.7136512399E-02    3.0878076172E+02    9.3695945740E+01    4.0606899261E+01    1.2512462176E-14    1.5385769612E-01
    1.5657500000E+03    6.6078453064E+01    8.0160005537E-03    1.1726033688E-01    4.8969879150E+01    6.5953170776E+01    3.0423601151E+01    1.2512462176E-14    1.5385769612E-01
    1.5780000000E+03    1.1550164032E+02    8.0160005537E-03    2.1486434854E-09    2.0549367676E+03    1.1549362946E+02    5.6491844177E+01    1.2512462176E-14    1.5385769612E-01
    1.5902500000E+03    5.9101387024E+01    8.0160005537E-03    2.1992700994E-09    5.0591250610E+02    5.9093372345E+01    3.0665802002E+01    1.2512462176E-14    1.5385769612E-01
    1.6025000000E+03    9.9566177368E+01    8.0160005537E-03    2.2506856379E-09    3.3218371582E+03    9.9558158875E+01    5.4746597290E+01    1.2512462176E-14    1.5385769612E-01
    1.6147500000E+03    8.0655189514E+01    8.0160005537E-03    2.3028960960E-09    4.2822744141E+03    8.0647171021E+01    4.6937938690E+01    1.2512462176E-14    1.5385769612E-01
    1.6270000000E+03    1.0045246124E+02    8.0160005537E-03    2.3559079132E-09    2.9195776367E+03    1.0044445038E+02    6.1804168701E+01    1.2512462176E-14    1.5385769612E-01
    1.6392500000E+03    9.8215408325E+01    8.0160005537E-03    2.4097266405E-09    8.9504724121E+02    9.8207397461E+01    6.3812751770E+01    1.2512462176E-14    1.5385769612E-01
    1.6515000000E+03    9.4037971497E+01    8.0160005537E-03    2.4643591612E-09    4.1184692383E+02    9.4029953003E+01    6.4450645447E+01    1.2512462176E-14    1.5385769612E-01
    1.6637500000E+03    8.0246116638E+01    8.0160005537E-03    2.5198108045E-09    8.6757698059E+01    8.0238098145E+01    5.7953159332E+01    1.2512462176E-14    1.5385769612E-01
    1.6760000000E+03    7.1009338379E+01    8.0160005537E-03    2.5760882316E-09    3.3218652344E+02    7.1001319885E+01    5.3981761932E+01    1.2512462176E-14    1.5385769612E-01
    1.6882500000E+03    6.5874389648E+01    8.0160005537E-03    2.6331969938E-09    8.1043693542E+01    6.5866371155E+01    5.2660865784E+01    1.2512462176E-14    1.5385769612E-01
    1.7005000000E+03    8.5040008545E+01    8.0160005537E-03    2.6911437523E-09    1.7985017395E+02    8.5031990051E+01    7.1420036316E+01    1.2512462176E-14    1.5385769612E-01
    1.7127500000E+03    4.8599304199E+01    8.0160005537E-03    2.7499340582E-09    6.5749322510E+02    4.8591289520E+01    4.2834083557E+01    1.2512462176E-14    1.5385769612E-01
    1.7250000000E+03    6.9084121704E+01    8.0160005537E-03    2.8095745730E-09    3.3297859192E+01    6.9076103210E+01    6.3847221375E+01    1.2512462176E-14    1.5385769612E-01
    1.7372500000E+03    4.9155467987E+01    8.0160005537E-03    2.8700708476E-09    3.4058105469E+01    4.9147449493E+01    4.7588001251E+01    1.2512462176E-14    1.5385769612E-01
    1.7495000000E+03    4.0150856018E+01    8.0160005537E-03    2.9314293215E-09    1.4620740967E+03    4.0142841339E+01    4.0681343079E+01    1.2512462176E-14    1.5385769612E-01
    1.7617500000E+03    4.9926509857E+01    8.0160005537E-03    2.9936555457E-09    5.4120611572E+02    4.9918495178E+01    5.2900138855E+01    1.2512462176E-14    1.5385769612E-01
    1.7740000000E+03    7.3704277039E+01    8.0160005537E-03    3.0567561815E-09    2.3306948853E+02    7.3696258545E+01    8.1597145081E+01    1.2512462176E-14    1.5385769612E-01
    1.7862500000E+03    4.3656627655E+01    8.0160005537E-03    3.1207372242E-09    9.3309005737E+01    4.3648612976E+01    5.0450870514E+01    1.2512462176E-14    1.5385769612E-01
    1.7985000000E+03    4.6265815735E+01    8.0160005537E-03    3.1856044469E-09    3.3876852417E+02    4.6257801056E+01    5.5769229889E+01    1.2512462176E-14    1.5385769612E-01
    1.8107500000E+03    4.4122356415E+01    8.0160005537E-03    3.2513640669E-09    5.0386563110E+02    4.4114341736E+01    5.5430854797E+01    1.2512462176E-14    1.5385769612E-01
    1.8230000000E+03    3.6887485504E+01    8.0160005537E-03    3.3180223014E-09    1.1586747742E+02    3.6879470825E+01    4.8258857727E+01    1.2512462176E-14    1.5385769612E-01
    1.8352500000E+03    3.9078933716E+01    8.0160005537E-03    3.3855851456E-09    1.5609265327E+01    3.9070919037E+01    5.3202556610E+01    1.2512462176E-14    1.5385769612E-01
    1.8475000000E+03    4.6367507935E+01    8.0160005537E-03    3.4540585947E-09    1.6773284912E+01    4.6359493256E+01    6.5641334534E+01    1.2512462176E-14    1.5385769612E-01
    1.8597500000E+03    3.4082450867E+01    8.0160005537E-03    3.5234486440E-09    6.1034731865E+00    3.4074436188E+01    5.0131149292E+01    1.2512462176E-14    1.5385769612E-01
    1.8720000000E+03    6.0910602570E+01    8.0160005537E-03    3.5937617326E-09    1.3719489098E+01    6.0902587891E+01    9.3034126282E+01    1.2512462176E-14    1.5385769612E-01
    1.8842500000E+03    5.3799674988E+01    8.0160005537E-03    3.6650036339E-09    1.4696302414E+01    5.3791660309E+01    8.5259567261E+01    1.2512462176E-14    1.5385769612E-01
    1.8965000000E+03    7.7661453247E+01    8.0160005537E-03    3.7371803430E-09    9.0500953674E+01    7.7653442383E+01    1.2761778259E+02    1.2512462176E-14    1.5385769612E-01
    1.9087500000E+03    5.2515445709E+01    8.0160005537E-03    3.8102978550E-09    1.2527365112E+02    5.2507431030E+01    8.9412971497E+01    1.2512462176E-14    1.5385769612E-01
    1.9210000000E+03    5.1338439941E+01    8.0160005537E-03    3.8843626093E-09    2.0423886108E+02    5.1330425262E+01    9.0510108948E+01    1.2512462176E-14    1.5385769612E-01
    1.9332500000E+03    4.0838333130E+01    8.0160005537E-03    3.9593803791E-09    3.5470596313E+01    4.0830318451E+01    7.4501792908E+01    1.2512462176E-14    1.5385769612E-01
    1.9455000000E+03    5.1781051636E+01    8.0160005537E-03    4.0353573816E-09    4.2321983337E+01    5.1773033142E+01    9.7695465088E+01    1.2512462176E-14    1.5385769612E-01
    1.9577500000E+03    5.5022468567E+01    8.0160005537E-03    4.1122993899E-09    1.6337245941E+01    5.5014450073E+01    1.0729148865E+02    1.2512462176E-14    1.5385769612E-01
    1.9700000000E+03    6.4737228394E+01    8.0160005537E-03    4.1902126213E-09    3.5116918945E+03    6.4729217529E+01    1.3038960266E+02    1.2512462176E-14    1.5385769612E-01
    1.9822500000E+03    7.4730758667E+01    8.0160005537E-03    4.2691037372E-09    6.1188743591E+01    7.4722747803E+01    1.5537867737E+02    1.2512462176E-14    1.5385769612E-01
    1.9945000000E+03    3.4912639618E+01    8.0160005537E-03    4.3489771784E-09    3.2333808899E+01    3.4904624939E+01    7.4879806519E+01    1.2512462176E-14    1.5385769612E-01
    2.0067500000E+03    7.0789024353E+01    8.0160005537E-03    4.4298409385E-09    1.7633966064E+02    7.0781005859E+01    1.5656472778E+02    1.2512462176E-14    1.5385769612E-01
    2.0190000000E+03    8.1228935242E+01    8.0160005537E-03    4.5116994585E-09    2.6311941147E+01    8.1220916748E+01    1.8513896179E+02    1.2512462176E-14    1.5385769612E-01
    2.0312500000E+03    9.4252265930E+01    8.0160005537E-03    4.5945598437E-09    1.1047456055E+04    9.4244247437E+01    2.2125842285E+02    1.2512462176E-14    1.5385769612E-01
    2.0435000000E+03    6.7869644165E+01    8.0160005537E-03    4.6784274232E-09    1.9020896912E+02    6.7861633301E+01    1.6400279236E+02    1.2512462176E-14    1.5385769612E-01
    2.0557500000E+03    9.4920745850E+01    8.0160005537E-03    4.7633088585E-09    3.4060250854E+02    9.4912727356E+01    2.3599621582E+02    1.2512462176E-14    1.5385769612E-01
    2.0680000000E+03    9.0079017639E+01    8.0160005537E-03    4.8492094784E-09    4.4139042969E+03    9.0071006775E+01    2.3030079651E+02    1.2512462176E-14    1.5385769612E-01
    2.0802500000E+03    8.8757675171E+01    8.0160005537E-03    4.9361359444E-09    2.0826606445E+03    8.8749656677E+01    2.3323170471E+02    1.2512462176E-14    1.5385769612E-01
    2.0925000000E+03    8.7997795105E+01    8.0160005537E-03    5.0240935856E-09    4.8724403381E+01    8.7989784241E+01    2.3754643250E+02    1.2512462176E-14    1.5385769612E-01
    2.1047500000E+03    1.0146861267E+02    8.0160005537E-03    5.1130890633E-09    8.2020767212E+01    1.0146060181E+02    2.8125369263E+02    1.2512462176E-14    1.5385769612E-01
    2.1170000000E+03    9.1215316772E+01    8.0160005537E-03    5.2031281506E-09    1.2794004059E+02    9.1207305908E+01    2.5948257446E+02    1.2512462176E-14    1.5385769612E-01
    2.1292500000E+03    7.9298011780E+01    8.0160005537E-03    5.2942166207E-09    2.4450402832E+02    7.9289993286E+01    2.3140460205E+02    1.2512462176E-14    1.5385769612E-01
    2.1415000000E+03    1.3129360962E+02    8.0160005537E-03    5.3863611349E-09    5.2194738770E+02    1.3128559875E+02    3.9286819458E+02    1.2512462176E-14    1.5385769612E-01
    2.1537500000E+03    8.8595252991E+01    8.0160005537E-03    5.4795670223E-09    1.7247114563E+02    8.8587242126E+01    2.7169531250E+02    1.2512462176E-14    1.5385769612E-01
    2.1660000000E+03    6.4893402100E+01    8.0160005537E-03    5.5738405003E-09    6.8744494629E+02    6.4885391235E+01    2.0386738586E+02    1.2512462176E-14    1.5385769612E-01
    2.1782500000E+03    6.9568176270E+01    8.0160005537E-03    5.6691877859E-09    8.1428448486E+02    6.9560157776E+01    2.2380183411E+02    1.2512462176E-14    1.5385769612E-01
    2.1905000000E+03    9.6068679810E+01    8.0160005537E-03    5.7656142083E-09    5.7755999756E+02    9.6060661316E+01    3.1634921265E+02    1.2512462176E-14    1.5385769612E-01
    2.2027500000E+03    1.1538429260E+02    8.0160005537E-03    5.8631264288E-09    8.2920776367E+02    1.1537628174E+02    3.8875427246E+02    1.2512462176E-14    1.5385769612E-01
    2.2150000000E+03    9.1231071472E+01    8.0160005537E-03    5.9617302206E-09    6.7780706787E+02    9.1223060608E+01    3.1435723877E+02    1.2512462176E-14    1.5385769612E-01
    2.2272500000E+03    1.2185442352E+02    8.0160005537E-03    6.0614318009E-09    3.3724138184E+03    1.2184641266E+02    4.2925747681E+02    1.2512462176E-14    1.5385769612E-01
    2.2395000000E+03    8.9703102112E+01    8.0160005537E-03    6.1622369429E-09    4.4839596558E+02    8.9695083618E+01    3.2291580200E+02    1.2512462176E-14    1.5385769612E-01
    2.2517500000E+03    9.8109321594E+01    8.0160005537E-03    6.2641509757E-09    3.6360195923E+02    9.8101310730E+01    3.6078085327E+02    1.2512462176E-14    1.5385769612E-01
    2.2640000000E+03    9.3130500793E+01    8.0160005537E-03    6.3671805606E-09    4.8428503418E+02    9.3122482300E+01    3.4970895386E+02    1.2512462176E-14    1.5385769612E-01
    2.2762500000E+03    9.3457511902E+01    8.0160005537E-03    6.4713323589E-09    6.8573168945E+02    9.3449501038E+01    3.5822116089E+02    1.2512462176E-14    1.5385769612E-01
    2.2885000000E+03    1.1737657928E+02    8.0160005537E-03    6.5766103674E-09    7.6779589844E+02    1.1736856842E+02    4.5908129883E+02    1.2512462176E-14    1.5385769612E-01
    2.3007500000E+03    1.0152846527E+02    8.0160005537E-03    6.6830225798E-09    7.9847723389E+02    1.0152044678E+02    4.0504122925E+02    1.2512462176E-14    1.5385769612E-01
    2.3130000000E+03    1.1334148407E+02    8.0160005537E-03    6.7905734369E-09    7.3753027344E+02    1.1333346558E+02    4.6106161499E+02    1.2512462176E-14    1.5385769612E-01
    2.3252500000E+03    8.7101547241E+01    8.0160005537E-03    6.8992700442E-09    1.0912802734E+03    8.7093528748E+01    3.6115341187E+02    1.2512462176E-14    1.5385769612E-01
    2.3375000000E+03    1.1402619934E+02    8.0160005537E-03    7.0091172866E-09    3.3336945801E+03    1.1401818085E+02    4.8176757812E+02    1.2512462176E-14    1.5385769612E-01
    2.3497500000E+03    1.1638174438E+02    8.0160005537E-03    7.1201218255E-09    2.0755618286E+02    1.1637373352E+02    5.0087725830E+02    1.2512462176E-14    1.5385769612E-01
