#     wavelength(A)    kappa_tot (cm2/g)     kappa_es (cm2/g)   kappa_bf+ff (cm2/g)      dummy          kappa_bb (cm2/g)        dummy               rho                 v/c              
# t = 2.5 days
    3.7095000000E+03    7.1644378662E+01    4.5736134276E-03    1.9178487687E-09    7.8313021660E+00    7.1639808655E+01    1.9927450180E+01    3.1429883839E-15    1.5385769612E-01
    3.7217500000E+03    1.0413996124E+02    4.5736134276E-03    1.9369181814E-09    4.2612438202E+01    1.0413539124E+02    2.9212226868E+01    3.1429883839E-15    1.5385769612E-01
    3.7340000000E+03    7.3194427490E+01    4.5736134276E-03    1.9561126052E-09    9.0190496445E+00    7.3189857483E+01    2.0703260422E+01    3.1429883839E-15    1.5385769612E-01
    3.7462500000E+03    7.3905776978E+01    4.5736134276E-03    1.9754329283E-09    9.0656795502E+00    7.3901206970E+01    2.1077247620E+01    3.1429883839E-15    1.5385769612E-01
    3.7585000000E+03    8.6793441772E+01    4.5736134276E-03    1.9948793728E-09    1.0225349426E+01    8.6788864136E+01    2.4954824448E+01    3.1429883839E-15    1.5385769612E-01
    3.7707500000E+03    1.1162270355E+02    4.5736134276E-03    2.0144523827E-09    6.4373184204E+01    1.1161812592E+02    3.2352474213E+01    3.1429883839E-15    1.5385769612E-01
    3.7830000000E+03    4.3412403107E+01    4.5736134276E-03    2.0341521800E-09    4.7243642807E+00    4.3407825470E+01    1.2681706429E+01    3.1429883839E-15    1.5385769612E-01
    3.7952500000E+03    5.7701545715E+01    4.5736134276E-03    2.0539794310E-09    6.3043708801E+00    5.7696968079E+01    1.6988487244E+01    3.1429883839E-15    1.5385769612E-01
    3.8075000000E+03    9.7960144043E+01    4.5736134276E-03    2.0739343576E-09    1.8319669724E+01    9.7955574036E+01    2.9065549850E+01    3.1429883839E-15    1.5385769612E-01
    3.8197500000E+03    5.1832435608E+01    4.5736134276E-03    2.0940174039E-09    5.6219091415E+00    5.1827861786E+01    1.5495892525E+01    3.1429883839E-15    1.5385769612E-01
    3.8320000000E+03    5.1285331726E+01    4.5736134276E-03    2.1142287920E-09    6.3264541626E+00    5.1280757904E+01    1.5447858810E+01    3.1429883839E-15    1.5385769612E-01
    3.8442500000E+03    1.0641473389E+02    4.5736134276E-03    2.1345691881E-09    1.6996742249E+01    1.0641016388E+02    3.2293468475E+01    3.1429883839E-15    1.5385769612E-01
    3.8565000000E+03    6.8010246277E+01    4.5736134276E-03    2.1550385920E-09    7.7237601280E+00    6.8005668640E+01    2.0789882660E+01    3.1429883839E-15    1.5385769612E-01
    3.8687500000E+03    1.2389055634E+02    4.5736134276E-03    2.1756378921E-09    2.6939291000E+01    1.2388598633E+02    3.8147190094E+01    3.1429883839E-15    1.5385769612E-01
    3.8810000000E+03    6.9635276794E+01    4.5736134276E-03    2.1963670882E-09    1.1403820992E+01    6.9630699158E+01    2.1594003677E+01    3.1429883839E-15    1.5385769612E-01
    3.8932500000E+03    4.9734764099E+01    4.5736134276E-03    2.2172268466E-09    5.2263536453E+00    4.9730186462E+01    1.5531147957E+01    3.1429883839E-15    1.5385769612E-01
    3.9055000000E+03    9.0414802551E+01    4.5736134276E-03    2.2382171672E-09    1.7436614990E+01    9.0410232544E+01    2.8432273865E+01    3.1429883839E-15    1.5385769612E-01
    3.9177500000E+03    8.0773986816E+01    4.5736134276E-03    2.2593389382E-09    1.0475155830E+01    8.0769416809E+01    2.5574756622E+01    3.1429883839E-15    1.5385769612E-01
    3.9300000000E+03    9.2013771057E+01    4.5736134276E-03    2.2805921596E-09    2.3649446487E+01    9.2009201050E+01    2.9330989838E+01    3.1429883839E-15    1.5385769612E-01
    3.9422500000E+03    1.6576478577E+02    4.5736134276E-03    2.3019774975E-09    9.0444450378E+01    1.6576022339E+02    5.3194595337E+01    3.1429883839E-15    1.5385769612E-01
    3.9545000000E+03    1.1630167389E+02    4.5736134276E-03    2.3234951740E-09    5.4881057739E+01    1.1629710388E+02    3.7567222595E+01    3.1429883839E-15    1.5385769612E-01
    3.9667500000E+03    1.3621336365E+02    4.5736134276E-03    2.3451454112E-09    2.9175991058E+01    1.3620880127E+02    4.4285346985E+01    3.1429883839E-15    1.5385769612E-01
    3.9790000000E+03    5.5025058746E+01    4.5736134276E-03    2.3669288751E-09    3.1998506546E+01    5.5020484924E+01    1.8003463745E+01    3.1429883839E-15    1.5385769612E-01
    3.9912500000E+03    1.4759109497E+02    4.5736134276E-03    2.3888455658E-09    8.6683845520E+01    1.4758651733E+02    4.8597919464E+01    3.1429883839E-15    1.5385769612E-01
    4.0035000000E+03    3.6748928070E+01    4.5736134276E-03    2.4108963714E-09    3.9538016319E+00    3.6744354248E+01    1.2174856186E+01    3.1429883839E-15    1.5385769612E-01
    4.0157500000E+03    1.2254448700E+02    4.5736134276E-03    2.4330815140E-09    1.2594605255E+02    1.2253991699E+02    4.0852291107E+01    3.1429883839E-15    1.5385769612E-01
    4.0280000000E+03    1.3132241821E+02    4.5736134276E-03    2.4554012157E-09    4.8808998108E+01    1.3131785583E+02    4.4044525146E+01    3.1429883839E-15    1.5385769612E-01
    4.0402500000E+03    5.3129989624E+01    4.5736134276E-03    2.4778559204E-09    6.1400871277E+00    5.3125411987E+01    1.7925197601E+01    3.1429883839E-15    1.5385769612E-01
    4.0525000000E+03    1.3958824158E+02    4.5736134276E-03    2.5004460724E-09    5.9541019440E+01    1.3958367920E+02    4.7375545502E+01    3.1429883839E-15    1.5385769612E-01
    4.0647500000E+03    1.2245458221E+02    4.5736134276E-03    2.5231721157E-09    4.7704757690E+01    1.2245001221E+02    4.1802410126E+01    3.1429883839E-15    1.5385769612E-01
    4.0770000000E+03    1.0935616302E+02    4.5736134276E-03    2.5460342723E-09    2.9156961441E+01    1.0935159302E+02    3.7545318604E+01    3.1429883839E-15    1.5385769612E-01
    4.0892500000E+03    9.3367492676E+01    4.5736134276E-03    2.5690327643E-09    3.0150662231E+02    9.3362922668E+01    3.2237319946E+01    3.1429883839E-15    1.5385769612E-01
    4.1015000000E+03    7.5518165588E+01    4.5736134276E-03    2.5921687019E-09    1.0147835732E+01    7.5513595581E+01    2.6219806671E+01    3.1429883839E-15    1.5385769612E-01
    4.1137500000E+03    9.3682289124E+01    4.5736134276E-03    2.6154414190E-09    2.9218320847E+01    9.3677719116E+01    3.2705959320E+01    3.1429883839E-15    1.5385769612E-01
    4.1260000000E+03    1.2079326630E+02    4.5736134276E-03    2.6388520258E-09    1.9806248474E+02    1.2078868866E+02    4.2400390625E+01    3.1429883839E-15    1.5385769612E-01
    4.1382500000E+03    1.1182669830E+02    4.5736134276E-03    2.6624007443E-09    1.6189979553E+01    1.1182212830E+02    3.9463119507E+01    3.1429883839E-15    1.5385769612E-01
    4.1505000000E+03    5.6123943329E+01    4.5736134276E-03    2.6860880187E-09    9.0679512024E+00    5.6119369507E+01    1.9909666061E+01    3.1429883839E-15    1.5385769612E-01
    4.1627500000E+03    1.0528548431E+02    4.5736134276E-03    2.7099138489E-09    7.9420166016E+01    1.0528091431E+02    3.7545356750E+01    3.1429883839E-15    1.5385769612E-01
    4.1750000000E+03    5.8340972900E+01    4.5736134276E-03    2.7338791231E-09    8.8441820145E+00    5.8336399078E+01    2.0910753250E+01    3.1429883839E-15    1.5385769612E-01
    4.1872500000E+03    1.2695622253E+02    4.5736134276E-03    2.7579838413E-09    6.2107263184E+02    1.2695165253E+02    4.5736232758E+01    3.1429883839E-15    1.5385769612E-01
    4.1995000000E+03    5.7373928070E+01    4.5736134276E-03    2.7822288917E-09    2.4685163498E+01    5.7369354248E+01    2.0771257401E+01    3.1429883839E-15    1.5385769612E-01
    4.2117500000E+03    1.4958671570E+02    4.5736134276E-03    2.8066138302E-09    2.1001930237E+01    1.4958213806E+02    5.4424259186E+01    3.1429883839E-15    1.5385769612E-01
    4.2240000000E+03    7.4865173340E+01    4.5736134276E-03    2.8311395450E-09    1.4922113037E+02    7.4860595703E+01    2.7369411469E+01    3.1429883839E-15    1.5385769612E-01
    4.2362500000E+03    1.4727871704E+02    4.5736134276E-03    2.8558064802E-09    1.2858343506E+03    1.4727413940E+02    5.4101322174E+01    3.1429883839E-15    1.5385769612E-01
    4.2485000000E+03    8.9189437866E+01    4.5736134276E-03    2.8806146357E-09    2.6830923080E+01    8.9184867859E+01    3.2916362762E+01    3.1429883839E-15    1.5385769612E-01
    4.2607500000E+03    5.2316154480E+01    4.5736134276E-03    2.9055648998E-09    7.1642451286E+00    5.2311580658E+01    1.9396717072E+01    3.1429883839E-15    1.5385769612E-01
    4.2730000000E+03    3.8524711609E+01    4.5736134276E-03    2.9306572724E-09    4.0844326019E+00    3.8520137787E+01    1.4348239899E+01    3.1429883839E-15    1.5385769612E-01
    4.2852500000E+03    1.2833464050E+02    4.5736134276E-03    2.9558919756E-09    6.7919494629E+01    1.2833006287E+02    4.8016521454E+01    3.1429883839E-15    1.5385769612E-01
    4.2975000000E+03    7.0896926880E+01    4.5736134276E-03    2.9812698976E-09    1.4494412231E+02    7.0892349243E+01    2.6643079758E+01    3.1429883839E-15    1.5385769612E-01
    4.3097500000E+03    1.7856668091E+02    4.5736134276E-03    3.0067912604E-09    3.9455741882E+01    1.7856211853E+02    6.7401382446E+01    3.1429883839E-15    1.5385769612E-01
    4.3220000000E+03    4.9882358551E+01    4.5736134276E-03    3.0324560640E-09    5.4358339310E+00    4.9877784729E+01    1.8908321381E+01    3.1429883839E-15    1.5385769612E-01
    4.3342500000E+03    1.6844413757E+02    4.5736134276E-03    3.0582651966E-09    2.0812019043E+03    1.6843957520E+02    6.4125175476E+01    3.1429883839E-15    1.5385769612E-01
    4.3465000000E+03    1.3098664856E+02    4.5736134276E-03    3.0842184362E-09    8.3529678345E+01    1.3098208618E+02    5.0073432922E+01    3.1429883839E-15    1.5385769612E-01
    4.3587500000E+03    1.1384145355E+02    4.5736134276E-03    3.1103166709E-09    6.2606273651E+01    1.1383688354E+02    4.3698078156E+01    3.1429883839E-15    1.5385769612E-01
    4.3710000000E+03    1.0366919708E+02    4.5736134276E-03    3.1365599007E-09    2.3827156067E+01    1.0366462708E+02    3.9954605103E+01    3.1429883839E-15    1.5385769612E-01
    4.3832500000E+03    1.5466403198E+02    4.5736134276E-03    3.1629487918E-09    3.0338132858E+01    1.5465945435E+02    5.9847084045E+01    3.1429883839E-15    1.5385769612E-01
    4.3955000000E+03    2.2327671814E+02    4.5736134276E-03    3.1894835661E-09    4.2804974365E+02    2.2327215576E+02    8.6737106323E+01    3.1429883839E-15    1.5385769612E-01
    4.4077500000E+03    1.6093692017E+02    4.5736134276E-03    3.2161644459E-09    3.7615825653E+01    1.6093234253E+02    6.2761234283E+01    3.1429883839E-15    1.5385769612E-01
    4.4200000000E+03    1.2174097443E+02    4.5736134276E-03    3.2429923191E-09    1.8758924561E+03    1.2173640442E+02    4.7656322479E+01    3.1429883839E-15    1.5385769612E-01
    4.4322500000E+03    9.9932273865E+01    4.5736134276E-03    3.2699667418E-09    3.8652114868E+01    9.9927703857E+01    3.9265602112E+01    3.1429883839E-15    1.5385769612E-01
    4.4445000000E+03    1.3241087341E+02    4.5736134276E-03    3.2970888242E-09    2.2469181061E+01    1.3240629578E+02    5.2219894409E+01    3.1429883839E-15    1.5385769612E-01
    4.4567500000E+03    3.8086936951E+01    4.5736134276E-03    3.3243587882E-09    4.0539579391E+00    3.8082363129E+01    1.5073952675E+01    3.1429883839E-15    1.5385769612E-01
    4.4690000000E+03    5.9430889130E+01    4.5736134276E-03    3.3517764120E-09    1.0942890167E+01    5.9426315308E+01    2.3606584549E+01    3.1429883839E-15    1.5385769612E-01
    4.4812500000E+03    1.2149412537E+02    4.5736134276E-03    3.3793428056E-09    2.1367546082E+02    1.2148955536E+02    4.8430599213E+01    3.1429883839E-15    1.5385769612E-01
    4.4935000000E+03    9.1518272400E+01    4.5736134276E-03    3.4070579691E-09    2.4993005753E+01    9.1513702393E+01    3.6607429504E+01    3.1429883839E-15    1.5385769612E-01
    4.5057500000E+03    2.4957832336E+02    4.5736134276E-03    3.4349221245E-09    2.8339538574E+03    2.4957376099E+02    1.0017518616E+02    3.1429883839E-15    1.5385769612E-01
    4.5180000000E+03    7.6245323181E+01    4.5736134276E-03    3.4629359380E-09    1.0221170425E+01    7.6240753174E+01    3.0704551697E+01    3.1429883839E-15    1.5385769612E-01
    4.5302500000E+03    1.2290415955E+02    4.5736134276E-03    3.4910998536E-09    1.8795040131E+01    1.2289958954E+02    4.9658859253E+01    3.1429883839E-15    1.5385769612E-01
    4.5425000000E+03    1.2399702454E+02    4.5736134276E-03    3.5194138714E-09    1.2586073303E+02    1.2399245453E+02    5.0263061523E+01    3.1429883839E-15    1.5385769612E-01
    4.5547500000E+03    1.4966613770E+02    4.5736134276E-03    3.5478784355E-09    1.0190243530E+02    1.4966157532E+02    6.0862277985E+01    3.1429883839E-15    1.5385769612E-01
    4.5670000000E+03    1.4043695068E+02    4.5736134276E-03    3.5764942119E-09    3.6271629333E+01    1.4043237305E+02    5.7288375854E+01    3.1429883839E-15    1.5385769612E-01
    4.5792500000E+03    1.7327198792E+02    4.5736134276E-03    3.6052609786E-09    6.1086402893E+01    1.7326741028E+02    7.0901405334E+01    3.1429883839E-15    1.5385769612E-01
    4.5915000000E+03    1.6960052490E+02    4.5736134276E-03    3.6341798459E-09    1.2247590637E+02    1.6959596252E+02    6.9609695435E+01    3.1429883839E-15    1.5385769612E-01
    4.6037500000E+03    3.9080310822E+01    4.5736134276E-03    3.6632505918E-09    4.9858307838E+00    3.9075737000E+01    1.6086273193E+01    3.1429883839E-15    1.5385769612E-01
    4.6160000000E+03    7.9487976074E+01    4.5736134276E-03    3.6924736602E-09    1.0448882103E+01    7.9483406067E+01    3.2816841125E+01    3.1429883839E-15    1.5385769612E-01
    4.6282500000E+03    4.4747947693E+01    4.5736134276E-03    3.7218497173E-09    4.8668942451E+00    4.4743373871E+01    1.8526754379E+01    3.1429883839E-15    1.5385769612E-01
    4.6405000000E+03    1.3220478821E+02    4.5736134276E-03    3.7513787632E-09    3.2630554199E+02    1.3220021057E+02    5.4894832611E+01    3.1429883839E-15    1.5385769612E-01
    4.6527500000E+03    9.8580436707E+01    4.5736134276E-03    3.7810612419E-09    5.5074031830E+01    9.8575866699E+01    4.1046607971E+01    3.1429883839E-15    1.5385769612E-01
    4.6650000000E+03    7.9903556824E+01    4.5736134276E-03    3.8108978195E-09    2.5718122482E+01    7.9898986816E+01    3.3360622406E+01    3.1429883839E-15    1.5385769612E-01
    4.6772500000E+03    2.6467321396E+01    4.5736134276E-03    3.8408884961E-09    2.8127391338E+00    2.6462747574E+01    1.1078810692E+01    3.1429883839E-15    1.5385769612E-01
    4.6895000000E+03    1.0066930389E+02    4.5736134276E-03    3.8710337158E-09    7.2666252136E+01    1.0066473389E+02    4.2255195618E+01    3.1429883839E-15    1.5385769612E-01
    4.7017500000E+03    8.7573143005E+01    4.5736134276E-03    3.9013334785E-09    2.5629998779E+02    8.7568572998E+01    3.6853191376E+01    3.1429883839E-15    1.5385769612E-01
    4.7140000000E+03    5.5602813721E+01    4.5736134276E-03    3.9317886724E-09    1.0111400604E+01    5.5598239899E+01    2.3458034515E+01    3.1429883839E-15    1.5385769612E-01
    4.7262500000E+03    1.5211750793E+02    4.5736134276E-03    3.9624001857E-09    2.5489323425E+02    1.5211293030E+02    6.4339897156E+01    3.1429883839E-15    1.5385769612E-01
    4.7385000000E+03    4.7604976654E+01    4.5736134276E-03    3.9931671303E-09    6.3237276077E+00    4.7600402832E+01    2.0183130264E+01    3.1429883839E-15    1.5385769612E-01
    4.7507500000E+03    9.8125434875E+01    4.5736134276E-03    4.0240899501E-09    1.4338337898E+01    9.8120864868E+01    4.1704528809E+01    3.1429883839E-15    1.5385769612E-01
    4.7630000000E+03    8.2136512756E+01    4.5736134276E-03    4.0551699776E-09    1.0187460327E+02    8.2131935120E+01    3.4991161346E+01    3.1429883839E-15    1.5385769612E-01
    4.7752500000E+03    6.4197273254E+01    4.5736134276E-03    4.0864067685E-09    9.6309537888E+00    6.4192695618E+01    2.7411762238E+01    3.1429883839E-15    1.5385769612E-01
    4.7875000000E+03    1.6192022705E+02    4.5736134276E-03    4.1178012111E-09    1.9846371460E+02    1.6191564941E+02    6.9298858643E+01    3.1429883839E-15    1.5385769612E-01
    4.7997500000E+03    6.0685348511E+01    4.5736134276E-03    4.1493533054E-09    8.9409227371E+00    6.0680774689E+01    2.6028867722E+01    3.1429883839E-15    1.5385769612E-01
    4.8120000000E+03    2.7672838211E+01    4.5736134276E-03    4.1810630513E-09    3.0741002560E+00    2.7668266296E+01    1.1894172668E+01    3.1429883839E-15    1.5385769612E-01
    4.8242500000E+03    5.0891403198E+01    4.5736134276E-03    4.2129313371E-09    6.6614804268E+00    5.0886825562E+01    2.1922355652E+01    3.1429883839E-15    1.5385769612E-01
    4.8365000000E+03    2.6163808823E+01    4.5736134276E-03    4.2449586068E-09    2.8001976013E+00    2.6159235001E+01    1.1293225288E+01    3.1429883839E-15    1.5385769612E-01
    4.8487500000E+03    5.9007034302E+01    4.5736134276E-03    4.2771448605E-09    7.6299390793E+00    5.9002456665E+01    2.5524419785E+01    3.1429883839E-15    1.5385769612E-01
    4.8610000000E+03    4.8283664703E+01    4.5736134276E-03    4.3094909863E-09    1.9663707733E+01    4.8279087067E+01    2.0927608490E+01    3.1429883839E-15    1.5385769612E-01
    4.8732500000E+03    1.2371896362E+02    4.5736134276E-03    4.3419965401E-09    2.9079624176E+01    1.2371439362E+02    5.3732574463E+01    3.1429883839E-15    1.5385769612E-01
    4.8855000000E+03    1.1715734863E+02    4.5736134276E-03    4.3746619660E-09    2.5496168518E+02    1.1715277863E+02    5.0981090546E+01    3.1429883839E-15    1.5385769612E-01
    4.8977500000E+03    6.2408233643E+01    4.5736134276E-03    4.4074881522E-09    9.6605243683E+00    6.2403659821E+01    2.7207469940E+01    3.1429883839E-15    1.5385769612E-01
    4.9100000000E+03    1.1261637878E+02    4.5736134276E-03    4.4404750987E-09    2.4383932114E+01    1.1261180878E+02    4.9188796997E+01    3.1429883839E-15    1.5385769612E-01
    4.9222500000E+03    6.5175247192E+00    4.5736134276E-03    4.4736232496E-09    6.5469318628E-01    6.5129513741E+00    2.8500142097E+00    3.1429883839E-15    1.5385769612E-01
    4.9345000000E+03    2.2567096710E+01    4.5736134276E-03    4.5069330490E-09    2.4374306202E+00    2.2562522888E+01    9.8906927109E+00    3.1429883839E-15    1.5385769612E-01
    4.9467500000E+03    1.0006694031E+02    4.5736134276E-03    4.5404044968E-09    1.5405058289E+02    1.0006237030E+02    4.3940277100E+01    3.1429883839E-15    1.5385769612E-01
    4.9590000000E+03    1.9634441376E+01    4.5736134276E-03    4.5740380372E-09    2.1776692867E+00    1.9629869461E+01    8.6346673965E+00    3.1429883839E-15    1.5385769612E-01
    4.9712500000E+03    4.6486103058E+01    4.5736134276E-03    4.6078341143E-09    6.6980280876E+00    4.6481529236E+01    2.0479919434E+01    3.1429883839E-15    1.5385769612E-01
    4.9835000000E+03    5.7551147461E+01    4.5736134276E-03    4.6417931721E-09    1.1965009689E+01    5.7546569824E+01    2.5396303177E+01    3.1429883839E-15    1.5385769612E-01
    4.9957500000E+03    7.4900169373E+01    4.5736134276E-03    4.6759152106E-09    9.7942876816E+00    7.4895591736E+01    3.3105049133E+01    3.1429883839E-15    1.5385769612E-01
    5.0080000000E+03    6.2327369690E+01    4.5736134276E-03    4.7102011180E-09    2.3461528778E+01    6.2322795868E+01    2.7590255737E+01    3.1429883839E-15    1.5385769612E-01
    5.0202500000E+03    3.4806522369E+01    4.5736134276E-03    4.7446513385E-09    3.9034790993E+00    3.4801948547E+01    1.5430045128E+01    3.1429883839E-15    1.5385769612E-01
    5.0325000000E+03    2.0999696732E+01    4.5736134276E-03    4.7792654279E-09    2.1854090691E+00    2.0995124817E+01    9.3222579956E+00    3.1429883839E-15    1.5385769612E-01
    5.0447500000E+03    2.9874864578E+01    4.5736134276E-03    4.8140433861E-09    3.3427083492E+00    2.9870292664E+01    1.3282061577E+01    3.1429883839E-15    1.5385769612E-01
    5.0570000000E+03    6.8815422058E+01    4.5736134276E-03    4.8489869897E-09    2.2480737686E+01    6.8810844421E+01    3.0640140533E+01    3.1429883839E-15    1.5385769612E-01
    5.0692500000E+03    4.5737903595E+01    4.5736134276E-03    4.8840957945E-09    5.6231093407E+00    4.5733329773E+01    2.0391967773E+01    3.1429883839E-15    1.5385769612E-01
    5.0815000000E+03    4.6263065338E+01    4.5736134276E-03    4.9193698004E-09    5.5904808044E+00    4.6258491516E+01    2.0653562546E+01    3.1429883839E-15    1.5385769612E-01
    5.0937500000E+03    6.3527561188E+01    4.5736134276E-03    4.9548098957E-09    6.4651855469E+01    6.3522987366E+01    2.8398576736E+01    3.1429883839E-15    1.5385769612E-01
    5.1060000000E+03    5.7536933899E+01    4.5736134276E-03    4.9904160804E-09    1.4631479263E+01    5.7532360077E+01    2.5752834320E+01    3.1429883839E-15    1.5385769612E-01
    5.1182500000E+03    7.0925857544E+01    4.5736134276E-03    5.0261887985E-09    9.9882183075E+00    7.0921279907E+01    3.1784969330E+01    3.1429883839E-15    1.5385769612E-01
    5.1305000000E+03    3.1284967422E+01    4.5736134276E-03    5.0621289382E-09    3.3801882267E+00    3.1280393600E+01    1.4035735130E+01    3.1429883839E-15    1.5385769612E-01
    5.1427500000E+03    5.5429393768E+01    4.5736134276E-03    5.0982360555E-09    7.7576451302E+00    5.5424819946E+01    2.4898342133E+01    3.1429883839E-15    1.5385769612E-01
    5.1550000000E+03    4.0393295288E+01    4.5736134276E-03    5.1345101504E-09    5.2672805786E+00    4.0388721466E+01    1.8164146423E+01    3.1429883839E-15    1.5385769612E-01
    5.1672500000E+03    3.1398651123E+01    4.5736134276E-03    5.1709525550E-09    3.4911227226E+00    3.1394077301E+01    1.4134392738E+01    3.1429883839E-15    1.5385769612E-01
    5.1795000000E+03    8.8223533630E+01    4.5736134276E-03    5.2075632695E-09    1.3261902809E+01    8.8218963623E+01    3.9760494232E+01    3.1429883839E-15    1.5385769612E-01
    5.1917500000E+03    3.8397064209E+01    4.5736134276E-03    5.2443427379E-09    4.2681174278E+00    3.8392490387E+01    1.7321378708E+01    3.1429883839E-15    1.5385769612E-01
    5.2040000000E+03    1.7477922440E+01    4.5736134276E-03    5.2812905160E-09    1.8697730303E+00    1.7473348618E+01    7.8912324905E+00    3.1429883839E-15    1.5385769612E-01
    5.2162500000E+03    7.2488929749E+01    4.5736134276E-03    5.3184079363E-09    1.0371623993E+01    7.2484359741E+01    3.2766628265E+01    3.1429883839E-15    1.5385769612E-01
    5.2285000000E+03    5.9104152679E+01    4.5736134276E-03    5.3556945545E-09    1.7739866257E+01    5.9099575043E+01    2.6740959167E+01    3.1429883839E-15    1.5385769612E-01
    5.2407500000E+03    4.0862617493E+01    4.5736134276E-03    5.3931508148E-09    4.6476492882E+00    4.0858039856E+01    1.8503837585E+01    3.1429883839E-15    1.5385769612E-01
    5.2530000000E+03    1.0616288757E+02    4.5736134276E-03    5.4307780495E-09    1.7537277222E+01    1.0615831757E+02    4.8118995667E+01    3.1429883839E-15    1.5385769612E-01
    5.2652500000E+03    4.7348012924E+00    4.5736134276E-03    5.4685753703E-09    4.7557958961E-01    4.7302279472E+00    2.1459007263E+00    3.1429883839E-15    1.5385769612E-01
    5.2775000000E+03    1.4660967827E+01    4.5736134276E-03    5.5065436655E-09    1.5282407999E+00    1.4656394005E+01    6.6543650627E+00    3.1429883839E-15    1.5385769612E-01
    5.2897500000E+03    5.5647201538E+01    4.5736134276E-03    5.5446824909E-09    8.4218559265E+00    5.5642627716E+01    2.5282850266E+01    3.1429883839E-15    1.5385769612E-01
    5.3020000000E+03    6.6332221031E+00    4.5736134276E-03    5.5829936230E-09    6.6762989759E-01    6.6286487579E+00    3.0141818523E+00    3.1429883839E-15    1.5385769612E-01
    5.3142500000E+03    5.0156890869E+01    4.5736134276E-03    5.6214761734E-09    9.4885921478E+00    5.0152313232E+01    2.2821735382E+01    3.1429883839E-15    1.5385769612E-01
    5.3265000000E+03    1.0567711830E+01    4.5736134276E-03    5.6601305864E-09    1.0816944838E+00    1.0563138008E+01    4.8100681305E+00    3.1429883839E-15    1.5385769612E-01
    5.3387500000E+03    4.4981319427E+01    4.5736134276E-03    5.6989581942E-09    5.5914039612E+00    4.4976741791E+01    2.0494361877E+01    3.1429883839E-15    1.5385769612E-01
    5.3510000000E+03    1.3821514130E+01    4.5736134276E-03    5.7379581087E-09    1.4295508862E+00    1.3816939354E+01    6.2999033928E+00    3.1429883839E-15    1.5385769612E-01
    5.3632500000E+03    6.3082798004E+01    4.5736134276E-03    5.7771312179E-09    2.3443000793E+01    6.3078220367E+01    2.8778278351E+01    3.1429883839E-15    1.5385769612E-01
    5.3755000000E+03    9.0095682144E+00    4.5736134276E-03    5.8164775218E-09    9.2278611660E-01    9.0049953461E+00    4.1107401848E+00    3.1429883839E-15    1.5385769612E-01
    5.3877500000E+03    1.0192341614E+02    4.5736134276E-03    5.8559974647E-09    1.3367912292E+01    1.0191884613E+02    4.6551116943E+01    3.1429883839E-15    1.5385769612E-01
    5.4000000000E+03    1.0481735992E+02    4.5736134276E-03    5.8956914906E-09    2.0970674515E+01    1.0481278992E+02    4.7897953033E+01    3.1429883839E-15    1.5385769612E-01
    5.4122500000E+03    2.5506120682E+01    4.5736134276E-03    5.9355600435E-09    3.0267932415E+00    2.5501548767E+01    1.1659622192E+01    3.1429883839E-15    1.5385769612E-01
    5.4245000000E+03    7.8117530823E+01    4.5736134276E-03    5.9756035675E-09    2.6481878281E+01    7.8112960815E+01    3.5730945587E+01    3.1429883839E-15    1.5385769612E-01
    5.4367500000E+03    1.1304141045E+01    4.5736134276E-03    6.0158216186E-09    1.2182707787E+00    1.1299567223E+01    5.1710057259E+00    3.1429883839E-15    1.5385769612E-01
    5.4490000000E+03    6.5732421875E+01    4.5736134276E-03    6.0562150850E-09    1.0782269478E+01    6.5727844238E+01    3.0091436386E+01    3.1429883839E-15    1.5385769612E-01
    5.4612500000E+03    4.6482032776E+01    4.5736134276E-03    6.0967844107E-09    1.6540374756E+01    4.6477458954E+01    2.1286520004E+01    3.1429883839E-15    1.5385769612E-01
    5.4735000000E+03    2.2636053085E+01    4.5736134276E-03    6.1375291516E-09    2.7728400230E+00    2.2631481171E+01    1.0368902206E+01    3.1429883839E-15    1.5385769612E-01
    5.4857500000E+03    7.2058395386E+01    4.5736134276E-03    6.1784506400E-09    9.8081178665E+00    7.2053817749E+01    3.3023498535E+01    3.1429883839E-15    1.5385769612E-01
    5.4980000000E+03    1.4951408386E+01    4.5736134276E-03    6.2195484318E-09    1.5620471239E+00    1.4946834564E+01    6.8525218964E+00    3.1429883839E-15    1.5385769612E-01
    5.5102500000E+03    3.5279602051E+01    4.5736134276E-03    6.2608234153E-09    4.4402675629E+00    3.5275028229E+01    1.6176799774E+01    3.1429883839E-15    1.5385769612E-01
    5.5225000000E+03    3.7621471405E+01    4.5736134276E-03    6.3022751462E-09    4.3227186203E+00    3.7616897583E+01    1.7255254745E+01    3.1429883839E-15    1.5385769612E-01
    5.5347500000E+03    4.9009990692E+00    4.5736134276E-03    6.3439049569E-09    4.9754214287E-01    4.8964257240E+00    2.2465696335E+00    3.1429883839E-15    1.5385769612E-01
    5.5470000000E+03    1.6169816971E+01    4.5736134276E-03    6.3857119592E-09    1.7980426550E+00    1.6165243149E+01    7.4184727669E+00    3.1429883839E-15    1.5385769612E-01
    5.5592500000E+03    2.4484500885E+01    4.5736134276E-03    6.4276970413E-09    2.8922865391E+00    2.4479927063E+01    1.1236300468E+01    3.1429883839E-15    1.5385769612E-01
