# TIME       		Magnitude
0.467 	 17.27391819 
0.88 	 17.03391819 
1.218 	 17.60391819 
1.427 	 17.70391819 
1.82 	 18.05391819 
2.211 	 18.51391819 
2.417 	 18.84391819 
2.83 	 19.05391819 
3.216 	 19.35391819 
3.412 	 19.52391819 
4.14 	 20.01391819 
4.402 	 20.24391819 
5.4 	 20.50391819 
6.4 	 20.66391819 
7.4 	 20.94391819 
8.4 	 21.66391819 
9.4 	 21.91391819 
10.4 	 22.16391819 
11.3 	 22.71391819 
