4  1  16 
100000  -0.7  1000  -1 
100000  -0.7  1000  -0.7 
100000  -0.7  1000  -0.4 
100000  -0.7  1000  -0.1 
100000  -0.4  1000  -1 
100000  -0.4  1000  -0.7 
100000  -0.4  1000  -0.4 
100000  -0.4  1000  -0.1 
100000  -0.1  1000  -1 
100000  -0.1  1000  -0.7 
100000  -0.1  1000  -0.4 
100000  -0.1  1000  -0.1 
100000  0.2  1000  -1 
100000  0.2  1000  -0.7 
100000  0.2  1000  -0.4 
100000  0.2  1000  -0.1 
