4  1  16 
100000  -0.7  100  -1 
100000  -0.7  100  -0.7 
100000  -0.7  100  -0.4 
100000  -0.7  100  -0.1 
100000  -0.4  100  -1 
100000  -0.4  100  -0.7 
100000  -0.4  100  -0.4 
100000  -0.4  100  -0.1 
100000  -0.1  100  -1 
100000  -0.1  100  -0.7 
100000  -0.1  100  -0.4 
100000  -0.1  100  -0.1 
100000  0.2  100  -1 
100000  0.2  100  -0.7 
100000  0.2  100  -0.4 
100000  0.2  100  -0.1 
