8640 	 	 49690.4 
25920 	 	 21828.6 
43200 	 	 14398.5 
60480 	 	 10874.2 
77760 	 	 8789.55 
95040 	 	 7363.47 
112320 	 	 6380.52 
129600 	 	 5637.61 
146880 	 	 5055.28 
164160 	 	 4585.91 
181440 	 	 4189.62 
198720 	 	 3866.9 
216000 	 	 3591.97 
233280 	 	 3354.83 
250560 	 	 3148.11 
267840 	 	 2962.15 
285120 	 	 2801.41 
302400 	 	 2657.82 
319680 	 	 2528.76 
336960 	 	 2412.09 
354240 	 	 2303.82 
371520 	 	 2207.31 
388800 	 	 2118.85 
406080 	 	 2037.47 
423360 	 	 1962.34 
440640 	 	 1891.3 
457920 	 	 1826.78 
475200 	 	 1766.67 
492480 	 	 1710.54 
509760 	 	 1656.92 
527040 	 	 1607.7 
544320 	 	 1561.43 
561600 	 	 1517.84 
578880 	 	 1476.7 
596160 	 	 1437.04 
613440 	 	 1400.27 
630720 	 	 1365.4 
648000 	 	 1332.29 
665280 	 	 1300.8 
682560 	 	 1270.23 
699840 	 	 1241.68 
717120 	 	 1214.43 
734400 	 	 1188.38 
751680 	 	 1163.47 
768960 	 	 1139.16 
786240 	 	 1116.32 
803520 	 	 1094.41 
820800 	 	 1073.37 
838080 	 	 1053.15 
855360 	 	 1033.34 
872640 	 	 1014.64 
889920 	 	 996.62 
907200 	 	 979.252 
924480 	 	 962.498 
941760 	 	 946.031 
959040 	 	 930.422 
976320 	 	 915.336 
993600 	 	 900.746 
1.01088e+06 	 	 886.628 
1.02816e+06 	 	 872.715 
1.04544e+06 	 	 859.483 
1.06272e+06 	 	 846.659 
1.08e+06 	 	 834.223 
1.09728e+06 	 	 822.158 
1.11456e+06 	 	 810.241 
1.13184e+06 	 	 798.876 
1.14912e+06 	 	 787.835 
1.1664e+06 	 	 777.104 
1.18368e+06 	 	 766.669 
1.20096e+06 	 	 756.344 
1.21824e+06 	 	 746.473 
1.23552e+06 	 	 736.863 
1.2528e+06 	 	 727.505 
1.27008e+06 	 	 718.388 
1.28736e+06 	 	 709.352 
