8640 	 	 13069.5 
25920 	 	 5741.33 
43200 	 	 3787.07 
60480 	 	 2860.12 
77760 	 	 2311.81 
95040 	 	 1936.73 
112320 	 	 1678.19 
129600 	 	 1482.8 
146880 	 	 1329.63 
164160 	 	 1206.18 
181440 	 	 1101.95 
198720 	 	 1017.06 
216000 	 	 944.752 
233280 	 	 882.381 
250560 	 	 828.011 
267840 	 	 779.098 
285120 	 	 736.822 
302400 	 	 699.056 
319680 	 	 665.109 
336960 	 	 634.424 
354240 	 	 605.946 
371520 	 	 580.562 
388800 	 	 557.297 
406080 	 	 535.892 
423360 	 	 516.13 
440640 	 	 497.447 
457920 	 	 480.476 
475200 	 	 464.667 
492480 	 	 449.903 
509760 	 	 435.801 
527040 	 	 422.855 
544320 	 	 410.683 
561600 	 	 399.218 
578880 	 	 388.399 
596160 	 	 377.968 
613440 	 	 368.297 
630720 	 	 359.126 
648000 	 	 350.416 
665280 	 	 342.134 
682560 	 	 334.095 
699840 	 	 326.585 
717120 	 	 319.416 
734400 	 	 312.567 
751680 	 	 306.014 
768960 	 	 299.621 
786240 	 	 293.614 
803520 	 	 287.85 
820800 	 	 282.316 
838080 	 	 276.998 
855360 	 	 271.788 
872640 	 	 266.868 
889920 	 	 262.129 
907200 	 	 257.561 
924480 	 	 253.155 
941760 	 	 248.823 
959040 	 	 244.718 
976320 	 	 240.75 
993600 	 	 236.913 
1.01088e+06 	 	 233.199 
1.02816e+06 	 	 229.54 
1.04544e+06 	 	 226.06 
1.06272e+06 	 	 222.687 
1.08e+06 	 	 219.416 
1.09728e+06 	 	 216.242 
1.11456e+06 	 	 213.108 
1.13184e+06 	 	 210.119 
1.14912e+06 	 	 207.215 
1.1664e+06 	 	 204.392 
1.18368e+06 	 	 201.648 
1.20096e+06 	 	 198.932 
1.21824e+06 	 	 196.336 
1.23552e+06 	 	 193.809 
1.2528e+06 	 	 191.347 
1.27008e+06 	 	 188.949 
1.28736e+06 	 	 186.573 
1.30464e+06 	 	 184.296 
1.32192e+06 	 	 182.075 
1.3392e+06 	 	 179.909 
1.35648e+06 	 	 177.76 
1.37376e+06 	 	 175.697 
1.39104e+06 	 	 173.683 
1.40832e+06 	 	 171.717 
1.4256e+06 	 	 169.795 
1.44288e+06 	 	 167.886 
1.46016e+06 	 	 166.051 
1.47744e+06 	 	 164.257 
1.49472e+06 	 	 162.502 
1.512e+06 	 	 160.786 
1.52928e+06 	 	 159.078 
1.54656e+06 	 	 157.435 
1.56384e+06 	 	 155.826 
1.58112e+06 	 	 154.25 
1.5984e+06 	 	 152.707 
1.61568e+06 	 	 151.171 
1.63296e+06 	 	 149.69 
1.65024e+06 	 	 148.239 
1.66752e+06 	 	 146.816 
1.6848e+06 	 	 145.421 
1.70208e+06 	 	 144.031 
1.71936e+06 	 	 142.69 
