8640 	 	 45821.9 
25920 	 	 20129.2 
43200 	 	 13277.6 
60480 	 	 10027.7 
77760 	 	 8105.27 
95040 	 	 6790.21 
112320 	 	 5883.79 
129600 	 	 5198.72 
146880 	 	 4661.72 
164160 	 	 4228.89 
181440 	 	 3863.45 
198720 	 	 3565.85 
216000 	 	 3312.32 
233280 	 	 3093.65 
250560 	 	 2903.03 
267840 	 	 2731.54 
285120 	 	 2583.31 
302400 	 	 2450.91 
319680 	 	 2331.89 
336960 	 	 2224.3 
354240 	 	 2124.46 
371520 	 	 2035.47 
388800 	 	 1953.9 
406080 	 	 1878.85 
423360 	 	 1809.57 
440640 	 	 1744.06 
457920 	 	 1684.56 
475200 	 	 1629.13 
492480 	 	 1577.37 
509760 	 	 1527.93 
527040 	 	 1482.54 
544320 	 	 1439.87 
561600 	 	 1399.67 
578880 	 	 1361.74 
596160 	 	 1325.17 
613440 	 	 1291.26 
630720 	 	 1259.1 
648000 	 	 1228.57 
665280 	 	 1199.53 
682560 	 	 1171.34 
699840 	 	 1145.01 
717120 	 	 1119.88 
734400 	 	 1095.87 
751680 	 	 1072.89 
768960 	 	 1050.48 
786240 	 	 1029.42 
803520 	 	 1009.21 
820800 	 	 989.807 
838080 	 	 971.161 
855360 	 	 952.893 
872640 	 	 935.646 
889920 	 	 919.031 
907200 	 	 903.016 
924480 	 	 887.566 
941760 	 	 872.381 
959040 	 	 857.987 
976320 	 	 844.075 
993600 	 	 830.621 
1.01088e+06 	 	 817.603 
1.02816e+06 	 	 804.773 
1.04544e+06 	 	 792.571 
1.06272e+06 	 	 780.745 
1.08e+06 	 	 769.277 
1.09728e+06 	 	 758.151 
1.11456e+06 	 	 747.163 
1.13184e+06 	 	 736.682 
1.14912e+06 	 	 726.501 
1.1664e+06 	 	 716.605 
1.18368e+06 	 	 706.983 
1.20096e+06 	 	 697.462 
1.21824e+06 	 	 688.359 
1.23552e+06 	 	 679.497 
1.2528e+06 	 	 670.867 
1.27008e+06 	 	 662.46 
1.28736e+06 	 	 654.128 
1.30464e+06 	 	 646.145 
1.32192e+06 	 	 638.36 
1.3392e+06 	 	 630.765 
1.35648e+06 	 	 623.23 
1.37376e+06 	 	 615.999 
1.39104e+06 	 	 608.938 
1.40832e+06 	 	 602.043 
1.4256e+06 	 	 595.305 
1.44288e+06 	 	 588.613 
1.46016e+06 	 	 582.179 
1.47744e+06 	 	 575.889 
1.49472e+06 	 	 569.737 
1.512e+06 	 	 563.718 
1.52928e+06 	 	 557.733 
1.54656e+06 	 	 551.97 
1.56384e+06 	 	 546.329 
1.58112e+06 	 	 540.805 
1.5984e+06 	 	 535.395 
1.61568e+06 	 	 530.009 
1.63296e+06 	 	 524.817 
1.65024e+06 	 	 519.729 
1.66752e+06 	 	 514.74 
1.6848e+06 	 	 509.849 
1.70208e+06 	 	 504.977 
1.71936e+06 	 	 500.274 
