8640 	 	 3486 
25920 	 	 1531.37 
43200 	 	 1010.12 
60480 	 	 762.875 
77760 	 	 616.625 
95040 	 	 516.579 
112320 	 	 447.621 
129600 	 	 395.503 
146880 	 	 354.65 
164160 	 	 321.721 
181440 	 	 293.92 
198720 	 	 271.28 
216000 	 	 251.992 
233280 	 	 235.356 
250560 	 	 220.854 
267840 	 	 207.807 
285120 	 	 196.531 
302400 	 	 186.458 
319680 	 	 177.403 
336960 	 	 169.218 
354240 	 	 161.623 
371520 	 	 154.852 
388800 	 	 148.647 
406080 	 	 142.937 
423360 	 	 137.666 
440640 	 	 132.683 
457920 	 	 128.156 
475200 	 	 123.94 
492480 	 	 120.002 
509760 	 	 116.24 
527040 	 	 112.787 
544320 	 	 109.541 
561600 	 	 106.483 
578880 	 	 103.597 
596160 	 	 100.815 
613440 	 	 98.2351 
630720 	 	 95.7889 
648000 	 	 93.4658 
665280 	 	 91.2567 
682560 	 	 89.1124 
699840 	 	 87.1092 
717120 	 	 85.1972 
734400 	 	 83.3702 
751680 	 	 81.6226 
768960 	 	 79.9173 
786240 	 	 78.3149 
803520 	 	 76.7777 
820800 	 	 75.3016 
838080 	 	 73.883 
855360 	 	 72.4933 
872640 	 	 71.1811 
889920 	 	 69.9172 
907200 	 	 68.6987 
924480 	 	 67.5234 
941760 	 	 66.3681 
959040 	 	 65.2731 
976320 	 	 64.2147 
993600 	 	 63.1912 
1.01088e+06 	 	 62.2008 
1.02816e+06 	 	 61.2247 
1.04544e+06 	 	 60.2964 
1.06272e+06 	 	 59.3967 
1.08e+06 	 	 58.5243 
1.09728e+06 	 	 57.6779 
1.11456e+06 	 	 56.8419 
1.13184e+06 	 	 56.0446 
1.14912e+06 	 	 55.27 
1.1664e+06 	 	 54.5172 
1.18368e+06 	 	 53.7852 
1.20096e+06 	 	 53.0608 
1.21824e+06 	 	 52.3683 
1.23552e+06 	 	 51.6941 
1.2528e+06 	 	 51.0376 
1.27008e+06 	 	 50.398 
1.28736e+06 	 	 49.7641 
1.30464e+06 	 	 49.1568 
1.32192e+06 	 	 48.5645 
1.3392e+06 	 	 47.9867 
1.35648e+06 	 	 47.4135 
1.37376e+06 	 	 46.8634 
1.39104e+06 	 	 46.3262 
1.40832e+06 	 	 45.8016 
1.4256e+06 	 	 45.2891 
1.44288e+06 	 	 44.7799 
1.46016e+06 	 	 44.2905 
1.47744e+06 	 	 43.8119 
1.49472e+06 	 	 43.3439 
1.512e+06 	 	 42.886 
1.52928e+06 	 	 42.4306 
1.54656e+06 	 	 41.9923 
1.56384e+06 	 	 41.5631 
1.58112e+06 	 	 41.1428 
1.5984e+06 	 	 40.7312 
1.61568e+06 	 	 40.3215 
1.63296e+06 	 	 39.9265 
1.65024e+06 	 	 39.5394 
1.66752e+06 	 	 39.1599 
1.6848e+06 	 	 38.7878 
1.70208e+06 	 	 38.4171 
1.71936e+06 	 	 38.0593 
