8640 	 	 30920.5 
25920 	 	 13583.1 
43200 	 	 8959.66 
60480 	 	 6766.63 
77760 	 	 5469.41 
95040 	 	 4582.01 
112320 	 	 3970.36 
129600 	 	 3508.08 
146880 	 	 3145.72 
164160 	 	 2853.64 
181440 	 	 2607.04 
198720 	 	 2406.23 
216000 	 	 2235.15 
233280 	 	 2087.58 
250560 	 	 1958.95 
267840 	 	 1843.23 
285120 	 	 1743.21 
302400 	 	 1653.86 
319680 	 	 1573.55 
336960 	 	 1500.95 
354240 	 	 1433.58 
371520 	 	 1373.53 
388800 	 	 1318.48 
406080 	 	 1267.84 
423360 	 	 1221.09 
440640 	 	 1176.89 
457920 	 	 1136.74 
475200 	 	 1099.33 
492480 	 	 1064.41 
509760 	 	 1031.04 
527040 	 	 1000.41 
544320 	 	 971.617 
561600 	 	 944.492 
578880 	 	 918.896 
596160 	 	 894.218 
613440 	 	 871.337 
630720 	 	 849.64 
648000 	 	 829.034 
665280 	 	 809.44 
682560 	 	 790.42 
699840 	 	 772.652 
717120 	 	 755.692 
734400 	 	 739.487 
751680 	 	 723.985 
768960 	 	 708.86 
786240 	 	 694.647 
803520 	 	 681.012 
820800 	 	 667.919 
838080 	 	 655.337 
855360 	 	 643.01 
872640 	 	 631.371 
889920 	 	 620.16 
907200 	 	 609.352 
924480 	 	 598.927 
941760 	 	 588.68 
959040 	 	 578.967 
976320 	 	 569.579 
993600 	 	 560.501 
1.01088e+06 	 	 551.716 
1.02816e+06 	 	 543.058 
1.04544e+06 	 	 534.824 
1.06272e+06 	 	 526.844 
1.08e+06 	 	 519.106 
1.09728e+06 	 	 511.598 
1.11456e+06 	 	 504.183 
1.13184e+06 	 	 497.111 
1.14912e+06 	 	 490.24 
1.1664e+06 	 	 483.563 
1.18368e+06 	 	 477.07 
1.20096e+06 	 	 470.645 
1.21824e+06 	 	 464.502 
1.23552e+06 	 	 458.523 
1.2528e+06 	 	 452.699 
1.27008e+06 	 	 447.026 
1.28736e+06 	 	 441.404 
1.30464e+06 	 	 436.017 
1.32192e+06 	 	 430.763 
1.3392e+06 	 	 425.638 
1.35648e+06 	 	 420.553 
1.37376e+06 	 	 415.674 
1.39104e+06 	 	 410.91 
1.40832e+06 	 	 406.256 
1.4256e+06 	 	 401.71 
1.44288e+06 	 	 397.194 
1.46016e+06 	 	 392.853 
1.47744e+06 	 	 388.608 
1.49472e+06 	 	 384.457 
1.512e+06 	 	 380.395 
1.52928e+06 	 	 376.356 
1.54656e+06 	 	 372.468 
1.56384e+06 	 	 368.661 
1.58112e+06 	 	 364.934 
1.5984e+06 	 	 361.283 
1.61568e+06 	 	 357.649 
1.63296e+06 	 	 354.145 
1.65024e+06 	 	 350.711 
1.66752e+06 	 	 347.345 
1.6848e+06 	 	 344.045 
1.70208e+06 	 	 340.757 
1.71936e+06 	 	 337.583 
