8640 	 	 7162.38 
25920 	 	 3146.38 
43200 	 	 2075.4 
60480 	 	 1567.41 
77760 	 	 1266.93 
95040 	 	 1061.37 
112320 	 	 919.688 
129600 	 	 812.606 
146880 	 	 728.669 
164160 	 	 661.013 
181440 	 	 603.891 
198720 	 	 557.375 
216000 	 	 517.746 
233280 	 	 483.565 
250560 	 	 453.769 
267840 	 	 426.964 
285120 	 	 403.795 
302400 	 	 383.099 
319680 	 	 364.495 
336960 	 	 347.679 
354240 	 	 332.072 
371520 	 	 318.161 
388800 	 	 305.411 
406080 	 	 293.681 
423360 	 	 282.851 
440640 	 	 272.613 
457920 	 	 263.312 
475200 	 	 254.648 
492480 	 	 246.557 
509760 	 	 238.829 
527040 	 	 231.734 
544320 	 	 225.064 
561600 	 	 218.781 
578880 	 	 212.852 
596160 	 	 207.135 
613440 	 	 201.835 
630720 	 	 196.809 
648000 	 	 192.036 
665280 	 	 187.497 
682560 	 	 183.092 
699840 	 	 178.976 
717120 	 	 175.047 
734400 	 	 171.294 
751680 	 	 167.703 
768960 	 	 164.199 
786240 	 	 160.907 
803520 	 	 157.748 
820800 	 	 154.716 
838080 	 	 151.801 
855360 	 	 148.946 
872640 	 	 146.25 
889920 	 	 143.653 
907200 	 	 141.149 
924480 	 	 138.735 
941760 	 	 136.361 
959040 	 	 134.111 
976320 	 	 131.936 
993600 	 	 129.834 
1.01088e+06 	 	 127.799 
1.02816e+06 	 	 125.793 
1.04544e+06 	 	 123.886 
1.06272e+06 	 	 122.037 
1.08e+06 	 	 120.245 
1.09728e+06 	 	 118.506 
1.11456e+06 	 	 116.788 
1.13184e+06 	 	 115.15 
1.14912e+06 	 	 113.559 
1.1664e+06 	 	 112.012 
1.18368e+06 	 	 110.508 
1.20096e+06 	 	 109.02 
1.21824e+06 	 	 107.597 
1.23552e+06 	 	 106.211 
1.2528e+06 	 	 104.863 
1.27008e+06 	 	 103.548 
1.28736e+06 	 	 102.246 
1.30464e+06 	 	 100.998 
1.32192e+06 	 	 99.7813 
1.3392e+06 	 	 98.5942 
1.35648e+06 	 	 97.4164 
1.37376e+06 	 	 96.2861 
1.39104e+06 	 	 95.1825 
1.40832e+06 	 	 94.1046 
1.4256e+06 	 	 93.0515 
1.44288e+06 	 	 92.0054 
1.46016e+06 	 	 90.9998 
1.47744e+06 	 	 90.0166 
1.49472e+06 	 	 89.0549 
1.512e+06 	 	 88.1141 
1.52928e+06 	 	 87.1786 
1.54656e+06 	 	 86.2779 
1.56384e+06 	 	 85.3961 
1.58112e+06 	 	 84.5327 
1.5984e+06 	 	 83.6869 
1.61568e+06 	 	 82.8452 
1.63296e+06 	 	 82.0336 
1.65024e+06 	 	 81.2382 
1.66752e+06 	 	 80.4585 
1.6848e+06 	 	 79.694 
1.70208e+06 	 	 78.9324 
1.71936e+06 	 	 78.1972 
