8640 	 	 167639 
25920 	 	 73642.4 
43200 	 	 48575.7 
60480 	 	 36686 
77760 	 	 29653 
95040 	 	 24841.8 
112320 	 	 21525.7 
129600 	 	 19019.4 
146880 	 	 17054.8 
164160 	 	 15471.3 
181440 	 	 14134.3 
198720 	 	 13045.6 
216000 	 	 12118.1 
233280 	 	 11318 
250560 	 	 10620.7 
267840 	 	 9993.27 
285120 	 	 9451 
302400 	 	 8966.59 
319680 	 	 8531.16 
336960 	 	 8137.57 
354240 	 	 7772.3 
371520 	 	 7446.71 
388800 	 	 7148.28 
406080 	 	 6873.73 
423360 	 	 6620.26 
440640 	 	 6380.61 
457920 	 	 6162.93 
475200 	 	 5960.15 
492480 	 	 5770.78 
509760 	 	 5589.9 
527040 	 	 5423.84 
544320 	 	 5267.72 
561600 	 	 5120.66 
578880 	 	 4981.88 
596160 	 	 4848.09 
613440 	 	 4724.04 
630720 	 	 4606.41 
648000 	 	 4494.69 
665280 	 	 4388.46 
682560 	 	 4285.34 
699840 	 	 4189.01 
717120 	 	 4097.06 
734400 	 	 4009.2 
751680 	 	 3925.16 
768960 	 	 3843.15 
786240 	 	 3766.1 
803520 	 	 3692.17 
820800 	 	 3621.19 
838080 	 	 3552.97 
855360 	 	 3486.14 
872640 	 	 3423.04 
889920 	 	 3362.26 
907200 	 	 3303.66 
924480 	 	 3247.14 
941760 	 	 3191.59 
959040 	 	 3138.93 
976320 	 	 3088.03 
993600 	 	 3038.81 
1.01088e+06 	 	 2991.18 
1.02816e+06 	 	 2944.24 
1.04544e+06 	 	 2899.6 
1.06272e+06 	 	 2856.34 
1.08e+06 	 	 2814.38 
1.09728e+06 	 	 2773.68 
1.11456e+06 	 	 2733.48 
1.13184e+06 	 	 2695.14 
1.14912e+06 	 	 2657.89 
1.1664e+06 	 	 2621.68 
1.18368e+06 	 	 2586.48 
1.20096e+06 	 	 2551.65 
1.21824e+06 	 	 2518.35 
1.23552e+06 	 	 2485.93 
1.2528e+06 	 	 2454.35 
1.27008e+06 	 	 2423.6 
1.28736e+06 	 	 2393.11 
1.30464e+06 	 	 2363.91 
1.32192e+06 	 	 2335.42 
1.3392e+06 	 	 2307.64 
1.35648e+06 	 	 2280.07 
1.37376e+06 	 	 2253.62 
1.39104e+06 	 	 2227.79 
1.40832e+06 	 	 2202.56 
1.4256e+06 	 	 2177.91 
1.44288e+06 	 	 2153.43 
1.46016e+06 	 	 2129.89 
1.47744e+06 	 	 2106.88 
1.49472e+06 	 	 2084.37 
1.512e+06 	 	 2062.35 
1.52928e+06 	 	 2040.45 
1.54656e+06 	 	 2019.37 
1.56384e+06 	 	 1998.73 
1.58112e+06 	 	 1978.52 
1.5984e+06 	 	 1958.73 
1.61568e+06 	 	 1939.03 
1.63296e+06 	 	 1920.03 
1.65024e+06 	 	 1901.42 
1.66752e+06 	 	 1883.17 
1.6848e+06 	 	 1865.27 
1.70208e+06 	 	 1847.45 
1.71936e+06 	 	 1830.24 
